acc_correct,acc_erroneous,cal_f1,f1,method,model,sla,sla_tol1,split_index,subset,tau
0.5621890547263682,0.22742474916387959,0.326679462571977,0.32384364134443155,global_dufs__hmm_reversible,qwen3_4b,0.22742474916387959,0.4816053511705686,64,math,-0.20351773087599556
0.5317073170731708,0.2542372881355932,0.296612832275498,0.3439932674100568,global_dufs__hmm_reversible,qwen3_4b,0.2542372881355932,0.4915254237288136,65,math,-0.19381047364430554
0.6811594202898551,0.20477815699658702,0.3271763506625892,0.3148902908826977,global_dufs__hmm_reversible,qwen3_4b,0.20477815699658702,0.447098976109215,66,math,-0.1539645224598038
0.6526315789473685,0.2,0.33969347472714606,0.30617283950617286,global_dufs__hmm_reversible,qwen3_4b,0.2,0.43548387096774194,67,math,-0.15986015557855665
0.6871794871794872,0.16393442622950818,0.35414834359425384,0.26471750296325564,global_dufs__hmm_reversible,qwen3_4b,0.16393442622950818,0.3901639344262295,68,math,-0.10900329662076289
0.5024875621890548,0.22073578595317725,0.3367117988394584,0.30672955251351663,global_dufs__hmm_reversible,qwen3_4b,0.22073578595317725,0.46153846153846156,69,math,-0.19381047364430554
0.5728155339805825,0.21428571428571427,0.33665236051502145,0.31189427312775325,global_dufs__hmm_reversible,qwen3_4b,0.21428571428571427,0.4387755102040816,70,math,-0.2036050094823035
0.5825242718446602,0.23129251700680273,0.317027027027027,0.3311150787209869,global_dufs__hmm_reversible,qwen3_4b,0.23129251700680273,0.5034013605442177,71,math,-0.20675466942717977
0.5373134328358209,0.25418060200668896,0.29990387696251203,0.3451059535822401,global_dufs__hmm_reversible,qwen3_4b,0.25418060200668896,0.48494983277591974,72,math,-0.20222100112199998
0.6157894736842106,0.24838709677419354,0.2941423649046138,0.35398821218074655,global_dufs__hmm_reversible,qwen3_4b,0.24838709677419354,0.5032258064516129,73,math,-0.17524092071498315
0.6650485436893204,0.2108843537414966,0.3275102040816326,0.3202262016965127,global_dufs__hmm_reversible,qwen3_4b,0.2108843537414966,0.43197278911564624,74,math,-0.16003466406570288
0.6,0.23103448275862068,0.3148546824542519,0.33360995850622405,global_dufs__hmm_reversible,qwen3_4b,0.23103448275862068,0.46551724137931033,75,math,-0.17283033517484442
0.5797872340425532,0.22115384615384615,0.32594656198556415,0.32017879948914435,global_dufs__hmm_reversible,qwen3_4b,0.22115384615384615,0.4583333333333333,76,math,-0.19985441315171384
0.5550239234449761,0.23024054982817868,0.3226512226512227,0.32546745116103776,global_dufs__hmm_reversible,qwen3_4b,0.23024054982817868,0.4948453608247423,77,math,-0.20222100112199998
0.5797101449275363,0.22525597269624573,0.3250500737349504,0.32444389824259556,global_dufs__hmm_reversible,qwen3_4b,0.22525597269624573,0.46757679180887374,78,math,-0.20351773087599556
0.6431924882629108,0.2264808362369338,0.3122043519394513,0.33500112858325176,global_dufs__hmm_reversible,qwen3_4b,0.2264808362369338,0.4146341463414634,79,math,-0.1693431746353749
0.638095238095238,0.1793103448275862,0.3546502920473266,0.27995178786661307,global_dufs__hmm_reversible,qwen3_4b,0.1793103448275862,0.4413793103448276,80,math,-0.15049577471753936
0.5162790697674419,0.256140350877193,0.30162283156127584,0.3424043946756814,global_dufs__hmm_reversible,qwen3_4b,0.256140350877193,0.5228070175438596,81,math,-0.22956275657509398
0.5870646766169154,0.22742474916387959,0.31637696138306864,0.32784473953013277,global_dufs__hmm_reversible,qwen3_4b,0.22742474916387959,0.45484949832775917,82,math,-0.15961786387064164
0.5761904761904761,0.23793103448275862,0.31379928315412187,0.33678902783380393,global_dufs__hmm_reversible,qwen3_4b,0.23793103448275862,0.46551724137931033,83,math,-0.20392699412177107
0.5627906976744186,0.23157894736842105,0.3230781492846611,0.3281355932203389,global_dufs__hmm_reversible,qwen3_4b,0.23157894736842105,0.4666666666666667,84,math,-0.17516499165295482
0.5990566037735849,0.20833333333333334,0.3402091100664613,0.3091528724440117,global_dufs__hmm_reversible,qwen3_4b,0.20833333333333334,0.4270833333333333,85,math,-0.1743146325591754
0.6335078534031413,0.2168284789644013,0.32470304006442524,0.3230781492846611,global_dufs__hmm_reversible,qwen3_4b,0.2168284789644013,0.459546925566343,86,math,-0.1684943282724587
0.543010752688172,0.2197452229299363,0.33594824100283055,0.3128759989225105,global_dufs__hmm_reversible,qwen3_4b,0.2197452229299363,0.46496815286624205,87,math,-0.20222100112199998
0.536036036036036,0.2158273381294964,0.34151389710230634,0.3077453558036291,global_dufs__hmm_reversible,qwen3_4b,0.2158273381294964,0.46402877697841727,88,math,-0.2036050094823035
0.4852941176470588,0.24662162162162163,0.318864841165451,0.327043171327722,global_dufs__hmm_reversible,qwen3_4b,0.24662162162162163,0.4831081081081081,89,math,-0.20351773087599556
0.6267942583732058,0.19931271477663232,0.3439514129895885,0.30245009255020605,global_dufs__hmm_reversible,qwen3_4b,0.19931271477663232,0.4536082474226804,90,math,-0.17516499165295482
0.5663265306122449,0.24671052631578946,0.30289017341040464,0.3436958137230616,global_dufs__hmm_reversible,qwen3_4b,0.24671052631578946,0.48355263157894735,91,math,-0.17524092071498315
0.5728643216080402,0.19601328903654486,0.3586384461020029,0.2920855498860059,global_dufs__hmm_reversible,qwen3_4b,0.19601328903654486,0.43521594684385384,92,math,-0.17524092071498315
0.6285714285714286,0.20689655172413793,0.33616753267202015,0.3113207547169812,global_dufs__hmm_reversible,qwen3_4b,0.20689655172413793,0.43103448275862066,93,math,-0.1602013868750693
0.5365853658536586,0.2135593220338983,0.3451753894430125,0.30552187809985676,global_dufs__hmm_reversible,qwen3_4b,0.2135593220338983,0.45084745762711864,94,math,-0.17516499165295482
0.6446700507614214,0.21122112211221122,0.3286797620750976,0.3181898255984654,global_dufs__hmm_reversible,qwen3_4b,0.21122112211221122,0.46864686468646866,95,math,-0.1684943282724587
0.504950495049505,0.24496644295302014,0.312042818911686,0.3298923397279695,global_dufs__hmm_reversible,qwen3_4b,0.24496644295302014,0.5,96,math,-0.2299921655950064
0.5408163265306123,0.21710526315789475,0.34105434561367803,0.3098317094774137,global_dufs__hmm_reversible,qwen3_4b,0.21710526315789475,0.46710526315789475,97,math,-0.20351773087599556
0.6285714285714286,0.22758620689655173,0.31528356296058957,0.3341772151898734,global_dufs__hmm_reversible,qwen3_4b,0.22758620689655173,0.4689655172413793,98,math,-0.16003466406570288
0.61,0.19333333333333333,0.35481963335304556,0.29360995850622407,global_dufs__hmm_reversible,qwen3_4b,0.19333333333333333,0.4533333333333333,99,math,-0.17548629893400874
0.7208121827411168,0.0297029702970297,0.10223642172523961,0.057054844974218165,global_dufs__hmm_absorbing,qwen3_4b,0.0297029702970297,0.12871287128712872,0,math,-0.09577195584151851
0.2760416666666667,0.03896103896103896,0.09917054051590558,0.06828430319948464,global_dufs__hmm_absorbing,qwen3_4b,0.03896103896103896,0.18506493506493507,1,math,-0.37060053364815126
0.24120603015075376,0.04318936877076412,0.09524294591015585,0.07326093337246845,global_dufs__hmm_absorbing,qwen3_4b,0.04318936877076412,0.21262458471760798,2,math,-0.3893892070996934
0.27835051546391754,0.049019607843137254,0.08592200925313946,0.08335906143871566,global_dufs__hmm_absorbing,qwen3_4b,0.049019607843137254,0.2549019607843137,3,math,-0.38751732078429474
0.7058823529411765,0.037162162162162164,0.09385474860335195,0.0706071142016582,global_dufs__hmm_absorbing,qwen3_4b,0.037162162162162164,0.1554054054054054,4,math,-0.10943712750072024
0.2623762376237624,0.04697986577181208,0.089489235964542,0.0796906884330362,global_dufs__hmm_absorbing,qwen3_4b,0.04697986577181208,0.24161073825503357,5,math,-0.38751732078429474
0.22905027932960895,0.037383177570093455,0.10360974453203722,0.06427591612776798,global_dufs__hmm_absorbing,qwen3_4b,0.037383177570093455,0.2367601246105919,6,math,-0.4370106214282553
0.29901960784313725,0.04391891891891892,0.08648749186273598,0.0765887579679351,global_dufs__hmm_absorbing,qwen3_4b,0.04391891891891892,0.23986486486486486,7,math,-0.3656360121396682
0.25,0.03873239436619718,0.10015205271160668,0.06707317073170731,global_dufs__hmm_absorbing,qwen3_4b,0.03873239436619718,0.2007042253521127,8,math,-0.3875456964917571
0.29797979797979796,0.039735099337748346,0.09603567888999008,0.07011983757551749,global_dufs__hmm_absorbing,qwen3_4b,0.039735099337748346,0.2119205298013245,9,math,-0.37110619776203646
0.20361990950226244,0.053763440860215055,0.08336867615873979,0.08506616257088846,global_dufs__hmm_absorbing,qwen3_4b,0.053763440860215055,0.2114695340501792,10,math,-0.43456099892967
0.1715686274509804,0.06756756756756757,0.06461086637298091,0.09695290858725762,global_dufs__hmm_absorbing,qwen3_4b,0.06756756756756757,0.23310810810810811,11,math,-0.482488318249225
0.15104166666666666,0.06168831168831169,0.07276119402985075,0.0875993640699523,global_dufs__hmm_absorbing,qwen3_4b,0.06168831168831169,0.2662337662337662,12,math,-0.48211430990990134
0.2871287128712871,0.04697986577181208,0.08601937907850506,0.08074781225139221,global_dufs__hmm_absorbing,qwen3_4b,0.04697986577181208,0.2080536912751678,13,math,-0.37110619776203646
0.11282051282051282,0.05901639344262295,0.07794048181388759,0.07749510763209393,global_dufs__hmm_absorbing,qwen3_4b,0.05901639344262295,0.2262295081967213,14,math,-0.5124139496012878
0.7193877551020408,0.023026315789473683,0.11439252336448597,0.04462428791029931,global_dufs__hmm_absorbing,qwen3_4b,0.023026315789473683,0.14144736842105263,15,math,-0.09577195584151851
0.27488151658767773,0.04152249134948097,0.09520661157024794,0.0721467813828133,global_dufs__hmm_absorbing,qwen3_4b,0.04152249134948097,0.2041522491349481,16,math,-0.38751732078429474
0.205,0.04666666666666667,0.09185950898625632,0.07602649006622517,global_dufs__hmm_absorbing,qwen3_4b,0.04666666666666667,0.21,17,math,-0.43505522828318394
0.11162790697674418,0.05263157894736842,0.08573404010140585,0.07153502235469449,global_dufs__hmm_absorbing,qwen3_4b,0.05263157894736842,0.25263157894736843,18,math,-0.5124139496012878
0.2930232558139535,0.03859649122807018,0.09363381833203287,0.06820866141732283,global_dufs__hmm_absorbing,qwen3_4b,0.03859649122807018,0.21403508771929824,19,math,-0.366028231063129
0.25853658536585367,0.0576271186440678,0.07128271765361055,0.0942468619246862,global_dufs__hmm_absorbing,qwen3_4b,0.0576271186440678,0.24067796610169492,20,math,-0.37060053364815126
0.2549019607843137,0.07094594594594594,0.0542713567839196,0.11099817035982922,global_dufs__hmm_absorbing,qwen3_4b,0.07094594594594594,0.22972972972972974,21,math,-0.38751732078429474
0.15555555555555556,0.05625,0.07929764939110732,0.08262295081967214,global_dufs__hmm_absorbing,qwen3_4b,0.05625,0.2375,22,math,-0.48211430990990134
0.25257731958762886,0.03594771241830065,0.10594795539033458,0.06293787949556282,global_dufs__hmm_absorbing,qwen3_4b,0.03594771241830065,0.21241830065359477,23,math,-0.3875456964917571
0.6793478260869565,0.04113924050632911,0.08782671114301398,0.07758044495369043,global_dufs__hmm_absorbing,qwen3_4b,0.04113924050632911,0.17088607594936708,24,math,-0.10890161042135252
0.7207207207207207,0.02877697841726619,0.10504518072289158,0.05534417156693186,global_dufs__hmm_absorbing,qwen3_4b,0.02877697841726619,0.14388489208633093,25,math,-0.10943712750072024
0.2916666666666667,0.048701298701298704,0.08355346834947656,0.08346581875993642,global_dufs__hmm_absorbing,qwen3_4b,0.048701298701298704,0.2077922077922078,26,math,-0.37060053364815126
0.32367149758454106,0.034129692832764506,0.10089745632202221,0.061748306529653005,global_dufs__hmm_absorbing,qwen3_4b,0.034129692832764506,0.21160409556313994,27,math,-0.37060053364815126
0.7114427860696517,0.033444816053511704,0.10059774186406907,0.0638863448522349,global_dufs__hmm_absorbing,qwen3_4b,0.033444816053511704,0.14046822742474915,28,math,-0.10890161042135252
0.21359223300970873,0.05102040816326531,0.08585365853658537,0.08236615499812805,global_dufs__hmm_absorbing,qwen3_4b,0.05102040816326531,0.23469387755102042,29,math,-0.43456131737730525
0.7213930348258707,0.033444816053511704,0.089442491210447,0.06392593409015761,global_dufs__hmm_absorbing,qwen3_4b,0.033444816053511704,0.14381270903010032,30,math,-0.08186765121481161
0.2727272727272727,0.044673539518900345,0.09155858430424269,0.07677165354330709,global_dufs__hmm_absorbing,qwen3_4b,0.044673539518900345,0.23711340206185566,31,math,-0.38751732078429474
0.3081081081081081,0.05714285714285714,0.058703628210354665,0.0964059196617336,global_dufs__hmm_absorbing,qwen3_4b,0.05714285714285714,0.2253968253968254,32,math,-0.35276610653712176
0.7213930348258707,0.030100334448160536,0.10094209802053561,0.057789389779470374,global_dufs__hmm_absorbing,qwen3_4b,0.030100334448160536,0.15384615384615385,33,math,-0.09577195584151851
0.6635514018691588,0.038461538461538464,0.09138493221211601,0.07270865335381464,global_dufs__hmm_absorbing,qwen3_4b,0.038461538461538464,0.14335664335664336,34,math,-0.10916261548755056
0.305,0.043333333333333335,0.09144154912742052,0.07588516746411483,global_dufs__hmm_absorbing,qwen3_4b,0.043333333333333335,0.24,35,math,-0.38751732078429474
0.32142857142857145,0.0625,0.06081081081081081,0.10465116279069768,global_dufs__hmm_absorbing,qwen3_4b,0.0625,0.23684210526315788,36,math,-0.37060053364815126
0.751219512195122,0.03389830508474576,0.09359331476323121,0.06486941870261162,global_dufs__hmm_absorbing,qwen3_4b,0.03389830508474576,0.15593220338983052,37,math,-0.09577195584151851
0.2822966507177033,0.03436426116838488,0.10340465320939443,0.061270055558440215,global_dufs__hmm_absorbing,qwen3_4b,0.03436426116838488,0.2027491408934708,38,math,-0.3875456964917571
0.23115577889447236,0.05647840531561462,0.07660655321310643,0.09077717801381392,global_dufs__hmm_absorbing,qwen3_4b,0.05647840531561462,0.24584717607973422,39,math,-0.3881838622731945
0.22274881516587677,0.05190311418685121,0.083968,0.08418915691425842,global_dufs__hmm_absorbing,qwen3_4b,0.05190311418685121,0.2179930795847751,40,math,-0.43456099892967
0.6972477064220184,0.031914893617021274,0.10118141949342165,0.061036005889439165,global_dufs__hmm_absorbing,qwen3_4b,0.031914893617021274,0.15602836879432624,41,math,-0.10890161042135252
0.6586538461538461,0.03424657534246575,0.09894701654688283,0.06510787947913696,global_dufs__hmm_absorbing,qwen3_4b,0.03424657534246575,0.1541095890410959,42,math,-0.1089695676010078
0.24257425742574257,0.05704697986577181,0.07553348827382211,0.09237081392770016,global_dufs__hmm_absorbing,qwen3_4b,0.05704697986577181,0.2214765100671141,43,math,-0.3881838622731945
0.7061611374407583,0.02768166089965398,0.10882418315181151,0.05327493351806744,global_dufs__hmm_absorbing,qwen3_4b,0.02768166089965398,0.16608996539792387,44,math,-0.10890161042135252
0.30456852791878175,0.0429042904290429,0.08803801006148687,0.07521334554746636,global_dufs__hmm_absorbing,qwen3_4b,0.0429042904290429,0.23432343234323433,45,math,-0.3656360121396682
0.7433155080213903,0.03194888178913738,0.09922893532936704,0.061264517266456577,global_dufs__hmm_absorbing,qwen3_4b,0.03194888178913738,0.14057507987220447,46,math,-0.09625537862018246
0.7527472527472527,0.03459119496855346,0.09456182888811915,0.06614290730337079,global_dufs__hmm_absorbing,qwen3_4b,0.03459119496855346,0.1540880503144654,47,math,-0.09642288692329778
0.6666666666666666,0.04013377926421405,0.08909770421783236,0.07570977917981073,global_dufs__hmm_absorbing,qwen3_4b,0.04013377926421405,0.1505016722408027,48,math,-0.10992500756139811
0.15151515151515152,0.059602649006622516,0.07595659623072529,0.0855513307984791,global_dufs__hmm_absorbing,qwen3_4b,0.059602649006622516,0.26158940397350994,49,math,-0.48211430990990134
0.2648401826484018,0.042704626334519574,0.09267301117989467,0.07354961428722392,global_dufs__hmm_absorbing,qwen3_4b,0.042704626334519574,0.20640569395017794,50,math,-0.37060053364815126
0.19487179487179487,0.04590163934426229,0.0942507068803016,0.07430167597765362,global_dufs__hmm_absorbing,qwen3_4b,0.04590163934426229,0.21967213114754097,51,math,-0.43456099892967
0.15458937198067632,0.05460750853242321,0.08216833095577745,0.08070617906683479,global_dufs__hmm_absorbing,qwen3_4b,0.05460750853242321,0.2354948805460751,52,math,-0.48211430990990134
0.23222748815165878,0.05536332179930796,0.07895411432965907,0.08941095968523692,global_dufs__hmm_absorbing,qwen3_4b,0.05536332179930796,0.23529411764705882,53,math,-0.3881838622731945
0.2777777777777778,0.033112582781456956,0.10372881355932204,0.0591715976331361,global_dufs__hmm_absorbing,qwen3_4b,0.033112582781456956,0.20860927152317882,54,math,-0.36572466487991717
0.21634615384615385,0.04794520547945205,0.08940802348336595,0.07849489160229256,global_dufs__hmm_absorbing,qwen3_4b,0.04794520547945205,0.21232876712328766,55,math,-0.43456099892967
0.21428571428571427,0.04276315789473684,0.09672897196261682,0.0712979890310786,global_dufs__hmm_absorbing,qwen3_4b,0.04276315789473684,0.22697368421052633,56,math,-0.43456099892967
0.29896907216494845,0.05228758169934641,0.07749229188078109,0.08900824860924612,global_dufs__hmm_absorbing,qwen3_4b,0.05228758169934641,0.2222222222222222,57,math,-0.37110619776203646
0.21649484536082475,0.049019607843137254,0.08846153846153847,0.07993909402360107,global_dufs__hmm_absorbing,qwen3_4b,0.049019607843137254,0.22549019607843138,58,math,-0.43456099892967
0.2981651376146789,0.07092198581560284,0.05214723926380368,0.11458792419568092,global_dufs__hmm_absorbing,qwen3_4b,0.07092198581560284,0.25177304964539005,59,math,-0.37110619776203646
0.6990740740740741,0.04929577464788732,0.07339114559561845,0.0920972379541692,global_dufs__hmm_absorbing,qwen3_4b,0.04929577464788732,0.15845070422535212,60,math,-0.1089695676010078
0.7438423645320197,0.030303030303030304,0.09466650167058532,0.05823370613189356,global_dufs__hmm_absorbing,qwen3_4b,0.030303030303030304,0.15151515151515152,61,math,-0.08186765121481161
0.2761904761904762,0.04827586206896552,0.08478635753975858,0.08218623481781377,global_dufs__hmm_absorbing,qwen3_4b,0.04827586206896552,0.2103448275862069,62,math,-0.37060053364815126
0.20398009950248755,0.043478260869565216,0.0963827969239533,0.07167832167832168,global_dufs__hmm_absorbing,qwen3_4b,0.043478260869565216,0.21739130434782608,63,math,-0.43456099892967
0.15920398009950248,0.05016722408026756,0.08677773839064161,0.07629341174600651,global_dufs__hmm_absorbing,qwen3_4b,0.05016722408026756,0.22742474916387959,64,math,-0.48211430990990134
0.2780487804878049,0.04406779661016949,0.09052116795320515,0.07607802874743327,global_dufs__hmm_absorbing,qwen3_4b,0.04406779661016949,0.2135593220338983,65,math,-0.37110619776203646
0.2946859903381642,0.04436860068259386,0.090382797731569,0.0771250729430072,global_dufs__hmm_absorbing,qwen3_4b,0.04436860068259386,0.18771331058020477,66,math,-0.3875456964917571
0.2631578947368421,0.06774193548387097,0.0586781964175417,0.107747562852745,global_dufs__hmm_absorbing,qwen3_4b,0.06774193548387097,0.24838709677419354,67,math,-0.43456131737730525
0.6871794871794872,0.04590163934426229,0.07849082757575102,0.08605504587155963,global_dufs__hmm_absorbing,qwen3_4b,0.04590163934426229,0.14754098360655737,68,math,-0.10890161042135252
0.23383084577114427,0.046822742474916385,0.091273869954073,0.07802217347483249,global_dufs__hmm_absorbing,qwen3_4b,0.046822742474916385,0.23076923076923078,69,math,-0.38751732078429474
0.2766990291262136,0.05102040816326531,0.08305084745762713,0.08615477629987908,global_dufs__hmm_absorbing,qwen3_4b,0.05102040816326531,0.22108843537414966,70,math,-0.38751732078429474
0.32524271844660196,0.04421768707482993,0.08484848484848485,0.07785126921701824,global_dufs__hmm_absorbing,qwen3_4b,0.04421768707482993,0.19047619047619047,71,math,-0.3656360121396682
0.2885572139303483,0.056856187290969896,0.07417533432392273,0.0949949419528879,global_dufs__hmm_absorbing,qwen3_4b,0.056856187290969896,0.24414715719063546,72,math,-0.3875456964917571
0.23684210526315788,0.06451612903225806,0.06484782012613106,0.10140845070422534,global_dufs__hmm_absorbing,qwen3_4b,0.06451612903225806,0.22903225806451613,73,math,-0.43456099892967
0.18932038834951456,0.05782312925170068,0.07435897435897434,0.08858898984500267,global_dufs__hmm_absorbing,qwen3_4b,0.05782312925170068,0.21768707482993196,74,math,-0.48211430990990134
0.19523809523809524,0.06206896551724138,0.07234454391483183,0.09419272495213785,global_dufs__hmm_absorbing,qwen3_4b,0.06206896551724138,0.21379310344827587,75,math,-0.43505522828318394
0.7606382978723404,0.041666666666666664,0.08610476234899016,0.07900552486187845,global_dufs__hmm_absorbing,qwen3_4b,0.041666666666666664,0.14743589743589744,76,math,-0.10890161042135252
0.6889952153110048,0.044673539518900345,0.08095574595883756,0.08390668071087605,global_dufs__hmm_absorbing,qwen3_4b,0.044673539518900345,0.15120274914089346,77,math,-0.10890161042135252
0.27053140096618356,0.05460750853242321,0.07798537774167343,0.09087221095334685,global_dufs__hmm_absorbing,qwen3_4b,0.05460750853242321,0.2593856655290102,78,math,-0.3885418474241274
0.7370892018779343,0.041811846689895474,0.07992281457548016,0.0791347264517484,global_dufs__hmm_absorbing,qwen3_4b,0.041811846689895474,0.14285714285714285,79,math,-0.09577195584151851
0.21428571428571427,0.06206896551724138,0.0712979890310786,0.0962566844919786,global_dufs__hmm_absorbing,qwen3_4b,0.06206896551724138,0.23448275862068965,80,math,-0.43505522828318394
0.19069767441860466,0.04912280701754386,0.08992684299380979,0.07812181013950323,global_dufs__hmm_absorbing,qwen3_4b,0.04912280701754386,0.24210526315789474,81,math,-0.43456131737730525
0.19402985074626866,0.04013377926421405,0.10147138964577657,0.06651033894691963,global_dufs__hmm_absorbing,qwen3_4b,0.04013377926421405,0.23745819397993312,82,math,-0.43456099892967
0.29523809523809524,0.06206896551724138,0.06396726254576782,0.10257352941176472,global_dufs__hmm_absorbing,qwen3_4b,0.06206896551724138,0.23793103448275862,83,math,-0.37110619776203646
0.13023255813953488,0.07017543859649122,0.0648438943284685,0.09120521172638436,global_dufs__hmm_absorbing,qwen3_4b,0.07017543859649122,0.27017543859649124,84,math,-0.5136627592623167
0.7028301886792453,0.024305555555555556,0.11407884861595514,0.04698621497432201,global_dufs__hmm_absorbing,qwen3_4b,0.024305555555555556,0.1284722222222222,85,math,-0.1089695676010078
0.13089005235602094,0.05825242718446602,0.07887323943661972,0.08062348830959419,global_dufs__hmm_absorbing,qwen3_4b,0.05825242718446602,0.2459546925566343,86,math,-0.48211430990990134
0.11827956989247312,0.054140127388535034,0.08275862068965517,0.07428003972194638,global_dufs__hmm_absorbing,qwen3_4b,0.054140127388535034,0.2643312101910828,87,math,-0.5136627592623167
0.15315315315315314,0.0539568345323741,0.08333333333333333,0.07979971835393522,global_dufs__hmm_absorbing,qwen3_4b,0.0539568345323741,0.21223021582733814,88,math,-0.48211430990990134
0.10294117647058823,0.05067567567567568,0.08890180127832657,0.06791720569210866,global_dufs__hmm_absorbing,qwen3_4b,0.05067567567567568,0.23986486486486486,89,math,-0.5124139496012878
0.22966507177033493,0.05154639175257732,0.08381351492928234,0.08419575513067881,global_dufs__hmm_absorbing,qwen3_4b,0.05154639175257732,0.23711340206185566,90,math,-0.43456099892967
0.826530612244898,0.019736842105263157,0.09132117191818684,0.038553069966682535,global_dufs__hmm_absorbing,qwen3_4b,0.019736842105263157,0.13157894736842105,91,math,0.00033698619922767
0.22110552763819097,0.04318936877076412,0.09531832952220484,0.07226328090455436,global_dufs__hmm_absorbing,qwen3_4b,0.04318936877076412,0.18604651162790697,92,math,-0.43456131737730525
0.2904761904761905,0.05172413793103448,0.07534118526827445,0.08781190019193859,global_dufs__hmm_absorbing,qwen3_4b,0.05172413793103448,0.19655172413793104,93,math,-0.3656360121396682
0.6731707317073171,0.04067796610169491,0.08801077682981588,0.07671994440583739,global_dufs__hmm_absorbing,qwen3_4b,0.04067796610169491,0.14576271186440679,94,math,-0.10890161042135252
0.7614213197969543,0.0231023102310231,0.11345454545454546,0.04484400691878964,global_dufs__hmm_absorbing,qwen3_4b,0.0231023102310231,0.14521452145214522,95,math,-0.09625537862018246
0.15346534653465346,0.053691275167785234,0.08275862068965517,0.07955092221331193,global_dufs__hmm_absorbing,qwen3_4b,0.053691275167785234,0.23825503355704697,96,math,-0.48386130216983136
0.2755102040816326,0.05263157894736842,0.08079911209766927,0.088379705400982,global_dufs__hmm_absorbing,qwen3_4b,0.05263157894736842,0.24671052631578946,97,math,-0.3875456964917571
0.23333333333333334,0.04827586206896552,0.08913213448006255,0.08,global_dufs__hmm_absorbing,qwen3_4b,0.04827586206896552,0.22758620689655173,98,math,-0.38751732078429474
0.24,0.043333333333333335,0.0959423956407512,0.07341176470588236,global_dufs__hmm_absorbing,qwen3_4b,0.043333333333333335,0.20666666666666667,99,math,-0.3875456964917571
0.5431472081218274,0.21122112211221122,0.26555702666918857,0.30415954162872816,mindgap_control,qwen3_4b,0.21122112211221122,0.46204620462046203,0,math,0.492243399267414
0.4739583333333333,0.19480519480519481,0.29288903826763335,0.2761201577829473,mindgap_control,qwen3_4b,0.19480519480519481,0.4448051948051948,1,math,0.4824240739620662
0.5527638190954773,0.1893687707641196,0.28247162673392184,0.2820956965784086,mindgap_control,qwen3_4b,0.1893687707641196,0.42524916943521596,2,math,0.49872363556618404
0.4896907216494845,0.21895424836601307,0.2651933701657459,0.30260530569554056,mindgap_control,qwen3_4b,0.21895424836601307,0.4542483660130719,3,math,0.4824240739620662
0.5441176470588235,0.1858108108108108,0.2929306921549615,0.2770215083038388,mindgap_control,qwen3_4b,0.1858108108108108,0.4358108108108108,4,math,0.4919909948354266
0.5148514851485149,0.20469798657718122,0.2794360007324666,0.2929306921549615,mindgap_control,qwen3_4b,0.20469798657718122,0.43288590604026844,5,math,0.4915774868970545
0.4972067039106145,0.20249221183800623,0.2816663142313386,0.28778231021788875,mindgap_control,qwen3_4b,0.20249221183800623,0.4392523364485981,6,math,0.4862693907036171
0.5196078431372549,0.1891891891891892,0.29528592110025337,0.2773831775700935,mindgap_control,qwen3_4b,0.1891891891891892,0.4391891891891892,7,math,0.4915774868970545
0.5324074074074074,0.16549295774647887,0.3124449779911965,0.2524992992618892,mindgap_control,qwen3_4b,0.16549295774647887,0.3873239436619718,8,math,0.5068831714373767
0.5505050505050505,0.1986754966887417,0.28078817733990147,0.29197732041609,mindgap_control,qwen3_4b,0.1986754966887417,0.4271523178807947,9,math,0.49156513439194305
0.5882352941176471,0.17562724014336917,0.2901533674149811,0.27049406569141593,mindgap_control,qwen3_4b,0.17562724014336917,0.36917562724014336,10,math,0.5076044671001838
0.5490196078431373,0.20608108108108109,0.2681322724555029,0.2996754101236951,mindgap_control,qwen3_4b,0.20608108108108109,0.41216216216216217,11,math,0.49437301094973485
0.484375,0.22402597402597402,0.26090806237394853,0.30635920939558864,mindgap_control,qwen3_4b,0.22402597402597402,0.4318181818181818,12,math,0.48523250786338534
0.5099009900990099,0.20134228187919462,0.28089722194954353,0.28869061521932077,mindgap_control,qwen3_4b,0.20134228187919462,0.43288590604026844,13,math,0.4862693907036171
0.46153846153846156,0.2,0.2896469444567186,0.27906976744186046,mindgap_control,qwen3_4b,0.2,0.43934426229508194,14,math,0.4892759201416833
0.5816326530612245,0.16447368421052633,0.3095297029702971,0.25643332733489294,mindgap_control,qwen3_4b,0.16447368421052633,0.39473684210526316,15,math,0.5071301795682968
0.5118483412322274,0.1903114186851211,0.2914432611090709,0.27745988742789074,mindgap_control,qwen3_4b,0.1903114186851211,0.4532871972318339,16,math,0.4864990363311611
0.445,0.17333333333333334,0.32188300690493765,0.24948787061994607,mindgap_control,qwen3_4b,0.17333333333333334,0.39666666666666667,17,math,0.4852560519740979
0.5348837209302325,0.19649122807017544,0.2859239619336206,0.2874037710587972,mindgap_control,qwen3_4b,0.19649122807017544,0.42105263157894735,18,math,0.491589037498396
0.4325581395348837,0.18596491228070175,0.3080194129882135,0.26010554089709764,mindgap_control,qwen3_4b,0.18596491228070175,0.43157894736842106,19,math,0.4824240739620662
0.4878048780487805,0.18983050847457628,0.2986731950425146,0.2733040507564666,mindgap_control,qwen3_4b,0.18983050847457628,0.43728813559322033,20,math,0.49154778983132197
