source,unit,group,domain,repetition,n_train,n_test,n_features,positive_rate_train,positive_rate_test,upcr_n_kept,budget,n_trusted,method,auc,delta_vs_upcr,converged,n_iter
synthetic,correlated_weak_block,correlated_weak_block,synthetic,26,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,anchored_pcr6,0.9869054600450631,0.43043766782925386,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,26,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,pseudo_gold_pcr6,0.9986265008179265,0.44215870860211726,1,13
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,0,0,upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,0,0,platt_upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,0,0,anchored_pcr2,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,0,0,anchored_pcr6,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,0,0,pseudo_gold_pcr6,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,platt_upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,gold_pcr2,0.9963447806868413,0.4433402367778432,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,gold_pcr6,0.7790640165682667,0.22605947265926862,1,13
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,gold_ridge_all,0.9857577818305462,0.4327532379215481,1,15
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,anchored_pcr2,0.7045454545454546,0.15154091063645647,1,7
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,anchored_pcr6,0.6584417792340267,0.10543723532502858,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,5,5,pseudo_gold_pcr6,0.8183131897004728,0.26530864579147473,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,platt_upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,gold_pcr2,0.999644524125993,0.4466399802169949,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,gold_pcr6,0.9852863899106674,0.4322818460016693,1,12
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,gold_ridge_all,0.9989722110599364,0.4459676671509383,1,14
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,anchored_pcr2,0.7246452968996322,0.17164075299063408,1,7
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,anchored_pcr6,0.7031931006769496,0.1501885567679515,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,10,10,pseudo_gold_pcr6,0.8271305369231245,0.27412599301412643,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,platt_upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,gold_pcr2,0.9996136131804272,0.44660906927142907,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,gold_pcr6,0.9986012797131464,0.44559673580414827,1,12
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,gold_ridge_all,0.9995595190256871,0.44655497511668896,1,15
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,anchored_pcr2,0.879393218138543,0.3263886742295449,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,anchored_pcr6,0.8824534017495596,0.32944885784056144,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,20,20,pseudo_gold_pcr6,0.9924731847547217,0.43946864084572357,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,platt_upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,gold_pcr2,0.9995208803437297,0.44651633643473154,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,gold_pcr6,0.9993972365614665,0.4463926926524684,1,12
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,gold_ridge_all,0.9995054248709468,0.44650088096194873,1,18
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,anchored_pcr2,0.9688031281876912,0.4157985842786931,1,7
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,anchored_pcr6,0.9659825044048097,0.4129779604958116,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,40,40,pseudo_gold_pcr6,0.998253531575531,0.44524898766653287,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,platt_upcr,0.5530045439089981,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,gold_pcr2,0.9996367963896016,0.44663225248060345,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,gold_pcr6,0.9994358752434237,0.4464313313344256,1,13
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,gold_ridge_all,0.9994126920342494,0.4464081481252513,1,19
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,anchored_pcr2,0.9892893573614416,0.4362848134524435,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,anchored_pcr6,0.9946601341535037,0.4416555902445056,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,27,1080,720,18,0.5185185185185185,0.5194444444444445,10,80,80,pseudo_gold_pcr6,0.9992813205155946,0.4462767766065965,1,14
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,0,0,upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,0,0,platt_upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,0,0,anchored_pcr2,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,0,0,anchored_pcr6,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,0,0,pseudo_gold_pcr6,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,platt_upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,gold_pcr2,0.9977622766134757,0.42833112133090523,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,gold_pcr6,0.940862372295441,0.3714312170128705,1,13
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,gold_ridge_all,0.9870906509460169,0.4176594956634464,1,15
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,anchored_pcr2,0.6881076576437544,0.11867650236118388,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,anchored_pcr6,0.6728834223278497,0.10345226704527921,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,5,5,pseudo_gold_pcr6,0.8069539183308126,0.23752276304824216,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,platt_upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,gold_pcr2,0.9994289947220594,0.4299978394394889,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,gold_pcr6,0.9930784900768542,0.42364733479428374,1,13
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,gold_ridge_all,0.9992438038211056,0.42981264853853507,1,18
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,anchored_pcr2,0.7676625821784623,0.1982314268958918,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,anchored_pcr6,0.761080588907065,0.1916494336244945,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,10,10,pseudo_gold_pcr6,0.9585635359116021,0.38913238062903166,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,platt_upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,gold_pcr2,0.999143492083089,0.42971233680051846,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,gold_pcr6,0.995509120651872,0.42607796536930154,1,12
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,gold_ridge_all,0.9976773974505386,0.42824624216796814,1,18
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,anchored_pcr2,0.9341492021358683,0.3647180468532978,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,anchored_pcr6,0.9158924658168461,0.34646131053427565,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,20,20,pseudo_gold_pcr6,0.9931325040896324,0.4237013488070619,1,12
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,platt_upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,gold_pcr2,0.9993904132843606,0.42995925800179013,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,gold_pcr6,0.9990431803450723,0.42961202506250185,1,12
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,gold_ridge_all,0.9993055341214234,0.42987437883885293,1,16
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,anchored_pcr2,0.9407620605574246,0.37133090527485413,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,anchored_pcr6,0.932004074199821,0.3625729189172505,1,9
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,40,40,pseudo_gold_pcr6,0.9931479366647119,0.4237167813821414,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,platt_upcr,0.5694311552825705,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,gold_pcr2,0.9994135621469799,0.42998240686440936,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,gold_pcr6,0.9982406864409396,0.42880953115836906,1,11
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,gold_ridge_all,0.9991666409457082,0.4297354856631377,1,19
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,anchored_pcr2,0.9951773202876631,0.42574616500509266,1,7
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,anchored_pcr6,0.9907558875273929,0.42132473224482236,1,10
synthetic,correlated_weak_block,correlated_weak_block,synthetic,28,1080,720,18,0.5027777777777778,0.5027777777777778,10,80,80,pseudo_gold_pcr6,0.9982715515910985,0.428840396308528,1,13
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,0,0,upcr,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,0,0,platt_upcr,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,0,0,anchored_pcr2,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,0,0,anchored_pcr6,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,0,0,pseudo_gold_pcr6,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,5,5,upcr,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,5,5,platt_upcr,0.5333703729425655,0.0,1,0
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,5,5,gold_pcr2,0.9870824362802972,0.45371206333773173,1,8
synthetic,correlated_weak_block,correlated_weak_block,synthetic,29,1080,720,18,0.49537037037037035,0.49583333333333335,10,5,5,gold_pcr6,0.8887036908427284,0.35533331790016287,1,11
