uid,cell,group_id,category,tokens,steps,first_error_step,error_start,error_stop,gate_percentile,log2_tokens,error_start_fraction,error_step_fraction,feature_change_l2,predictor_disagreement,mean_signed_residual
pb_math_q8__013176eb55fe9f9e,pb_math_q8,pb_source_v2:12925113f3bbde46036c40ba,1,577,5,2,328,430,0.7945,9.172427508645482,0.5684575389948007,0.17677642980935876,2.5748130085782384,0.2536985366028938,0.09371009028848903
pb_math_q8__d817164b8927baed,pb_math_q8,pb_source_v2:bad5dee5201392cba96ae1c6,0,896,7,1,0,135,0.7715,9.807354922057604,0.0,0.15066964285714285,,0.2264354140817961,0.17110600502720688
pb_math_q8__9c9ad7f2e201749e,pb_math_q8,pb_source_v2:735d95df243e8e1f1d7ab5c4,0,360,4,2,90,233,0.8085,8.491853096329674,0.25,0.3972222222222222,2.421963180893538,0.2838345682755447,0.04468102466728511
pb_math_q8__3d81d8b6e4a68412,pb_math_q8,pb_source_v2:af57da6ba9038b9bd008805d,1,634,6,2,97,170,0.6915,9.308339030139408,0.1529968454258675,0.11514195583596215,1.7590692013662481,0.3033736963369911,0.05426126903644936
pb_math_q8__65e3c81bc885bd81,pb_math_q8,pb_source_v2:02c53e0492045f442e4f5480,2,470,10,5,169,256,0.2075,8.876516946565,0.3595744680851064,0.1851063829787234,0.42233838421372355,0.22178982163282063,-0.029224365249572733
pb_math_q8__3adc4887af2fd82c,pb_math_q8,pb_source_v2:52e659d6b3f013713bb200c3,2,336,5,3,142,256,0.2305,8.39231742277876,0.4226190476190476,0.3392857142857143,2.6414059669331342,0.3075994089949695,-0.009045281674783181
pb_math_q8__2c2b9ca6a8ac7353,pb_math_q8,pb_source_v2:4a1ab0dd9a6c4eb2fcb7bc21,2,555,7,4,313,366,0.1905,9.116343961237469,0.563963963963964,0.09549549549549549,3.179803617217716,0.3253904363268708,-0.02327428304901968
pb_math_q8__90680a1cfd8ca366,pb_math_q8,pb_source_v2:a2d02a676e82c6141ca17af1,0,280,5,5,239,280,0.5215,8.129283016944967,0.8535714285714285,0.14642857142857144,0.8172770611869595,0.3330360554235126,0.33935673602525185
pb_math_q8__df2021736dafca5b,pb_math_q8,pb_source_v2:5d9f3a770ffae6d1e8ecf380,0,934,9,7,746,866,0.7545,9.867278739709661,0.7987152034261242,0.1284796573875803,3.4822816320975054,0.4162343015697451,0.23996542508861315
pb_math_q8__4966e27acc4e5ef0,pb_math_q8,pb_source_v2:8cae5f9edf84c136b3c38fc0,0,377,4,3,160,304,0.3865,8.558420713268664,0.4244031830238727,0.3819628647214854,0.8893681031527272,0.2279535686435056,0.06834628115905354
pb_math_q8__cdb382309b3b407b,pb_math_q8,pb_source_v2:c813bf33630f74c429b2bd2b,0,559,8,4,218,327,0.5585,9.12670447284319,0.38998211091234347,0.19499105545617174,0.871326301784756,0.25618998311261415,0.07779262822763425
pb_math_q8__e30a0f4b5fd692a9,pb_math_q8,pb_source_v2:eaf09af864b125a985779c76,1,130,4,2,41,84,0.3655,7.022367813028454,0.3153846153846154,0.33076923076923076,1.428911631219638,0.29378605403977065,-0.021777252407026767
pb_math_q8__498e013aec46e4a5,pb_math_q8,pb_source_v2:b0c6334e4fd78742510aa667,1,560,6,1,0,117,0.8065,9.129283016944967,0.0,0.20892857142857144,,0.2525022577814163,-0.058506849384486956
pb_math_q8__1036dcb4fa8a4c90,pb_math_q8,pb_source_v2:1a04782ea6f467cd0ab2dcbe,1,484,7,4,205,293,0.5825,8.918863237274595,0.42355371900826444,0.18181818181818182,0.8525369153478984,0.2186464620857552,0.03416647028437405
pb_math_q8__d5ba7c98f450784f,pb_math_q8,pb_source_v2:4e851d387ceb5d80668fd4fd,1,1444,7,6,1016,1214,0.3465,10.49585502688717,0.703601108033241,0.1371191135734072,1.8106080402537437,0.24361415744422457,0.043854169439735816
pb_math_q8__11d07921912d3391,pb_math_q8,pb_source_v2:df42e1966ad3d86a64dd8a41,0,451,3,2,157,336,0.5335,8.81698362325538,0.34811529933481156,0.3968957871396896,2.821874141408032,0.2726832060690951,0.1353670934480955
pb_math_q8__a5a6dc59accfad25,pb_math_q8,pb_source_v2:0b4fb3d2ee66dd9cc0d2019b,1,563,5,3,236,331,0.8215,9.13699111208023,0.4191829484902309,0.16873889875666073,0.48635311553326815,0.25490338628807824,0.041872945959813286
pb_math_q8__d2e3b62f7116e7a1,pb_math_q8,pb_source_v2:11b7de95c07d8e292eabc804,2,422,9,2,83,148,0.3295,8.721099188707186,0.1966824644549763,0.15402843601895735,1.1990152427971184,0.2879920229025778,0.052655918708583126
pb_math_q8__4d2432ffa1e193ef,pb_math_q8,pb_source_v2:20f099060f2d232bec953723,1,267,6,5,191,250,0.4805,8.060695931687555,0.7153558052434457,0.2209737827715356,2.4646960279050365,0.28456187602362704,0.07396566990201055
pb_math_q8__44e7370d2e63df09,pb_math_q8,prmb_source_v2:a51b717026143bab04670839,1,298,5,4,165,225,0.3385,8.219168520462162,0.5536912751677853,0.20134228187919462,1.8708329138850381,0.25983831219933706,-0.02886105771735983
pb_math_q8__e0dfbeeae93e88e9,pb_math_q8,pb_source_v2:3a9de6b469f20578d79ad931,1,206,3,2,74,151,0.7365,7.6865005271832185,0.3592233009708738,0.3737864077669903,0.9395294535516049,0.2161477882781907,-0.08462892588519502
pb_math_q8__2cbec35de5facb7c,pb_math_q8,pb_source_v2:0c1a9c2e2f3e1dc8b90d1bc8,2,613,12,10,425,484,0.0965,9.259743263690781,0.6933115823817292,0.09624796084828711,0.26672478793254467,0.18941429820267103,-0.03871643980698502
pb_math_q8__d34c147f0bd4e2c7,pb_math_q8,pb_source_v2:b5d62c8cd87bbde2ef76eb48,1,791,7,2,124,266,0.9315,9.627533884472792,0.15676359039190899,0.179519595448799,2.1883572697419504,0.23508797878690407,-0.026940693808731517
pb_math_q8__7021b0a9c8c81f97,pb_math_q8,prmb_source_v2:a6b9da9161c3d77f69881b74,1,340,6,4,161,210,0.3445,8.409390936137703,0.47352941176470587,0.14411764705882352,0.17366231358587478,0.25161785844960327,0.015021115099087599
pb_math_q8__3ed5c7333e2b7259,pb_math_q8,pb_source_v2:54c0fee52b9526c2db592149,0,1161,9,5,497,649,0.9765,10.181152256865566,0.4280792420327304,0.13092161929371232,0.8424298918153528,0.3333418755911646,0.19494852121029937
pb_math_q8__47252d222bfd7102,pb_math_q8,pb_source_v2:752b60abb9d9fecb2d286ab6,1,525,5,5,450,525,0.8225,9.036173612553485,0.8571428571428571,0.14285714285714285,0.6682580526196378,0.24090242168521595,0.06384992956835683
pb_math_q8__b7930a6c685df1a5,pb_math_q8,pb_source_v2:8eed31e09219caf86744a579,2,416,6,5,292,394,0.1995,8.700439718141093,0.7019230769230769,0.24519230769230768,3.291060329558311,0.2857082194409142,0.024382266752959302
pb_math_q8__05b287da8888da0d,pb_math_q8,pb_source_v2:bea8f6e4b3ed28650b3c8d20,1,801,14,4,176,225,0.7125,9.64565843240871,0.21972534332084895,0.06117353308364544,0.42589184413899345,0.23400656890773489,0.0005172385586873903
pb_math_q8__b1c9d2287d6ff622,pb_math_q8,pb_source_v2:6f4f7e6222889b0794104d86,1,516,6,1,0,160,0.4845,9.011227255423254,0.0,0.31007751937984496,,0.24732177469804945,-0.07125355341844737
pb_math_q8__98a2aa904fa95550,pb_math_q8,pb_source_v2:e2a375e9dcf1e06c935ed317,2,615,7,6,509,589,0.1475,9.264442600226602,0.8276422764227642,0.13008130081300814,1.7331894677284878,0.210649713899981,-0.005101542746267746
pb_math_q8__8950772207687e08,pb_math_q8,pb_source_v2:8d99cb00fde4b3a288a80e8c,2,463,9,9,439,463,0.0245,8.854868383260236,0.9481641468682506,0.05183585313174946,1.4888477365086294,0.27436799033330295,0.029203803167570385
pb_math_q8__73060e48037b6002,pb_math_q8,pb_source_v2:9473970017471e0189c03ef4,1,996,11,3,196,290,0.9975,9.960001932068081,0.19678714859437751,0.09437751004016064,2.4652324581979577,0.3007099788717632,0.08806069604052329
pb_math_q8__15172e968dd24217,pb_math_q8,pb_source_v2:9d98e8e0b2550532bb0743a8,0,675,11,6,384,489,0.6985,9.398743691938193,0.5688888888888889,0.15555555555555556,2.6010200520988582,0.29554743284689905,0.1318511590805487
pb_math_q8__0228b6c0f9a5969f,pb_math_q8,pb_source_v2:31fc3feb9a59dbe2d9a6e0b7,2,667,3,2,298,639,0.1835,9.381542951184585,0.44677661169415295,0.5112443778110944,1.39480290966548,0.25160011931296505,-0.02062203457506519
pb_math_q8__c69f8af845d6de61,pb_math_q8,pb_source_v2:3d2a549a996716219d60335a,2,364,5,1,0,64,0.2395,8.507794640198696,0.0,0.17582417582417584,,0.2970608054582853,0.11494263084020473
pb_math_q8__84ba7239d14234fd,pb_math_q8,pb_source_v2:693d736462a43006dec3e5d7,1,662,10,2,109,165,0.8165,9.370687406807217,0.1646525679758308,0.08459214501510574,3.907903839765784,0.3768084567805509,0.1666437588842118
pb_math_q8__8e4551ee5b966b4c,pb_math_q8,pb_source_v2:5ca035a5a21dd8c114de599f,0,1122,7,4,568,737,0.9155,10.131856960608793,0.5062388591800356,0.15062388591800357,4.386110569494955,0.37719901124122396,0.20183182659560547
pb_math_q8__3e42695289e4bb6d,pb_math_q8,pb_source_v2:6d89f11cc7b068223cbc19e1,0,565,5,3,243,454,0.9385,9.14210705730255,0.4300884955752212,0.3734513274336283,2.771367124420646,0.27409597245751777,-0.08347040356176269
pb_math_q8__f3882e4bcc76112e,pb_math_q8,pb_source_v2:18bdc5c22200e3fa1ae8845f,0,816,13,9,523,636,0.9425,9.672425341971495,0.6409313725490197,0.13848039215686275,1.8751799635927178,0.312994171045832,0.13017330987721343
pb_math_q8__171edf0e695c8bb3,pb_math_q8,pb_source_v2:c66f55bbde6969dcf7647817,1,1006,12,6,481,579,0.6075,9.974414589805527,0.47813121272365805,0.09741550695825049,3.6054715444587186,0.36133177882571826,0.24564317841683508
pb_math_q8__512afe11b403f1cc,pb_math_q8,pb_source_v2:98fc77ec11ec6bfcb3015fd0,1,913,18,4,246,307,0.5315,9.834471049984222,0.26944140197152244,0.06681270536692223,1.0958419031190347,0.24741708615106447,-0.13562705390156807
pb_math_q8__ca029398998529ba,pb_math_q8,pb_source_v2:88c7529ea912a793804deaa5,0,1430,7,1,0,170,0.9475,10.481799431665753,0.0,0.11888111888111888,,0.31889780075182744,0.09460095032615669
pb_math_q8__9f839895f0dac88a,pb_math_q8,pb_source_v2:57885850b963c5bd440191b7,1,244,6,3,80,106,0.7185,7.930737337562887,0.32786885245901637,0.10655737704918032,1.9249642724242524,0.18228414056148462,-0.3657941380845335
pb_math_q8__aa17232402f4c2b8,pb_math_q8,pb_source_v2:913174b7568181d7f3eb1d61,0,576,6,1,0,99,0.9295,9.169925001442312,0.0,0.171875,,0.33959409371926563,0.013068889570627582
pb_math_q8__1d9a51448c580c8c,pb_math_q8,pb_source_v2:216c87769700d04419ba1637,2,265,4,3,114,181,0.1015,8.049848549450562,0.43018867924528303,0.2528301886792453,1.3557970267113615,0.24063029319823176,0.008255088589779217
pb_math_q8__5b7e1a84bb258ea3,pb_math_q8,pb_source_v2:79999e868117819cb925dc08,0,618,6,4,295,447,0.9145,9.271463027904375,0.4773462783171521,0.2459546925566343,1.7771749523847944,0.2756078676174192,0.16598306023356255
pb_math_q8__3eb96c42b6da36f8,pb_math_q8,pb_source_v2:85ad3d141c86a2c70da6e160,2,170,6,1,0,38,0.0825,7.409390936137702,0.0,0.2235294117647059,,0.18528822498911693,0.06886883597458036
pb_math_q8__28360fc9609ef328,pb_math_q8,pb_source_v2:1a4eb536dcea5442a906e217,1,532,6,3,115,164,0.5515,9.055282435501189,0.2161654135338346,0.09210526315789473,1.5213529376474548,0.30438013916122786,0.21351950802409186
pb_math_q8__3d4a316e0730c095,pb_math_q8,pb_source_v2:f1d7eeb5e30cc891c12165ca,1,1681,9,1,0,191,0.8555,10.715104009236168,0.0,0.11362284354550863,,0.3320882168538589,-0.040038005746162376
pb_math_q8__500789842b786d54,pb_math_q8,prmb_source_v2:0020c94f50c5387bbace3580,1,407,3,2,126,291,0.6225,8.668884984266247,0.3095823095823096,0.40540540540540543,3.618756956813148,0.2696732933539042,0.00253051081020142
pb_math_q8__cd2354978b1be12c,pb_math_q8,pb_source_v2:e487ddbc2d06b87c35733e52,0,559,9,4,233,329,0.6855,9.12670447284319,0.41681574239713776,0.17173524150268335,0.9986221901845505,0.32342457961226106,0.05336854672717991
pb_math_q8__ee12c57559fa6316,pb_math_q8,pb_source_v2:054f3a33a4bfa8152f8b5c14,0,379,4,2,78,194,0.7435,8.566054038171092,0.20580474934036938,0.30606860158311344,1.4379865338422708,0.26567069522927056,0.19070224365963828
