task,fold,roster,population,arm,status,orientation,small_groups,converged,selected_start,selected_iterations,start_likelihood_spread,job_seconds
pb_q8,1,shuffle,all,hard__spectral,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,soft__equal,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,soft__spectral,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,soft__continuous_lsml,ok,1.0,[2],,,,,20.07118290005019
pb_q8,1,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,pmf__equal,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,pmf__spectral,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle,all,pmf__continuous_lsml,ok,1.0,[],,,,,20.07118290005019
pb_q8,1,shuffle_consensus,all,hard__ds,ok,1.0,[],True,2,18,3.916492019584439e-09,15.506246199947782
pb_q8,1,shuffle_consensus,all,hard__hem,ok,1.0,[],True,1,43,3.090310318754064e-08,15.506246199947782
pb_q8,1,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,26.76202630001353
pb_q8,1,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[2],,,,,26.76202630001353
pb_q8,1,top30,all,hard__ds,ok,1.0,[],True,3,21,3.9415350983063036e-09,11.843355900025927
pb_q8,1,top30,all,hard__hem,ok,1.0,[1],True,2,108,3.086358635329134e-08,11.843355900025927
pb_q8,1,top30,all,hard__equal,ok,1.0,[],,,,,19.12174979998963
pb_q8,1,top30,all,hard__spectral,ok,1.0,[],,,,,19.12174979998963
pb_q8,1,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,19.12174979998963
pb_q8,1,top30,all,soft__equal,ok,1.0,[],,,,,19.12174979998963
pb_q8,1,top30,all,soft__spectral,ok,1.0,[],,,,,19.12174979998963
pb_q8,1,top30,all,soft__continuous_lsml,ok,1.0,"[0, 3]",,,,,19.12174979998963
pb_q8,1,top30,all,hard__continuous_lsml,ok,1.0,[2],,,,,19.12174979998963
pb_q8,1,top30,all,pmf__equal,ok,1.0,[],,,,,19.12174979998963
pb_q8,1,top30,all,pmf__spectral,ok,1.0,[],,,,,19.12174979998963
pb_q8,1,top30,all,pmf__continuous_lsml,ok,1.0,[0],,,,,19.12174979998963
pb_q8,1,top5,all,hard__ds,ok,1.0,[],True,4,13,6.858332568526748e-09,24.757946000027005
pb_q8,1,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,236,6.386310138495332e-07,24.757946000027005
pb_q8,1,top5,all,hard__equal,ok,1.0,[],,,,,20.08226110000396
pb_q8,1,top5,all,hard__spectral,ok,1.0,[],,,,,20.08226110000396
pb_q8,1,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,20.08226110000396
pb_q8,1,top5,all,soft__equal,ok,1.0,[],,,,,20.08226110000396
pb_q8,1,top5,all,soft__spectral,ok,1.0,[],,,,,20.08226110000396
pb_q8,1,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,20.08226110000396
pb_q8,1,top5,all,hard__continuous_lsml,ok,1.0,[1],,,,,20.08226110000396
pb_q8,1,top5,all,pmf__equal,ok,1.0,[],,,,,20.08226110000396
pb_q8,1,top5,all,pmf__spectral,ok,1.0,[],,,,,20.08226110000396
pb_q8,1,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,20.08226110000396
pb_q8,1,top5,errors,hard__ds,ok,1.0,[],True,1,25,1.694401507990051e-08,18.656495000002906
pb_q8,1,top5,errors,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,168,4.022078314847022e-07,18.656495000002906
pb_q8,1,top5,errors,hard__equal,ok,1.0,[],,,,,16.593017800012603
pb_q8,1,top5,errors,hard__spectral,ok,1.0,[],,,,,16.593017800012603
pb_q8,1,top5,errors,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,16.593017800012603
pb_q8,1,top5,errors,soft__equal,ok,1.0,[],,,,,16.593017800012603
pb_q8,1,top5,errors,soft__spectral,ok,1.0,[],,,,,16.593017800012603
pb_q8,1,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,16.593017800012603
pb_q8,1,top5,errors,hard__continuous_lsml,ok,1.0,[1],,,,,16.593017800012603
pb_q8,1,top5,errors,pmf__equal,ok,1.0,[],,,,,16.593017800012603
pb_q8,1,top5,errors,pmf__spectral,ok,1.0,[],,,,,16.593017800012603
pb_q8,1,top5,errors,pmf__continuous_lsml,ok,1.0,"[0, 3, 4]",,,,,16.593017800012603
pb_q8,2,consensus10,all,hard__ds,ok,1.0,[],True,0,46,8.966518194597484e-09,27.5217880999553
pb_q8,2,consensus10,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,1,165,1.1945566624760318e-07,27.5217880999553
pb_q8,2,consensus10,all,hard__equal,ok,1.0,[],,,,,24.169550699996762
pb_q8,2,consensus10,all,hard__spectral,ok,1.0,[],,,,,24.169550699996762
pb_q8,2,consensus10,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,24.169550699996762
pb_q8,2,consensus10,all,soft__equal,ok,1.0,[],,,,,24.169550699996762
pb_q8,2,consensus10,all,soft__spectral,ok,1.0,[],,,,,24.169550699996762
pb_q8,2,consensus10,all,soft__continuous_lsml,ok,1.0,[0],,,,,24.169550699996762
pb_q8,2,consensus10,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,24.169550699996762
pb_q8,2,consensus10,all,pmf__equal,ok,1.0,[],,,,,24.169550699996762
pb_q8,2,consensus10,all,pmf__spectral,ok,1.0,[],,,,,24.169550699996762
pb_q8,2,consensus10,all,pmf__continuous_lsml,ok,1.0,[0],,,,,24.169550699996762
pb_q8,2,consensus,all,hard__ds,ok,1.0,[],True,2,19,2.133810017568294e-09,21.13454430003185
pb_q8,2,consensus,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,0,75,1.9159835495941024e-08,21.13454430003185
pb_q8,2,consensus,all,hard__equal,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,consensus,all,hard__spectral,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,consensus,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,25.801249000011012
pb_q8,2,consensus,all,soft__equal,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,consensus,all,soft__spectral,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,consensus,all,soft__continuous_lsml,ok,1.0,[2],,,,,25.801249000011012
pb_q8,2,consensus,all,hard__continuous_lsml,ok,1.0,"[0, 2, 3, 5, 6]",,,,,25.801249000011012
pb_q8,2,consensus,all,pmf__equal,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,consensus,all,pmf__spectral,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,25.801249000011012
pb_q8,2,onset80,all,hard__ds,ok,1.0,[],True,1,13,9.535925826753555e-09,32.57853090000572
pb_q8,2,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,349,6.092920981082273e-07,32.57853090000572
pb_q8,2,onset80,all,hard__equal,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,onset80,all,hard__spectral,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,18.19768209999893
pb_q8,2,onset80,all,soft__equal,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,onset80,all,soft__spectral,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,onset80,all,soft__continuous_lsml,ok,1.0,[1],,,,,18.19768209999893
pb_q8,2,onset80,all,hard__continuous_lsml,ok,1.0,[1],,,,,18.19768209999893
pb_q8,2,onset80,all,pmf__equal,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,onset80,all,pmf__spectral,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,onset80,all,pmf__continuous_lsml,ok,1.0,[],,,,,18.19768209999893
pb_q8,2,page_cross,all,hard__ds,ok,1.0,[],True,2,25,5.949151393735974e-09,12.326358199992683
pb_q8,2,page_cross,all,hard__hem,ok,1.0,"[1, 2, 3]",True,3,100,1.1540557931510875e-07,12.326358199992683
pb_q8,2,page_cross,all,hard__equal,ok,1.0,[],,,,,20.183956500026397
pb_q8,2,page_cross,all,hard__spectral,ok,1.0,[],,,,,20.183956500026397
pb_q8,2,page_cross,all,hard__binary_lsml,ok,1.0,"[1, 2, 3]",,,,,20.183956500026397
pb_q8,2,page_cross,all,soft__equal,ok,1.0,[],,,,,20.183956500026397
pb_q8,2,page_cross,all,soft__spectral,ok,1.0,[],,,,,20.183956500026397
pb_q8,2,page_cross,all,soft__continuous_lsml,ok,1.0,"[0, 1]",,,,,20.183956500026397
pb_q8,2,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2, 3]",,,,,20.183956500026397
pb_q8,2,page_cross,all,pmf__equal,ok,1.0,[],,,,,20.183956500026397
pb_q8,2,page_cross,all,pmf__spectral,ok,1.0,[],,,,,20.183956500026397
pb_q8,2,page_cross,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,20.183956500026397
pb_q8,2,selected,all,hard__ds,ok,1.0,[],True,1,17,5.350909937362758e-09,7.195902700012084
pb_q8,2,selected,all,hard__hem,ok,1.0,[],True,4,18,3.1804008315816645e-08,7.195902700012084
pb_q8,2,selected,all,hard__equal,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,hard__spectral,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,hard__binary_lsml,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,soft__equal,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,soft__spectral,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,17.100714100000914
pb_q8,2,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,17.100714100000914
pb_q8,2,selected,all,pmf__equal,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,pmf__spectral,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected,all,pmf__continuous_lsml,ok,1.0,[],,,,,17.100714100000914
pb_q8,2,selected_all,all,hard__ds,ok,1.0,[],True,4,21,4.821223420492515e-09,10.063838700007182
pb_q8,2,selected_all,all,hard__hem,ok,1.0,[2],True,4,71,2.5612040488454113e-08,10.063838700007182
pb_q8,2,selected_all,all,hard__equal,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,hard__spectral,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,hard__binary_lsml,ok,1.0,[2],,,,,15.186654200020712
pb_q8,2,selected_all,all,soft__equal,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,soft__spectral,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,soft__continuous_lsml,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,hard__continuous_lsml,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,pmf__equal,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,pmf__spectral,ok,1.0,[],,,,,15.186654200020712
pb_q8,2,selected_all,all,pmf__continuous_lsml,ok,1.0,"[0, 2]",,,,,15.186654200020712
pb_q8,2,shuffle,all,hard__ds,ok,1.0,[],True,2,24,1.8181413707907268e-07,11.799134100030642
pb_q8,2,shuffle,all,hard__hem,ok,1.0,[],True,3,210,3.5113913554596365e-08,11.799134100030642
pb_q8,2,shuffle,all,hard__equal,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,hard__spectral,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,hard__binary_lsml,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,soft__equal,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,soft__spectral,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,pmf__equal,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,pmf__spectral,ok,1.0,[],,,,,15.4228283999837
pb_q8,2,shuffle,all,pmf__continuous_lsml,ok,1.0,[0],,,,,15.4228283999837
pb_q8,2,shuffle_consensus,all,hard__ds,ok,1.0,[],True,1,14,3.1232616493070964e-09,17.018751800002065
pb_q8,2,shuffle_consensus,all,hard__hem,ok,1.0,[],True,2,40,7.594778850261719e-08,17.018751800002065
pb_q8,2,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[0],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,19.805793900042772
pb_q8,2,top30,all,hard__ds,ok,1.0,[],True,3,21,4.1549057527845434e-09,9.984761999978218
pb_q8,2,top30,all,hard__hem,ok,1.0,[1],True,2,107,2.8731521162228546e-08,9.984761999978218
pb_q8,2,top30,all,hard__equal,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top30,all,hard__spectral,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top30,all,hard__binary_lsml,ok,1.0,[1],,,,,20.097594199993182
pb_q8,2,top30,all,soft__equal,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top30,all,soft__spectral,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top30,all,soft__continuous_lsml,ok,1.0,[2],,,,,20.097594199993182
pb_q8,2,top30,all,hard__continuous_lsml,ok,1.0,[2],,,,,20.097594199993182
pb_q8,2,top30,all,pmf__equal,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top30,all,pmf__spectral,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top30,all,pmf__continuous_lsml,ok,1.0,[],,,,,20.097594199993182
pb_q8,2,top5,all,hard__ds,ok,1.0,[],True,3,20,6.908844785158408e-08,20.516126000031363
pb_q8,2,top5,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,170,3.837684960927845e-07,20.516126000031363
pb_q8,2,top5,all,hard__equal,ok,1.0,[],,,,,17.93518759997096
pb_q8,2,top5,all,hard__spectral,ok,1.0,[],,,,,17.93518759997096
pb_q8,2,top5,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,17.93518759997096
pb_q8,2,top5,all,soft__equal,ok,1.0,[],,,,,17.93518759997096
pb_q8,2,top5,all,soft__spectral,ok,1.0,[],,,,,17.93518759997096
pb_q8,2,top5,all,soft__continuous_lsml,ok,1.0,[0],,,,,17.93518759997096
pb_q8,2,top5,all,hard__continuous_lsml,ok,1.0,"[0, 2]",,,,,17.93518759997096
pb_q8,2,top5,all,pmf__equal,ok,1.0,[],,,,,17.93518759997096
pb_q8,2,top5,all,pmf__spectral,ok,1.0,[],,,,,17.93518759997096
pb_q8,2,top5,all,pmf__continuous_lsml,ok,1.0,"[0, 3]",,,,,17.93518759997096
pb_q8,2,top5,errors,hard__ds,ok,1.0,[],True,2,18,1.252448988964261e-08,16.685113699990325
pb_q8,2,top5,errors,hard__hem,ok,1.0,"[0, 2, 3, 4]",True,4,138,2.309600333205708e-07,16.685113699990325
pb_q8,2,top5,errors,hard__equal,ok,1.0,[],,,,,9.409021899977233
pb_q8,2,top5,errors,hard__spectral,ok,1.0,[],,,,,9.409021899977233
pb_q8,2,top5,errors,hard__binary_lsml,ok,1.0,"[0, 2, 3, 4]",,,,,9.409021899977233
pb_q8,2,top5,errors,soft__equal,ok,1.0,[],,,,,9.409021899977233
pb_q8,2,top5,errors,soft__spectral,ok,1.0,[],,,,,9.409021899977233
pb_q8,2,top5,errors,soft__continuous_lsml,ok,1.0,[0],,,,,9.409021899977233
pb_q8,2,top5,errors,hard__continuous_lsml,ok,1.0,[1],,,,,9.409021899977233
pb_q8,2,top5,errors,pmf__equal,ok,1.0,[],,,,,9.409021899977233
pb_q8,2,top5,errors,pmf__spectral,ok,1.0,[],,,,,9.409021899977233
pb_q8,2,top5,errors,pmf__continuous_lsml,ok,1.0,[1],,,,,9.409021899977233
pb_q8,3,consensus10,all,hard__ds,ok,1.0,[],True,4,43,8.331669576477907e-09,18.348963199998252
pb_q8,3,consensus10,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,1,146,6.188707235565971e-08,18.348963199998252
pb_q8,3,consensus10,all,hard__equal,ok,1.0,[],,,,,13.47015750000719
pb_q8,3,consensus10,all,hard__spectral,ok,1.0,[],,,,,13.47015750000719
pb_q8,3,consensus10,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,13.47015750000719
pb_q8,3,consensus10,all,soft__equal,ok,1.0,[],,,,,13.47015750000719
pb_q8,3,consensus10,all,soft__spectral,ok,1.0,[],,,,,13.47015750000719
pb_q8,3,consensus10,all,soft__continuous_lsml,ok,1.0,[0],,,,,13.47015750000719
pb_q8,3,consensus10,all,hard__continuous_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,13.47015750000719
pb_q8,3,consensus10,all,pmf__equal,ok,1.0,[],,,,,13.47015750000719
pb_q8,3,consensus10,all,pmf__spectral,ok,1.0,[],,,,,13.47015750000719
pb_q8,3,consensus10,all,pmf__continuous_lsml,ok,1.0,[0],,,,,13.47015750000719
pb_q8,3,consensus,all,hard__ds,ok,1.0,[],True,4,39,7.137852975347414e-09,22.29539919999661
pb_q8,3,consensus,all,hard__hem,ok,1.0,"[1, 2, 4, 5]",True,2,155,2.5465375230737664e-07,22.29539919999661
pb_q8,3,consensus,all,hard__equal,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,hard__spectral,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,hard__binary_lsml,ok,1.0,"[1, 2, 4, 5]",,,,,15.450167200004216
pb_q8,3,consensus,all,soft__equal,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,soft__spectral,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,pmf__equal,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,pmf__spectral,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,consensus,all,pmf__continuous_lsml,ok,1.0,[],,,,,15.450167200004216
pb_q8,3,onset80,all,hard__ds,ok,1.0,[],True,4,26,5.252974055736104e-09,33.73848040000303
pb_q8,3,onset80,all,hard__hem,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",True,2,401,7.198749516490466e-07,33.73848040000303
pb_q8,3,onset80,all,hard__equal,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,onset80,all,hard__spectral,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,onset80,all,hard__binary_lsml,ok,1.0,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,,10.104000300052576
pb_q8,3,onset80,all,soft__equal,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,onset80,all,soft__spectral,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,onset80,all,soft__continuous_lsml,ok,1.0,"[0, 1, 3, 4]",,,,,10.104000300052576
pb_q8,3,onset80,all,hard__continuous_lsml,ok,1.0,[1],,,,,10.104000300052576
pb_q8,3,onset80,all,pmf__equal,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,onset80,all,pmf__spectral,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,onset80,all,pmf__continuous_lsml,ok,1.0,[],,,,,10.104000300052576
pb_q8,3,page_cross,all,hard__ds,ok,1.0,[],True,3,24,5.560997884401786e-09,11.602437800029293
pb_q8,3,page_cross,all,hard__hem,ok,1.0,"[1, 2, 4]",True,2,111,7.690945658112014e-08,11.602437800029293
pb_q8,3,page_cross,all,hard__equal,ok,1.0,[],,,,,11.209094499994535
pb_q8,3,page_cross,all,hard__spectral,ok,1.0,[],,,,,11.209094499994535
pb_q8,3,page_cross,all,hard__binary_lsml,ok,1.0,"[1, 2, 4]",,,,,11.209094499994535
pb_q8,3,page_cross,all,soft__equal,ok,1.0,[],,,,,11.209094499994535
pb_q8,3,page_cross,all,soft__spectral,ok,1.0,[],,,,,11.209094499994535
pb_q8,3,page_cross,all,soft__continuous_lsml,ok,1.0,[1],,,,,11.209094499994535
pb_q8,3,page_cross,all,hard__continuous_lsml,ok,1.0,"[1, 2, 4]",,,,,11.209094499994535
pb_q8,3,page_cross,all,pmf__equal,ok,1.0,[],,,,,11.209094499994535
pb_q8,3,page_cross,all,pmf__spectral,ok,1.0,[],,,,,11.209094499994535
pb_q8,3,page_cross,all,pmf__continuous_lsml,ok,1.0,"[0, 3, 4, 5]",,,,,11.209094499994535
pb_q8,3,selected,all,hard__ds,ok,1.0,[],True,0,16,1.1838859670376678e-08,8.26377840002533
pb_q8,3,selected,all,hard__hem,ok,1.0,[2],True,2,48,2.3131602500114923e-07,8.26377840002533
pb_q8,3,selected,all,hard__equal,ok,1.0,[],,,,,9.784017199999653
pb_q8,3,selected,all,hard__spectral,ok,1.0,[],,,,,9.784017199999653
pb_q8,3,selected,all,hard__binary_lsml,ok,1.0,[2],,,,,9.784017199999653
pb_q8,3,selected,all,soft__equal,ok,1.0,[],,,,,9.784017199999653
pb_q8,3,selected,all,soft__spectral,ok,1.0,[],,,,,9.784017199999653
pb_q8,3,selected,all,soft__continuous_lsml,ok,1.0,[2],,,,,9.784017199999653
pb_q8,3,selected,all,hard__continuous_lsml,ok,1.0,[2],,,,,9.784017199999653
pb_q8,3,selected,all,pmf__equal,ok,1.0,[],,,,,9.784017199999653
pb_q8,3,selected,all,pmf__spectral,ok,1.0,[],,,,,9.784017199999653
pb_q8,3,selected,all,pmf__continuous_lsml,ok,1.0,[2],,,,,9.784017199999653
pb_q8,3,selected_all,all,hard__ds,ok,1.0,[],True,3,24,4.062142622274223e-09,5.234333800035529
pb_q8,3,selected_all,all,hard__hem,ok,1.0,[],True,1,24,2.570934576340278e-09,5.234333800035529
pb_q8,3,selected_all,all,hard__equal,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,hard__spectral,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,hard__binary_lsml,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,soft__equal,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,soft__spectral,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,soft__continuous_lsml,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,hard__continuous_lsml,ok,1.0,[2],,,,,11.340013799956068
pb_q8,3,selected_all,all,pmf__equal,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,pmf__spectral,ok,1.0,[],,,,,11.340013799956068
pb_q8,3,selected_all,all,pmf__continuous_lsml,ok,1.0,[2],,,,,11.340013799956068
pb_q8,3,shuffle,all,hard__ds,ok,1.0,[],True,4,19,2.4026101996810212e-08,12.859763999993447
pb_q8,3,shuffle,all,hard__hem,ok,1.0,"[2, 3]",True,3,262,2.867784951732233e-07,12.859763999993447
pb_q8,3,shuffle,all,hard__equal,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,hard__spectral,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,hard__binary_lsml,ok,1.0,"[2, 3]",,,,,9.621172100014519
pb_q8,3,shuffle,all,soft__equal,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,soft__spectral,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,soft__continuous_lsml,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,hard__continuous_lsml,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,pmf__equal,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,pmf__spectral,ok,1.0,[],,,,,9.621172100014519
pb_q8,3,shuffle,all,pmf__continuous_lsml,ok,1.0,[2],,,,,9.621172100014519
pb_q8,3,shuffle_consensus,all,hard__ds,ok,1.0,[],True,1,16,2.3811868032908023e-09,10.979547999973875
pb_q8,3,shuffle_consensus,all,hard__hem,ok,1.0,[],True,2,41,1.6798554192121173e-07,10.979547999973875
pb_q8,3,shuffle_consensus,all,hard__equal,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,hard__spectral,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,hard__binary_lsml,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,soft__equal,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,soft__spectral,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,soft__continuous_lsml,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,hard__continuous_lsml,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,pmf__equal,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,pmf__spectral,ok,1.0,[],,,,,10.692191899986938
pb_q8,3,shuffle_consensus,all,pmf__continuous_lsml,ok,1.0,[0],,,,,10.692191899986938
pb_q8,3,top30,all,hard__ds,ok,1.0,[],True,4,20,5.004283210041649e-09,10.883404199965298
pb_q8,3,top30,all,hard__hem,ok,1.0,[1],True,3,88,2.77185963071247e-08,10.883404199965298
pb_q8,3,top30,all,hard__equal,ok,1.0,[],,,,,9.671707500005141
