cell,domain,family,method,contract_id,pe_mean,stft_spectral_entropy,cusum_shift_idx,rpdi,auroc,auprc
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c108,raw,squared,mode,drop,0.7446975648075412,0.894065205095455
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c109,raw,squared,mode,raw,0.7426355066771406,0.8948611212045643
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c109,raw,squared,mode,raw,0.7435893839075299,0.8940278869019137
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c110,raw,squared,mode,squared,0.7426074514644823,0.895179632878172
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c110,raw,squared,mode,squared,0.7439541016720906,0.8947686870482687
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c111,raw,squared,mode,mode,0.7421866232746044,0.8947643042207843
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c111,raw,squared,mode,mode,0.7437156323644933,0.8941791062818762
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c112,raw,mode,drop,drop,0.743757715183481,0.8949608742665488
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c112,raw,mode,drop,drop,0.7446975648075411,0.8936794750827517
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c113,raw,mode,drop,raw,0.7430142520480307,0.894782185331394
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c113,raw,mode,drop,raw,0.7438138256087982,0.8940056033558297
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c114,raw,mode,drop,squared,0.7430563348670183,0.8949445013455555
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c114,raw,mode,drop,squared,0.7442065985860173,0.8944799180387346
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c115,raw,mode,drop,mode,0.7427757827404331,0.8947354806433085
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c115,raw,mode,drop,mode,0.7437436875771519,0.8937320321124551
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c116,raw,mode,raw,drop,0.7437717427898104,0.8948013989217694
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c116,raw,mode,raw,drop,0.7452025586353944,0.8942978891183755
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c117,raw,mode,raw,raw,0.7431685557176524,0.8950394597157062
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c117,raw,mode,raw,raw,0.7442627090113343,0.8941312181540919
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c118,raw,mode,raw,squared,0.7432527213556279,0.895535282801284
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c118,raw,mode,raw,squared,0.7445152059252609,0.894779235548561
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c119,raw,mode,raw,mode,0.7426775894961283,0.895153286481317
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c119,raw,mode,raw,mode,0.7440803501290539,0.89388840273066
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c120,raw,mode,squared,drop,0.7434911906632251,0.8954627049794774
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c120,raw,mode,squared,drop,0.7447536752328583,0.8949116176255859
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c121,raw,mode,squared,raw,0.7426214790708114,0.8952946725336224
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c121,raw,mode,squared,raw,0.7438559084277858,0.8945846010198665
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c122,raw,mode,squared,squared,0.7428038379530917,0.8958281191853313
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c122,raw,mode,squared,squared,0.7440522949163955,0.8952938738691766
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c123,raw,mode,squared,mode,0.7421866232746044,0.8952215536560775
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c123,raw,mode,squared,mode,0.7436314667265178,0.8942225733229734
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c124,raw,mode,mode,drop,0.7433929974189205,0.8949256260714161
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c124,raw,mode,mode,drop,0.7446975648075412,0.894065205095455
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c125,raw,mode,mode,raw,0.7426355066771406,0.8948611212045643
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c125,raw,mode,mode,raw,0.7435893839075299,0.8940278869019137
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c126,raw,mode,mode,squared,0.7426074514644823,0.895179632878172
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c126,raw,mode,mode,squared,0.7439541016720906,0.8947686870482687
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c127,raw,mode,mode,mode,0.7421866232746044,0.8947643042207843
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c127,raw,mode,mode,mode,0.7437156323644933,0.8941791062818762
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c128,squared,drop,drop,drop,0.7434070250252497,0.8950754456991665
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c128,squared,drop,drop,drop,0.7444590954999438,0.8939383400504517
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c129,squared,drop,drop,raw,0.7425934238581529,0.8950533030930332
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c129,squared,drop,drop,raw,0.7433929974189204,0.8940121870225824
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c130,squared,drop,drop,squared,0.7425793962518237,0.895048161573064
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c130,squared,drop,drop,squared,0.7438138256087983,0.8945953132593301
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c131,squared,drop,drop,mode,0.7422567613062507,0.8947153114493216
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c131,squared,drop,drop,mode,0.7433649422062619,0.8938590130976956
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c132,squared,drop,raw,drop,0.7433789698125912,0.8951007365016304
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c132,squared,drop,raw,drop,0.7445572887442486,0.8942831617575483
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c133,squared,drop,raw,raw,0.7425934238581529,0.894963286752769
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c133,squared,drop,raw,raw,0.7439260464594322,0.894096559465202
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c134,squared,drop,raw,squared,0.742761755134104,0.8956539429505318
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c134,squared,drop,raw,squared,0.7442346537986757,0.8949541317646349
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c135,squared,drop,raw,mode,0.7420603748176413,0.8950732683610421
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c135,squared,drop,raw,mode,0.743701604758164,0.893984712266276
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c136,squared,drop,squared,drop,0.7433228593872742,0.8956768267476669
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c136,squared,drop,squared,drop,0.7443889574682976,0.8947996285494391
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c137,squared,drop,squared,raw,0.7426074514644821,0.8958215571927053
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c137,squared,drop,squared,raw,0.7437156323644933,0.8947261306716602
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c138,squared,drop,squared,squared,0.7425513410391651,0.8959970484170793
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c138,squared,drop,squared,squared,0.7439541016720908,0.8954140917000004
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c139,squared,drop,squared,mode,0.7419200987543486,0.8952563460169549
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c139,squared,drop,squared,mode,0.7435613286948715,0.8945343498217403
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c140,squared,drop,mode,drop,0.742986196835372,0.8950808039413585
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c140,squared,drop,mode,drop,0.7441645157670295,0.894104618889717
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c141,squared,drop,mode,raw,0.7423268993378971,0.8950567036087883
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c141,squared,drop,mode,raw,0.7432667489619571,0.8941047531309331
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c142,squared,drop,mode,squared,0.7421585680619459,0.8952148393564114
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c142,squared,drop,mode,squared,0.7437436875771519,0.8949411835631891
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c143,squared,drop,mode,mode,0.74189204354169,0.8947668236821071
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c143,squared,drop,mode,mode,0.7431685557176524,0.8939278760975625
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c144,squared,raw,drop,drop,0.7434070250252497,0.8950754456991665
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c144,squared,raw,drop,drop,0.7444590954999438,0.8939383400504517
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c145,squared,raw,drop,raw,0.7425934238581529,0.8950533030930332
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c145,squared,raw,drop,raw,0.7433929974189204,0.8940121870225824
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c146,squared,raw,drop,squared,0.7425793962518237,0.895048161573064
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c146,squared,raw,drop,squared,0.7438138256087983,0.8945953132593301
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c147,squared,raw,drop,mode,0.7422567613062507,0.8947153114493216
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c147,squared,raw,drop,mode,0.7433649422062619,0.8938590130976956
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c148,squared,raw,raw,drop,0.7433789698125912,0.8951007365016304
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c148,squared,raw,raw,drop,0.7445572887442486,0.8942831617575483
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c149,squared,raw,raw,raw,0.7425934238581529,0.894963286752769
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c149,squared,raw,raw,raw,0.7439260464594322,0.894096559465202
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c150,squared,raw,raw,squared,0.742761755134104,0.8956539429505318
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c150,squared,raw,raw,squared,0.7442346537986757,0.8949541317646349
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c151,squared,raw,raw,mode,0.7420603748176413,0.8950732683610421
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c151,squared,raw,raw,mode,0.743701604758164,0.893984712266276
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c152,squared,raw,squared,drop,0.7433228593872742,0.8956768267476669
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c152,squared,raw,squared,drop,0.7443889574682976,0.8947996285494391
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c153,squared,raw,squared,raw,0.7426074514644821,0.8958215571927053
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c153,squared,raw,squared,raw,0.7437156323644933,0.8947261306716602
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c154,squared,raw,squared,squared,0.7425513410391651,0.8959970484170793
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c154,squared,raw,squared,squared,0.7439541016720908,0.8954140917000004
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c155,squared,raw,squared,mode,0.7419200987543486,0.8952563460169549
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c155,squared,raw,squared,mode,0.7435613286948715,0.8945343498217403
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c156,squared,raw,mode,drop,0.742986196835372,0.8950808039413585
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c156,squared,raw,mode,drop,0.7441645157670295,0.894104618889717
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c157,squared,raw,mode,raw,0.7423268993378971,0.8950567036087883
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c157,squared,raw,mode,raw,0.7432667489619571,0.8941047531309331
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c158,squared,raw,mode,squared,0.7421585680619459,0.8952148393564114
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c158,squared,raw,mode,squared,0.7437436875771519,0.8949411835631891
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c159,squared,raw,mode,mode,0.74189204354169,0.8947668236821071
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c159,squared,raw,mode,mode,0.7431685557176524,0.8939278760975625
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c160,squared,squared,drop,drop,0.7434070250252497,0.8950754456991665
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c160,squared,squared,drop,drop,0.7444590954999438,0.8939383400504517
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c161,squared,squared,drop,raw,0.7425934238581529,0.8950533030930332
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c161,squared,squared,drop,raw,0.7433929974189204,0.8940121870225824
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c162,squared,squared,drop,squared,0.7425793962518237,0.895048161573064
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c162,squared,squared,drop,squared,0.7438138256087983,0.8945953132593301
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c163,squared,squared,drop,mode,0.7422567613062507,0.8947153114493216
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c163,squared,squared,drop,mode,0.7433649422062619,0.8938590130976956
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c164,squared,squared,raw,drop,0.7433789698125912,0.8951007365016304
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c164,squared,squared,raw,drop,0.7445572887442486,0.8942831617575483
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c165,squared,squared,raw,raw,0.7425934238581529,0.894963286752769
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c165,squared,squared,raw,raw,0.7439260464594322,0.894096559465202
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c166,squared,squared,raw,squared,0.742761755134104,0.8956539429505318
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c166,squared,squared,raw,squared,0.7442346537986757,0.8949541317646349
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c167,squared,squared,raw,mode,0.7420603748176413,0.8950732683610421
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c167,squared,squared,raw,mode,0.743701604758164,0.893984712266276
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c168,squared,squared,squared,drop,0.7433228593872742,0.8956768267476669
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c168,squared,squared,squared,drop,0.7443889574682976,0.8947996285494391
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c169,squared,squared,squared,raw,0.7426074514644821,0.8958215571927053
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c169,squared,squared,squared,raw,0.7437156323644933,0.8947261306716602
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c170,squared,squared,squared,squared,0.7425513410391651,0.8959970484170793
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c170,squared,squared,squared,squared,0.7439541016720908,0.8954140917000004
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c171,squared,squared,squared,mode,0.7419200987543486,0.8952563460169549
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c171,squared,squared,squared,mode,0.7435613286948715,0.8945343498217403
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c172,squared,squared,mode,drop,0.742986196835372,0.8950808039413585
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c172,squared,squared,mode,drop,0.7441645157670295,0.894104618889717
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c173,squared,squared,mode,raw,0.7423268993378971,0.8950567036087883
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c173,squared,squared,mode,raw,0.7432667489619571,0.8941047531309331
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c174,squared,squared,mode,squared,0.7421585680619459,0.8952148393564114
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c174,squared,squared,mode,squared,0.7437436875771519,0.8949411835631891
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c175,squared,squared,mode,mode,0.74189204354169,0.8947668236821071
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c175,squared,squared,mode,mode,0.7431685557176524,0.8939278760975625
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c176,squared,mode,drop,drop,0.7434070250252497,0.8950754456991665
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c176,squared,mode,drop,drop,0.7444590954999438,0.8939383400504517
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c177,squared,mode,drop,raw,0.7425934238581529,0.8950533030930332
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c177,squared,mode,drop,raw,0.7433929974189204,0.8940121870225824
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c178,squared,mode,drop,squared,0.7425793962518237,0.895048161573064
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c178,squared,mode,drop,squared,0.7438138256087983,0.8945953132593301
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c179,squared,mode,drop,mode,0.7422567613062507,0.8947153114493216
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c179,squared,mode,drop,mode,0.7433649422062619,0.8938590130976956
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c180,squared,mode,raw,drop,0.7433789698125912,0.8951007365016304
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c180,squared,mode,raw,drop,0.7445572887442486,0.8942831617575483
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c181,squared,mode,raw,raw,0.7425934238581529,0.894963286752769
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c181,squared,mode,raw,raw,0.7439260464594322,0.894096559465202
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c182,squared,mode,raw,squared,0.742761755134104,0.8956539429505318
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c182,squared,mode,raw,squared,0.7442346537986757,0.8949541317646349
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c183,squared,mode,raw,mode,0.7420603748176413,0.8950732683610421
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c183,squared,mode,raw,mode,0.743701604758164,0.893984712266276
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c184,squared,mode,squared,drop,0.7433228593872742,0.8956768267476669
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c184,squared,mode,squared,drop,0.7443889574682976,0.8947996285494391
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c185,squared,mode,squared,raw,0.7426074514644821,0.8958215571927053
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c185,squared,mode,squared,raw,0.7437156323644933,0.8947261306716602
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c186,squared,mode,squared,squared,0.7425513410391651,0.8959970484170793
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c186,squared,mode,squared,squared,0.7439541016720908,0.8954140917000004
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c187,squared,mode,squared,mode,0.7419200987543486,0.8952563460169549
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c187,squared,mode,squared,mode,0.7435613286948715,0.8945343498217403
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c188,squared,mode,mode,drop,0.742986196835372,0.8950808039413585
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c188,squared,mode,mode,drop,0.7441645157670295,0.894104618889717
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c189,squared,mode,mode,raw,0.7423268993378971,0.8950567036087883
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c189,squared,mode,mode,raw,0.7432667489619571,0.8941047531309331
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c190,squared,mode,mode,squared,0.7421585680619459,0.8952148393564114
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c190,squared,mode,mode,squared,0.7437436875771519,0.8949411835631891
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c191,squared,mode,mode,mode,0.74189204354169,0.8947668236821071
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c191,squared,mode,mode,mode,0.7431685557176524,0.8939278760975625
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c192,mode,drop,drop,drop,0.7430563348670184,0.8943333082808329
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c192,mode,drop,drop,drop,0.7443328470429805,0.8937986680096349
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c193,mode,drop,drop,raw,0.7421866232746045,0.8944918493375181
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c193,mode,drop,drop,raw,0.7431545281113231,0.8939808520435983
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c194,mode,drop,drop,squared,0.7425793962518237,0.8950336100523412
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c194,mode,drop,drop,squared,0.7434631354505667,0.8943810487816665
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c195,mode,drop,drop,mode,0.7419621815733364,0.8943036075675639
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c195,mode,drop,drop,mode,0.743154528111323,0.8937321069128872
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c196,mode,drop,raw,drop,0.7432667489619571,0.8948434891563863
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c196,mode,drop,raw,drop,0.7443328470429805,0.8941031666057071
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c197,mode,drop,raw,raw,0.7425373134328359,0.8947527956511586
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c197,mode,drop,raw,raw,0.7434631354505667,0.8939922045421888
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c198,mode,drop,raw,squared,0.742439120188531,0.8953586358369197
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c198,mode,drop,raw,squared,0.743533273482213,0.8943555649445499
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c199,mode,drop,raw,mode,0.7419060711480194,0.8943820986534579
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c199,mode,drop,raw,mode,0.7432246661429693,0.8937964291102749
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c200,mode,drop,squared,drop,0.7429160588037258,0.8952835301506634
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c200,mode,drop,squared,drop,0.7442907642239929,0.894471276034414
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c201,mode,drop,squared,raw,0.7421866232746044,0.8949765634780396
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c201,mode,drop,squared,raw,0.7435192458758837,0.894252667001803
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c202,mode,drop,squared,squared,0.7421585680619459,0.8958083463427022
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c202,mode,drop,squared,squared,0.7434771630568959,0.8948471521634519
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c203,mode,drop,squared,mode,0.7419902367859947,0.8950287849098261
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c203,mode,drop,squared,mode,0.7432667489619571,0.8942116430586564
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c204,mode,drop,mode,drop,0.7429020311973965,0.8950249208853094
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c204,mode,drop,mode,drop,0.7440663225227249,0.8941562259925315
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c205,mode,drop,mode,raw,0.7418359331163731,0.8945311198396675
epr_triviaqa_mistral24b,QA,triviaqa,dufs_liu,c205,mode,drop,mode,raw,0.7429020311973964,0.8939370696252475
epr_triviaqa_mistral24b,QA,triviaqa,iu_pcr,c206,mode,drop,mode,squared,0.7420323196049825,0.895159830972667
