scope,channel,a,b,phi_hits,both,a_only,b_only,phi_misses_shuffled
within_channel,dominant_freq16,cusum_top5,first_token,-0.033803796042180784,156,815,668,0.018576912081718047
within_channel,dominant_freq16,cusum_top5,page_wmax,0.130506693209884,310,661,656,0.15907857241248172
within_channel,dominant_freq16,onset80,top5,0.9962116234174979,610,1,3,0.9989670050559989
within_channel,dominant_freq16,onset80,top10,0.8579297713670682,567,44,115,0.9442737357340654
within_channel,dominant_freq16,onset80,top30,0.49338267132940733,434,177,492,0.539716526401664
within_channel,dominant_freq16,onset80,std,0.08738377605853367,138,473,520,0.053088872390712374
within_channel,dominant_freq16,onset80,slope,0.1251514082682109,122,489,340,0.03757263658963933
within_channel,dominant_freq16,onset80,q90,0.9388385865219263,584,27,38,0.9927545772232262
within_channel,dominant_freq16,onset80,page_wmax,-0.01722899660326374,122,489,844,0.08262270660590489
within_channel,dominant_freq16,top30,top5,0.49685638575285523,437,489,176,0.5389355508896071
within_channel,dominant_freq16,std,top5,0.0867195195612739,138,520,475,0.05278393618264765
within_channel,dominant_freq16,std,top10,0.09488361903158862,155,503,527,0.052300908138629684
within_channel,dominant_freq16,std,top30,0.0824219409383433,190,468,736,0.01756207493855097
within_channel,dominant_freq16,iqr,top5,0.16795743890180959,194,525,419,0.27671477872805916
within_channel,dominant_freq16,iqr,top10,0.17735744782462784,215,504,467,0.2653743535912519
within_channel,dominant_freq16,iqr,max,0.1621100375983506,188,531,413,0.28075950455088566
within_channel,dominant_freq16,iqr,mean,-0.13660687441124184,24,695,606,-0.08918523935284224
within_channel,dominant_freq16,iqr,log_top5,0.20556226916543072,267,452,570,0.14597483396232566
within_channel,dominant_freq16,iqr,onset80,0.1687626597883431,194,525,417,0.277216564279094
within_channel,dominant_freq16,iqr,top30,0.1175346872720841,228,491,698,0.17541738834514034
within_channel,dominant_freq16,iqr,std,0.5910137260636128,450,269,208,0.3750231635428774
within_channel,dominant_freq16,iqr,slope,0.14259353740652794,146,573,316,0.05551654111727362
within_channel,dominant_freq16,iqr,jump,-0.11508662800074121,49,670,686,-0.11141760631614171
within_channel,dominant_freq16,iqr,q90,0.17493630455902126,200,519,422,0.27771942728492943
within_channel,dominant_freq16,iqr,page_wmax,0.00983704855029171,163,556,803,0.007273155970600902
within_channel,dominant_freq16,frac_above_z,top5,0.8429130881601623,497,44,116,0.9321233785195878
within_channel,dominant_freq16,frac_above_z,top10,0.757928725342926,480,61,202,0.8973993432485846
within_channel,dominant_freq16,frac_above_z,max,0.8569219962748696,499,42,102,0.9379024451904451
within_channel,dominant_freq16,frac_above_z,mean,0.07945809873546851,117,424,513,0.06156887222129721
within_channel,dominant_freq16,frac_above_z,log_top5,0.0564340949851968,134,407,703,0.10294899775870439
within_channel,dominant_freq16,frac_above_z,onset80,0.8405608240863995,495,46,116,0.9310051736867331
within_channel,dominant_freq16,frac_above_z,top30,0.46977245945081914,390,151,536,0.5274337839434649
within_channel,dominant_freq16,frac_above_z,std,0.05980144111987012,111,430,547,0.06420440772913202
within_channel,dominant_freq16,frac_above_z,iqr,0.15218566645803777,169,372,550,0.2718522812340075
within_channel,dominant_freq16,frac_above_z,slope,0.11439638093801364,107,434,355,0.03310807734383827
within_channel,dominant_freq16,frac_above_z,jump,-0.08802114171385644,42,499,693,-0.11167136866112452
within_channel,dominant_freq16,frac_above_z,q90,0.8038650561755321,481,60,141,0.9382727813542168
within_channel,dominant_freq16,frac_above_z,page_wmax,-0.0027550269455003753,116,425,850,0.09259609786885416
within_channel,dominant_freq16,slope,top5,0.12667311007797832,123,339,490,0.037303642223975766
within_channel,dominant_freq16,slope,top10,0.10241940388315658,121,341,561,0.04301931438471928
within_channel,dominant_freq16,slope,top30,0.01214419322618365,103,359,823,0.0042480823690350476
within_channel,dominant_freq16,slope,std,0.1319573791502402,132,330,526,0.07134140424366128
within_channel,dominant_freq16,jump,top5,-0.058721297901495134,68,667,545,-0.11309592334752093
within_channel,dominant_freq16,jump,top10,-0.009827231871675564,107,628,575,-0.0974303208402605
within_channel,dominant_freq16,jump,max,-0.0663221881612899,62,673,539,-0.11731179694625062
within_channel,dominant_freq16,jump,mean,0.3729263053471279,319,416,311,0.43028701185827384
within_channel,dominant_freq16,jump,log_top5,-0.04259539980084309,111,624,726,-0.026287425314315212
within_channel,dominant_freq16,jump,onset80,-0.05997881054901574,67,668,544,-0.11289919553074168
within_channel,dominant_freq16,jump,top30,0.10854170395680345,226,509,700,-0.022528391152125727
within_channel,dominant_freq16,jump,std,-0.09529394426336538,53,682,605,-0.07086409623419133
within_channel,dominant_freq16,jump,slope,0.0030853830379813816,78,657,384,0.06998300068401343
within_channel,dominant_freq16,jump,q90,-0.04175949876587064,79,656,543,-0.10885712954333676
within_channel,dominant_freq16,jump,page_wmax,0.08394331833118977,217,518,749,0.12228696566617847
within_channel,dominant_freq16,q90,top5,0.9407856907365169,586,36,27,0.9917274713912553
within_channel,dominant_freq16,q90,top10,0.9060797089361748,599,23,83,0.9392297931166018
within_channel,dominant_freq16,q90,top30,0.530759547145687,462,160,464,0.5372016548327286
within_channel,dominant_freq16,q90,std,0.08923524123645951,141,481,517,0.05542431003425649
within_channel,dominant_freq16,q90,slope,0.11966180504375007,121,501,341,0.037842089667553244
within_channel,dominant_freq16,first_token,top5,0.13314079488737926,193,631,420,0.258934003646584
within_channel,dominant_freq16,first_token,top10,0.1678647031506701,231,593,451,0.2626200765808667
within_channel,dominant_freq16,first_token,max,0.10923716386853889,176,648,425,0.25764490719939864
within_channel,dominant_freq16,first_token,mean,0.15295108768774524,209,615,421,0.06421188700379603
within_channel,dominant_freq16,first_token,log_top5,0.0381141440411207,181,643,656,0.055807397273808006
within_channel,dominant_freq16,first_token,onset80,0.13226603430827416,192,632,419,0.25944811549758584
within_channel,dominant_freq16,first_token,top30,0.21846442272702626,325,499,601,0.1896160286356875
within_channel,dominant_freq16,first_token,std,0.02598791248670086,138,686,520,0.03451561607800389
within_channel,dominant_freq16,first_token,iqr,0.03557459181376527,156,668,563,0.09492636145177949
within_channel,dominant_freq16,first_token,frac_above_z,0.13218601044647812,175,649,366,0.25323304073302993
within_channel,dominant_freq16,first_token,slope,-0.08670671679624792,40,784,422,-0.0037697064651456723
within_channel,dominant_freq16,first_token,jump,0.0789508282403252,187,637,548,0.032850743082116746
within_channel,dominant_freq16,first_token,q90,0.14122618058248873,200,624,422,0.2635679329627834
within_channel,dominant_freq16,first_token,page_wmax,0.1794321289437392,307,517,659,0.07239064754968257
within_channel,dominant_freq16,boxcar8_max,top5,0.43571348524022196,375,456,238,0.12546545556616698
within_channel,dominant_freq16,boxcar8_max,top10,0.4041938445675179,380,451,302,0.1253796237565023
within_channel,dominant_freq16,boxcar8_max,max,0.4195144821315912,361,470,240,0.1221916829888386
within_channel,dominant_freq16,boxcar8_max,mean,0.02174420816097675,131,700,499,0.1684277657240419
within_channel,dominant_freq16,boxcar8_max,log_top5,0.12313946802479298,240,591,597,0.11207753735048304
within_channel,dominant_freq16,boxcar8_max,cusum_top5,0.11921132058819275,267,564,704,0.14920976650596116
within_channel,dominant_freq16,boxcar8_max,onset80,0.4335870832571463,373,458,238,0.1259069034862069
within_channel,dominant_freq16,boxcar8_max,top30,0.25689213624254936,354,477,572,0.1785533524698852
within_channel,dominant_freq16,boxcar8_max,std,0.12172324734750654,198,633,460,0.03144821943447133
within_channel,dominant_freq16,boxcar8_max,iqr,0.1402596244804938,224,607,495,0.015456388208196326
within_channel,dominant_freq16,boxcar8_max,frac_above_z,0.3597181841047316,305,526,236,0.12104833841369181
within_channel,dominant_freq16,boxcar8_max,slope,0.08239283925021464,130,701,332,0.030282570377534897
within_channel,dominant_freq16,boxcar8_max,jump,0.030289618649553957,157,674,578,0.12247941161522323
within_channel,dominant_freq16,boxcar8_max,q90,0.4186131565143039,368,463,254,0.12634917298802198
within_channel,dominant_freq16,boxcar8_max,first_token,0.06809027157367971,200,631,624,0.08067824971283676
within_channel,dominant_freq16,boxcar8_max,page_wmax,-0.00660122044950908,176,655,790,0.5613265418891689
within_channel,dominant_freq16,page_wmax,top5,-0.016311287573633045,123,843,490,0.08222397747403454
within_channel,dominant_freq16,page_wmax,top10,0.004065611599489407,151,815,531,0.08212968570803993
within_channel,dominant_freq16,page_wmax,top30,0.12577762675396387,295,671,631,0.15310709769345668
within_channel,dominant_freq16,page_wmax,std,0.03057903170700925,163,803,495,-0.005354832796947978
within_channel,dominant_freq16,page_wmax,slope,-0.09380080927341031,48,918,414,0.009286848550218453
within_channel,dominant_freq16,page_wmax,q90,-0.005136321808875672,132,834,490,0.08647602248308649
within_channel,bocpd_p0,top10,top5,0.9214221673473852,1031,98,33,0.9283321735766458
within_channel,bocpd_p0,top10,top30,0.8711786574290931,1034,95,124,0.932531010366454
within_channel,bocpd_p0,max,top5,0.46042591568352104,512,251,552,0.5107600639821479
within_channel,bocpd_p0,max,top10,0.4305496976706578,508,255,621,0.47934801887017475
within_channel,bocpd_p0,max,mean,0.3063034153466703,254,509,265,0.4184978926135471
within_channel,bocpd_p0,max,onset80,0.40688369012783643,479,284,605,0.492749043952792
within_channel,bocpd_p0,max,top30,0.4107080851104543,501,262,657,0.45701861493253376
within_channel,bocpd_p0,max,std,0.4988020433290284,348,415,147,0.6004488713322812
within_channel,bocpd_p0,max,slope,0.05202950447916689,152,611,548,0.10832556879944673
within_channel,bocpd_p0,max,q90,0.04831871800742023,152,611,560,0.10011146587681158
within_channel,bocpd_p0,max,page_wmax,0.9399312738617923,726,37,39,0.7506642065315017
within_channel,bocpd_p0,mean,top5,0.2950476341925755,304,215,760,0.4628923134500621
within_channel,bocpd_p0,mean,top10,0.27700002926459544,304,215,825,0.4420958378276557
within_channel,bocpd_p0,mean,onset80,0.25184120554404904,281,238,803,0.41515082959813837
within_channel,bocpd_p0,mean,top30,0.2932508927662769,319,200,839,0.4141771780637154
within_channel,bocpd_p0,mean,std,0.5905613851743176,323,196,172,0.7178878567475384
within_channel,bocpd_p0,mean,slope,-0.009208567268459781,77,442,623,0.14358912585750205
within_channel,bocpd_p0,mean,q90,0.2880863837579522,234,285,478,0.2800053151371181
within_channel,bocpd_p0,mean,page_wmax,0.2999838140125594,251,268,514,0.4675429639239756
within_channel,bocpd_p0,log_top5,top5,0.6658295019947279,713,165,351,0.6794849598999342
within_channel,bocpd_p0,log_top5,top10,0.6243215719229481,704,174,425,0.6458907242476754
within_channel,bocpd_p0,log_top5,max,0.5892963836989977,544,334,219,0.6639314384164362
within_channel,bocpd_p0,log_top5,mean,0.28582229047191615,265,613,254,0.448573367530942
within_channel,bocpd_p0,log_top5,onset80,0.6182485623442058,684,194,400,0.6306493585954226
within_channel,bocpd_p0,log_top5,top30,0.564145283334257,667,211,491,0.6212238320040774
within_channel,bocpd_p0,log_top5,std,0.47635700481978804,363,515,132,0.5592230778884628
within_channel,bocpd_p0,log_top5,slope,0.06460420692826079,180,698,520,0.10214580693075484
within_channel,bocpd_p0,log_top5,q90,0.01736105882766553,152,726,560,0.12037998975686731
within_channel,bocpd_p0,log_top5,page_wmax,0.5761159748503855,536,342,229,0.6651979984675015
within_channel,bocpd_p0,cusum_top5,top5,0.20016457324802547,339,466,725,0.3698585920913861
within_channel,bocpd_p0,cusum_top5,top10,0.20053683201242142,354,451,775,0.3695913813717899
within_channel,bocpd_p0,cusum_top5,max,0.17621380877502119,252,553,511,0.3317372666821113
within_channel,bocpd_p0,cusum_top5,mean,0.038105173050260885,115,690,404,0.27012549618402726
within_channel,bocpd_p0,cusum_top5,log_top5,0.20088517259139382,296,509,582,0.37817421736952817
within_channel,bocpd_p0,cusum_top5,onset80,0.1953280422095073,340,465,744,0.3541388605731911
within_channel,bocpd_p0,cusum_top5,top30,0.2025357719727301,362,443,796,0.3672737747805532
within_channel,bocpd_p0,cusum_top5,std,0.10640948145489061,147,658,348,0.29513215033160173
within_channel,bocpd_p0,cusum_top5,iqr,0.08645623490359639,185,620,535,0.06088858860226909
within_channel,bocpd_p0,cusum_top5,frac_above_z,-0.040242269103984554,130,675,738,0.06715962816457156
within_channel,bocpd_p0,cusum_top5,slope,0.09165771485540777,184,621,516,0.08334574982309491
within_channel,bocpd_p0,cusum_top5,jump,0.015798012366732415,105,700,426,0.21778340790193074
within_channel,bocpd_p0,cusum_top5,q90,-0.012794888267560577,121,684,591,0.12008344620546657
within_channel,bocpd_p0,cusum_top5,first_token,0.00873251623127831,124,681,531,0.08381283920303215
within_channel,bocpd_p0,cusum_top5,page_wmax,0.17237442846795623,250,555,515,0.36281692725154047
within_channel,bocpd_p0,onset80,top5,0.7765667635377338,892,192,172,0.779562573927914
within_channel,bocpd_p0,onset80,top10,0.7758520990560204,920,164,209,0.7761294396988293
within_channel,bocpd_p0,onset80,top30,0.7239905601720288,889,195,269,0.7595107305612129
within_channel,bocpd_p0,onset80,std,0.34846201263812854,330,754,165,0.46842339038950537
within_channel,bocpd_p0,onset80,slope,0.03190118279241258,193,891,507,0.04761243877312258
within_channel,bocpd_p0,onset80,q90,0.03607031028166369,199,885,513,0.13924360479751532
within_channel,bocpd_p0,onset80,page_wmax,0.4043962565594599,478,606,287,0.5409708903888992
within_channel,bocpd_p0,top30,top5,0.8057494487837155,948,210,116,0.8661266018514424
within_channel,bocpd_p0,std,top5,0.4030265344444311,359,136,705,0.4918997327747365
within_channel,bocpd_p0,std,top10,0.35523614421209715,342,153,787,0.45278367938552233
within_channel,bocpd_p0,std,top30,0.34377953333754235,340,155,818,0.4192453259679493
within_channel,bocpd_p0,iqr,top5,0.11383963253255033,252,468,812,0.07099283953187058
within_channel,bocpd_p0,iqr,top10,0.11645324445286562,266,454,863,0.07868945746770087
within_channel,bocpd_p0,iqr,max,0.15924479247685322,222,498,541,0.0454761019117783
within_channel,bocpd_p0,iqr,mean,0.15189593022276562,164,556,355,0.15274436810278103
within_channel,bocpd_p0,iqr,log_top5,0.1360384726121487,231,489,647,0.05336086954451805
within_channel,bocpd_p0,iqr,onset80,0.1156205168041507,257,463,827,0.05197098001046173
within_channel,bocpd_p0,iqr,top30,0.14234661720693786,290,430,868,0.09127401412233083
within_channel,bocpd_p0,iqr,std,0.1334937424704341,149,571,346,0.09740278253505974
within_channel,bocpd_p0,iqr,slope,0.0646112028068229,152,568,548,0.09523440769348851
within_channel,bocpd_p0,iqr,jump,0.1712155894396712,177,543,354,0.13352917347873194
within_channel,bocpd_p0,iqr,q90,0.24741536921858923,264,456,448,0.28865432042723005
within_channel,bocpd_p0,iqr,page_wmax,0.15531949490220498,220,500,545,0.06850639120978581
within_channel,bocpd_p0,frac_above_z,top5,0.0014452718514233152,209,659,855,0.07410093928816962
within_channel,bocpd_p0,frac_above_z,top10,-0.0008020212391450683,220,648,909,0.07232898302730136
within_channel,bocpd_p0,frac_above_z,max,0.05705588055731302,187,681,576,0.05589206763561434
within_channel,bocpd_p0,frac_above_z,mean,0.22019587814801472,226,642,293,0.1640291268772166
within_channel,bocpd_p0,frac_above_z,log_top5,-0.0022351440626895112,170,698,708,0.07251997113054395
within_channel,bocpd_p0,frac_above_z,onset80,-0.01562666981173532,200,668,884,0.053259308418355536
within_channel,bocpd_p0,frac_above_z,top30,0.04489955906206177,261,607,897,0.07564570958747793
within_channel,bocpd_p0,frac_above_z,std,0.08709881497609484,145,723,350,0.12355437497512706
within_channel,bocpd_p0,frac_above_z,iqr,0.33169915518223236,356,512,364,0.5722926676650825
within_channel,bocpd_p0,frac_above_z,slope,-0.012131431720002351,129,739,571,0.11189865117411124
within_channel,bocpd_p0,frac_above_z,jump,0.1404215493932142,184,684,347,0.1565436929799427
within_channel,bocpd_p0,frac_above_z,q90,0.31240539579460863,341,527,371,0.3354974636616701
within_channel,bocpd_p0,frac_above_z,page_wmax,0.05490536208873601,186,682,579,0.07589902050881021
within_channel,bocpd_p0,slope,top5,0.0410099794099201,196,504,868,0.05373739796453961
within_channel,bocpd_p0,slope,top10,0.037017314621888835,204,496,925,0.04569571485956905
within_channel,bocpd_p0,slope,top30,0.021835507831355752,198,502,960,0.037991284313688964
within_channel,bocpd_p0,slope,std,0.0412238949866388,99,601,396,0.1533863574045435
within_channel,bocpd_p0,jump,top5,0.26470625895500727,290,241,774,0.37046523514122964
within_channel,bocpd_p0,jump,top10,0.2423166532373151,287,244,842,0.3582827578554937
within_channel,bocpd_p0,jump,max,0.3215717012115789,266,265,497,0.3404084774281223
within_channel,bocpd_p0,jump,mean,0.46867406993949373,279,252,240,0.5342499094259612
within_channel,bocpd_p0,jump,log_top5,0.28235933782582157,267,264,611,0.3561516423380779
within_channel,bocpd_p0,jump,onset80,0.27209494000573564,298,233,786,0.4194888555512538
within_channel,bocpd_p0,jump,top30,0.26486983688145677,306,225,852,0.33889469075482287
within_channel,bocpd_p0,jump,std,0.4715355451620386,273,258,222,0.5085645278113271
within_channel,bocpd_p0,jump,slope,0.015848453190441827,92,439,608,0.11192513025980368
within_channel,bocpd_p0,jump,q90,0.1889304199313917,185,346,527,0.24059725148527922
within_channel,bocpd_p0,jump,page_wmax,0.30425836184975236,257,274,508,0.36964460050753084
within_channel,bocpd_p0,q90,top5,0.05384864089181007,208,504,856,0.15829587917077065
within_channel,bocpd_p0,q90,top10,0.059242596579900476,223,489,906,0.17558341944223194
within_channel,bocpd_p0,q90,top30,0.09838219339052644,256,456,902,0.17908771898841197
within_channel,bocpd_p0,q90,std,0.12608573584420185,144,568,351,0.17407553090940941
within_channel,bocpd_p0,q90,slope,0.01313356291991612,120,592,580,0.1122686524746492
within_channel,bocpd_p0,first_token,top5,0.21884775401625964,304,351,760,0.052333045798383125
within_channel,bocpd_p0,first_token,top10,0.19909273025393093,303,352,826,0.051185084549503546
within_channel,bocpd_p0,first_token,max,0.3896881418489026,344,311,419,0.06513843924187881
within_channel,bocpd_p0,first_token,mean,0.32509093539209755,241,414,278,0.07271521658526013
within_channel,bocpd_p0,first_token,log_top5,0.17623340761532671,240,415,638,0.07503276750978252
within_channel,bocpd_p0,first_token,onset80,0.17466941943125416,278,377,806,0.0681050280360565
within_channel,bocpd_p0,first_token,top30,0.20138940193840876,310,345,848,0.05466433620749367
within_channel,bocpd_p0,first_token,std,0.29865025402445705,221,434,274,0.07949376415793243
within_channel,bocpd_p0,first_token,iqr,0.06690232135199108,145,510,575,0.07251151901032696
within_channel,bocpd_p0,first_token,frac_above_z,0.1073001792950844,195,460,673,0.07734560359272093
within_channel,bocpd_p0,first_token,slope,-0.1101688512184009,40,615,660,0.007073934544244856
within_channel,bocpd_p0,first_token,jump,0.23231260102928789,197,458,334,0.0604222358691205
within_channel,bocpd_p0,first_token,q90,0.0969373519428162,161,494,551,0.09546939308155773
within_channel,bocpd_p0,first_token,page_wmax,0.3803801093082437,339,316,426,0.06316581229610932
within_channel,bocpd_p0,boxcar8_max,top5,0.45516142703631446,520,272,544,0.5722073597879439
within_channel,bocpd_p0,boxcar8_max,top10,0.42782084697176975,518,274,611,0.544482185984322
within_channel,bocpd_p0,boxcar8_max,max,0.8170324815191148,660,132,103,0.6403932722856899
within_channel,bocpd_p0,boxcar8_max,mean,0.3011242360234562,257,535,262,0.4591510458089721
within_channel,bocpd_p0,boxcar8_max,log_top5,0.550080713069422,529,263,349,0.6020699460064067
within_channel,bocpd_p0,boxcar8_max,cusum_top5,0.16867259424877126,254,538,551,0.367389885046157
within_channel,bocpd_p0,boxcar8_max,onset80,0.40632031305310007,490,302,594,0.545853289101299
within_channel,bocpd_p0,boxcar8_max,top30,0.41468431249707965,516,276,642,0.5297716832976571
within_channel,bocpd_p0,boxcar8_max,std,0.487354661475337,349,443,146,0.5597246046227076
within_channel,bocpd_p0,boxcar8_max,iqr,0.17495496257503995,238,554,482,0.08474389396656205
within_channel,bocpd_p0,boxcar8_max,frac_above_z,0.07006760635804382,202,590,666,0.090635556407641
within_channel,bocpd_p0,boxcar8_max,slope,0.04389342533239437,152,640,548,0.09969017804736821
within_channel,bocpd_p0,boxcar8_max,jump,0.3287252030679704,276,516,255,0.3711836906011561
within_channel,bocpd_p0,boxcar8_max,q90,0.05459022922522213,161,631,551,0.1521687717450195
within_channel,bocpd_p0,boxcar8_max,first_token,0.3520276950174247,329,463,326,0.0596148633907928
within_channel,bocpd_p0,boxcar8_max,page_wmax,0.8218610833539554,664,128,101,0.7913139499247118
within_channel,bocpd_p0,page_wmax,top5,0.45648541145938953,510,255,554,0.5767794252169164
within_channel,bocpd_p0,page_wmax,top10,0.42940731549305644,508,257,621,0.5476860241953593
within_channel,bocpd_p0,page_wmax,top30,0.40957427844469846,501,264,657,0.522245952295978
within_channel,bocpd_p0,page_wmax,std,0.4864939073280993,342,423,153,0.606337776784429
within_channel,bocpd_p0,page_wmax,slope,0.04818693462714706,150,615,550,0.10568947291641329
within_channel,bocpd_p0,page_wmax,q90,0.041246839453421225,148,617,564,0.12147610751442343
across_channels_top5,,q15_H1,q15_VE1,0.41048160467601946,789,534,570,
across_channels_top5,,q15_H1,chosen_surprisal,0.014037540973823466,179,1144,390,
across_channels_top5,,q15_H1,logprob_margin,0.37578771283695184,745,578,583,
across_channels_top5,,q15_H1,true_tail50,0.5592493747523066,867,456,345,
across_channels_top5,,q15_H1,energy_level,0.40656722771316534,691,632,426,
across_channels_top5,,q15_H1,energy_innovation,0.041018612747461644,242,1081,468,
across_channels_top5,,q15_H1,top15_turnover,0.014237626769700291,177,1146,385,
across_channels_top5,,q15_H1,top50_js,-0.0005346877694267742,170,1153,402,
across_channels_top5,,q15_H1,dominant_freq16,0.030579823612359384,204,1119,409,
across_channels_top5,,q15_H1,bocpd_p0,0.1639014789433013,459,864,605,
across_channels_top5,,q15_VE1,chosen_surprisal,0.024731951803787174,191,1168,378,
across_channels_top5,,q15_VE1,logprob_margin,0.2643398235953056,654,705,674,
across_channels_top5,,q15_VE1,true_tail50,0.4411314873108079,773,586,439,
across_channels_top5,,q15_VE1,energy_level,0.3504974599668822,653,706,464,
across_channels_top5,,q15_VE1,energy_innovation,0.04103501776898391,248,1111,462,
across_channels_top5,,q15_VE1,top15_turnover,0.029479929267124526,192,1167,370,
across_channels_top5,,q15_VE1,top50_js,0.021879271699630266,190,1169,382,
across_channels_top5,,q15_VE1,dominant_freq16,0.03747538188229739,214,1145,399,
across_channels_top5,,q15_VE1,bocpd_p0,0.12645930518849582,436,923,628,
across_channels_top5,,chosen_surprisal,logprob_margin,0.09842299726528031,237,332,1091,
across_channels_top5,,chosen_surprisal,true_tail50,-0.015503919329925932,145,424,1067,
across_channels_top5,,chosen_surprisal,energy_level,-0.05291870883000308,109,460,1008,
across_channels_top5,,chosen_surprisal,energy_innovation,0.3548734432648502,284,285,426,
across_channels_top5,,chosen_surprisal,top15_turnover,0.948353201784596,540,29,22,
across_channels_top5,,chosen_surprisal,top50_js,0.8642517026647248,503,66,69,
across_channels_top5,,chosen_surprisal,dominant_freq16,0.8427211494345965,510,59,103,
across_channels_top5,,chosen_surprisal,bocpd_p0,-0.01151165280817306,129,440,935,
across_channels_top5,,logprob_margin,true_tail50,0.2700983512519782,607,721,605,
across_channels_top5,,logprob_margin,energy_level,0.23468598478696884,541,787,576,
across_channels_top5,,logprob_margin,energy_innovation,0.07344924933090612,267,1061,443,
across_channels_top5,,logprob_margin,top15_turnover,0.10499880668516418,239,1089,323,
across_channels_top5,,logprob_margin,top50_js,0.09835397141500049,238,1090,334,
across_channels_top5,,logprob_margin,dominant_freq16,0.11083139531072649,261,1067,352,
across_channels_top5,,logprob_margin,bocpd_p0,0.12086559845656022,423,905,641,
across_channels_top5,,true_tail50,energy_level,0.4755593646777514,713,499,404,
across_channels_top5,,true_tail50,energy_innovation,0.016931633649753787,206,1006,504,
across_channels_top5,,true_tail50,top15_turnover,-0.018763691486051386,141,1071,421,
across_channels_top5,,true_tail50,top50_js,-0.03632058894727148,132,1080,440,
across_channels_top5,,true_tail50,dominant_freq16,-0.0047729073994509765,164,1048,449,
across_channels_top5,,true_tail50,bocpd_p0,0.1204184511747422,392,820,672,
across_channels_top5,,energy_level,energy_innovation,0.011980655936286052,187,930,523,
across_channels_top5,,energy_level,top15_turnover,-0.059816991271704215,103,1014,459,
across_channels_top5,,energy_level,top50_js,-0.058616442865866245,106,1011,466,
across_channels_top5,,energy_level,dominant_freq16,-0.04986864033667167,121,996,492,
across_channels_top5,,energy_level,bocpd_p0,0.16953226327892548,407,710,657,
across_channels_top5,,energy_innovation,top15_turnover,0.3625179838626681,286,424,276,
across_channels_top5,,energy_innovation,top50_js,0.3770427002628718,297,413,275,
across_channels_top5,,energy_innovation,dominant_freq16,0.350925192875443,295,415,318,
across_channels_top5,,energy_innovation,bocpd_p0,0.11937200503997561,253,457,811,
across_channels_top5,,top15_turnover,top50_js,0.8807641140081519,508,54,64,
across_channels_top5,,top15_turnover,dominant_freq16,0.8569384645823037,514,48,99,
across_channels_top5,,top15_turnover,bocpd_p0,-0.015259006366683509,125,437,939,
across_channels_top5,,top50_js,dominant_freq16,0.8185911930475408,499,73,114,
across_channels_top5,,top50_js,bocpd_p0,-0.014192312147177977,128,444,936,
across_channels_top5,,dominant_freq16,bocpd_p0,-0.0028032223105997718,145,468,919,
across_channels_top30,,q15_H1,q15_VE1,0.725005443225767,1227,249,298,
across_channels_top30,,q15_H1,chosen_surprisal,0.27170419091927966,583,893,449,
across_channels_top30,,q15_H1,logprob_margin,0.7428256950654041,1233,243,266,
across_channels_top30,,q15_H1,true_tail50,0.593745703125226,974,502,276,
across_channels_top30,,q15_H1,energy_level,0.5754840509116971,983,493,324,
across_channels_top30,,q15_H1,energy_innovation,0.059692832465888565,296,1180,454,
across_channels_top30,,q15_H1,top15_turnover,0.2202974308402038,598,878,588,
across_channels_top30,,q15_H1,top50_js,0.0734606585040177,322,1154,470,
across_channels_top30,,q15_H1,dominant_freq16,0.10860519493793575,400,1076,526,
across_channels_top30,,q15_H1,bocpd_p0,0.22558926383430145,592,884,566,
across_channels_top30,,q15_VE1,chosen_surprisal,0.2612492275676511,587,938,445,
across_channels_top30,,q15_VE1,logprob_margin,0.6230624163346409,1136,389,363,
across_channels_top30,,q15_VE1,true_tail50,0.5797480522992337,979,546,271,
across_channels_top30,,q15_VE1,energy_level,0.5839897895507342,1010,515,297,
across_channels_top30,,q15_VE1,energy_innovation,0.06266824098383326,307,1218,443,
across_channels_top30,,q15_VE1,top15_turnover,0.2163097915470782,609,916,577,
across_channels_top30,,q15_VE1,top50_js,0.07320158036093326,331,1194,461,
across_channels_top30,,q15_VE1,dominant_freq16,0.10048593153592349,404,1121,522,
across_channels_top30,,q15_VE1,bocpd_p0,0.20567601580743727,588,937,570,
across_channels_top30,,chosen_surprisal,logprob_margin,0.3198800381619221,632,400,867,
across_channels_top30,,chosen_surprisal,true_tail50,0.17021588784846198,434,598,816,
across_channels_top30,,chosen_surprisal,energy_level,0.1302524124938694,415,617,892,
across_channels_top30,,chosen_surprisal,energy_innovation,0.2643252173842069,360,672,390,
across_channels_top30,,chosen_surprisal,top15_turnover,0.3933742749452858,602,430,584,
across_channels_top30,,chosen_surprisal,top50_js,0.33841712300372234,427,605,365,
across_channels_top30,,chosen_surprisal,dominant_freq16,0.3685771447725014,496,536,430,
across_channels_top30,,chosen_surprisal,bocpd_p0,0.13473779955670906,380,652,778,
across_channels_top30,,logprob_margin,true_tail50,0.46391990493133234,860,639,390,
across_channels_top30,,logprob_margin,energy_level,0.5108350791610808,930,569,377,
across_channels_top30,,logprob_margin,energy_innovation,0.11172039732246666,341,1158,409,
across_channels_top30,,logprob_margin,top15_turnover,0.2827982354197355,663,836,523,
across_channels_top30,,logprob_margin,top50_js,0.14146637120680933,381,1118,411,
across_channels_top30,,logprob_margin,dominant_freq16,0.14593587962521146,437,1062,489,
across_channels_top30,,logprob_margin,bocpd_p0,0.24533468011412746,617,882,541,
