series,population,step_index,mean,n
top50_js__boxcar8_max,gate_closed,5,-0.12173423138165171,1297
top50_js__boxcar8_max,gate_closed,6,-0.2008020117005788,943
top50_js__boxcar8_max,gate_closed,7,-0.25463639654721865,713
top50_js__boxcar8_max,gate_closed,8,-0.18852589618573287,517
top50_js__boxcar8_max,gate_closed,9,-0.25919570440208417,377
top50_js__boxcar8_max,gate_closed,10,-0.3779009794278468,288
top50_js__boxcar8_max,gate_closed,11,-0.5196455611925486,220
top50_js__boxcar8_max,gate_closed,12,-0.4111303005494611,146
top50_js__boxcar8_max,gate_closed,13,-0.3029541985905073,116
top50_js__boxcar8_max,gate_closed,14,-0.1905432358131218,91
top50_js__boxcar8_max,gate_closed,15,-0.42574495195912726,77
top50_js__boxcar8_max,gate_closed,16,-0.03155546768923898,53
top50_js__boxcar8_max,gate_closed,17,-0.16416643559955324,41
top50_js__boxcar8_max,gate_closed,18,-0.6794383897689097,27
top50_js__boxcar8_max,gate_closed,19,0.0058941953376079985,19
top50_js__boxcar8_max,gate_closed,20+,-0.2754363273569418,52
top50_js__boxcar8_max,label_clean,0,0.15578381494236931,2358
top50_js__boxcar8_max,label_clean,1,0.09133996273283407,2358
top50_js__boxcar8_max,label_clean,2,0.1597101406434089,2328
top50_js__boxcar8_max,label_clean,3,0.05017372598010332,2202
top50_js__boxcar8_max,label_clean,4,-0.023886795762631335,1814
top50_js__boxcar8_max,label_clean,5,-0.1685927764270616,1408
top50_js__boxcar8_max,label_clean,6,-0.18015730397827026,970
top50_js__boxcar8_max,label_clean,7,-0.23281537679158507,732
top50_js__boxcar8_max,label_clean,8,-0.1703715186227969,508
top50_js__boxcar8_max,label_clean,9,-0.18342754301262718,366
top50_js__boxcar8_max,label_clean,10,-0.1685021084406063,284
top50_js__boxcar8_max,label_clean,11,-0.501089386573004,216
top50_js__boxcar8_max,label_clean,12,-0.23720117680097177,160
top50_js__boxcar8_max,label_clean,13,-0.17954718724040522,122
top50_js__boxcar8_max,label_clean,14,-0.3394253516910182,96
top50_js__boxcar8_max,label_clean,15,-0.030427585347531122,76
top50_js__boxcar8_max,label_clean,16,0.014132113632960129,54
top50_js__boxcar8_max,label_clean,17,-0.12452610639239313,48
top50_js__boxcar8_max,label_clean,18,0.07120946763396721,36
top50_js__boxcar8_max,label_clean,19,-0.3722529616691683,28
top50_js__boxcar8_max,label_clean,20+,-0.2030362973018336,106
top50_js__boxcar8_max,pre_error,0,0.2823419028842688,3898
top50_js__boxcar8_max,pre_error,1,0.17168664177318058,2844
top50_js__boxcar8_max,pre_error,2,0.16757999982867042,1860
top50_js__boxcar8_max,pre_error,3,0.11683816833638852,1214
top50_js__boxcar8_max,pre_error,4,0.15132290301804577,818
top50_js__boxcar8_max,pre_error,5,0.14433862089784516,520
top50_js__boxcar8_max,pre_error,6,0.1851377793857856,356
top50_js__boxcar8_max,pre_error,7,0.1843584468823541,238
top50_js__boxcar8_max,pre_error,8,0.09874287193436702,174
top50_js__boxcar8_max,pre_error,9,0.1751241976938419,128
top50_js__boxcar8_max,pre_error,10,0.06187963161987371,84
top50_js__boxcar8_max,pre_error,11,0.1225273544544495,60
top50_js__boxcar8_max,pre_error,12,-0.09882096110577214,52
top50_js__boxcar8_max,pre_error,13,-0.08302144768652066,34
top50_js__boxcar8_max,pre_error,14,0.19243359488009132,26
top50_js__boxcar8_max,pre_error,15,0.0480951824826709,20
top50_js__boxcar8_max,pre_error,16,0.26773416235167463,14
top50_js__boxcar8_max,pre_error,17,0.27330288265235303,12
top50_js__boxcar8_max,pre_error,18,0.28877048013031875,8
top50_js__boxcar8_max,pre_error,19,0.08397977503091539,8
top50_js__boxcar8_max,pre_error,20+,0.24398072919495023,16
top50_js__page_wmax,gate_closed,0,0.0,2244
top50_js__page_wmax,gate_closed,1,0.0,2244
top50_js__page_wmax,gate_closed,2,0.0,2216
top50_js__page_wmax,gate_closed,3,0.0,2092
top50_js__page_wmax,gate_closed,4,0.0,1697
top50_js__page_wmax,gate_closed,5,0.0,1297
top50_js__page_wmax,gate_closed,6,0.0,943
top50_js__page_wmax,gate_closed,7,0.0,713
top50_js__page_wmax,gate_closed,8,0.0,517
top50_js__page_wmax,gate_closed,9,0.0,377
top50_js__page_wmax,gate_closed,10,0.0,288
top50_js__page_wmax,gate_closed,11,0.0,220
top50_js__page_wmax,gate_closed,12,0.0,146
top50_js__page_wmax,gate_closed,13,0.0,116
top50_js__page_wmax,gate_closed,14,0.0,91
top50_js__page_wmax,gate_closed,15,0.0,77
top50_js__page_wmax,gate_closed,16,0.0,53
top50_js__page_wmax,gate_closed,17,0.0,41
top50_js__page_wmax,gate_closed,18,0.0,27
top50_js__page_wmax,gate_closed,19,0.0,19
top50_js__page_wmax,gate_closed,20+,0.0,52
top50_js__page_wmax,label_clean,0,0.0,2358
top50_js__page_wmax,label_clean,1,0.0,2358
top50_js__page_wmax,label_clean,2,0.0,2328
top50_js__page_wmax,label_clean,3,0.0,2202
top50_js__page_wmax,label_clean,4,0.0,1814
top50_js__page_wmax,label_clean,5,0.0,1408
top50_js__page_wmax,label_clean,6,0.0,970
top50_js__page_wmax,label_clean,7,0.0,732
top50_js__page_wmax,label_clean,8,0.0,508
top50_js__page_wmax,label_clean,9,0.0,366
top50_js__page_wmax,label_clean,10,0.0,284
top50_js__page_wmax,label_clean,11,0.0,216
top50_js__page_wmax,label_clean,12,0.0,160
top50_js__page_wmax,label_clean,13,0.0,122
top50_js__page_wmax,label_clean,14,0.0,96
top50_js__page_wmax,label_clean,15,0.0,76
top50_js__page_wmax,label_clean,16,0.0,54
top50_js__page_wmax,label_clean,17,0.0,48
top50_js__page_wmax,label_clean,18,0.0,36
top50_js__page_wmax,label_clean,19,0.0,28
top50_js__page_wmax,label_clean,20+,0.0,106
top50_js__page_wmax,pre_error,0,7.296398451934325e-06,3898
top50_js__page_wmax,pre_error,1,-0.0018326586358486327,2844
top50_js__page_wmax,pre_error,2,0.0012399604810278335,1860
top50_js__page_wmax,pre_error,3,0.0,1214
top50_js__page_wmax,pre_error,4,0.0,818
top50_js__page_wmax,pre_error,5,0.0,520
top50_js__page_wmax,pre_error,6,0.0,356
top50_js__page_wmax,pre_error,7,0.0,238
top50_js__page_wmax,pre_error,8,0.0,174
top50_js__page_wmax,pre_error,9,0.0,128
top50_js__page_wmax,pre_error,10,0.0,84
top50_js__page_wmax,pre_error,11,0.0,60
top50_js__page_wmax,pre_error,12,0.0,52
top50_js__page_wmax,pre_error,13,0.0,34
top50_js__page_wmax,pre_error,14,0.0,26
top50_js__page_wmax,pre_error,15,0.0,20
top50_js__page_wmax,pre_error,16,0.0,14
top50_js__page_wmax,pre_error,17,0.0,12
top50_js__page_wmax,pre_error,18,0.0,8
top50_js__page_wmax,pre_error,19,0.0,8
top50_js__page_wmax,pre_error,20+,0.0,16
dominant_freq16__top5,gate_closed,0,-0.00647505555940582,2244
dominant_freq16__top5,gate_closed,1,0.14143531180977414,2244
dominant_freq16__top5,gate_closed,2,0.12225764913932152,2216
dominant_freq16__top5,gate_closed,3,0.07362320848575235,2092
dominant_freq16__top5,gate_closed,4,-0.003822243714326543,1697
dominant_freq16__top5,gate_closed,5,-0.09085058456313382,1297
dominant_freq16__top5,gate_closed,6,-0.12006250133094246,943
dominant_freq16__top5,gate_closed,7,-0.17774643807544122,713
dominant_freq16__top5,gate_closed,8,-0.18033063259497767,517
dominant_freq16__top5,gate_closed,9,-0.21363619179162166,377
dominant_freq16__top5,gate_closed,10,-0.20392310121755944,288
dominant_freq16__top5,gate_closed,11,-0.17043077021540737,220
dominant_freq16__top5,gate_closed,12,-0.19957763568184947,146
dominant_freq16__top5,gate_closed,13,-0.2933586465680937,116
dominant_freq16__top5,gate_closed,14,0.006625790994358408,91
dominant_freq16__top5,gate_closed,15,-0.42259896691442334,77
dominant_freq16__top5,gate_closed,16,-0.06917639793173833,53
dominant_freq16__top5,gate_closed,17,0.12145768317716522,41
dominant_freq16__top5,gate_closed,18,0.10985577083313679,27
dominant_freq16__top5,gate_closed,19,0.38918982758395415,19
dominant_freq16__top5,gate_closed,20+,-0.19412357739035344,52
dominant_freq16__top5,label_clean,0,-0.006379345402132817,2358
dominant_freq16__top5,label_clean,1,0.11443866780388716,2358
dominant_freq16__top5,label_clean,2,0.11456793786948889,2328
dominant_freq16__top5,label_clean,3,0.06467279395289904,2202
dominant_freq16__top5,label_clean,4,0.018890922654051255,1814
dominant_freq16__top5,label_clean,5,-0.09659177084054704,1408
dominant_freq16__top5,label_clean,6,-0.11660340223124974,970
dominant_freq16__top5,label_clean,7,-0.1600847549617735,732
dominant_freq16__top5,label_clean,8,-0.12523256416728007,508
dominant_freq16__top5,label_clean,9,-0.23120633058142012,366
dominant_freq16__top5,label_clean,10,-0.16410716298096967,284
dominant_freq16__top5,label_clean,11,-0.2019871690879302,216
dominant_freq16__top5,label_clean,12,-0.17115378165295558,160
dominant_freq16__top5,label_clean,13,-0.1601992877289558,122
dominant_freq16__top5,label_clean,14,-0.3009440867687862,96
dominant_freq16__top5,label_clean,15,-0.15707854348601297,76
dominant_freq16__top5,label_clean,16,0.1991307735985521,54
dominant_freq16__top5,label_clean,17,-0.141358627941599,48
dominant_freq16__top5,label_clean,18,-0.008885286727250887,36
dominant_freq16__top5,label_clean,19,0.2214602595132222,28
dominant_freq16__top5,label_clean,20+,-0.1464446773416945,106
dominant_freq16__top5,pre_error,0,-0.06659218960266779,3898
dominant_freq16__top5,pre_error,1,0.054543796075146284,2844
dominant_freq16__top5,pre_error,2,0.09236886895421237,1860
dominant_freq16__top5,pre_error,3,0.09590400021773404,1214
dominant_freq16__top5,pre_error,4,0.060129436018213245,818
dominant_freq16__top5,pre_error,5,0.04633360745796116,520
dominant_freq16__top5,pre_error,6,0.0665803559823556,356
dominant_freq16__top5,pre_error,7,0.16241062053173952,238
dominant_freq16__top5,pre_error,8,0.04873229553093884,174
dominant_freq16__top5,pre_error,9,0.07081333306739372,128
dominant_freq16__top5,pre_error,10,-0.02634857374606337,84
dominant_freq16__top5,pre_error,11,0.1881382095882496,60
dominant_freq16__top5,pre_error,12,-0.09966588738143402,52
dominant_freq16__top5,pre_error,13,0.08767020100578557,34
dominant_freq16__top5,pre_error,14,0.06745502072422657,26
dominant_freq16__top5,pre_error,15,-0.24833846666477868,20
dominant_freq16__top5,pre_error,16,-0.8554353174066598,14
dominant_freq16__top5,pre_error,17,0.3557459895931552,12
dominant_freq16__top5,pre_error,18,-0.44125086101666655,8
dominant_freq16__top5,pre_error,19,-0.49273286635013647,8
dominant_freq16__top5,pre_error,20+,0.09666870657735903,16
dominant_freq16__top10,gate_closed,0,0.03467644685971444,2244
dominant_freq16__top10,gate_closed,1,0.21272856722370373,2244
dominant_freq16__top10,gate_closed,2,0.17135366099788857,2216
dominant_freq16__top10,gate_closed,3,0.09282057206789526,2092
dominant_freq16__top10,gate_closed,4,-0.04439120505282221,1697
dominant_freq16__top10,gate_closed,5,-0.11024226496103266,1297
dominant_freq16__top10,gate_closed,6,-0.20966273809476677,943
dominant_freq16__top10,gate_closed,7,-0.24640648008902988,713
dominant_freq16__top10,gate_closed,8,-0.27704857484683265,517
dominant_freq16__top10,gate_closed,9,-0.23097079235438642,377
dominant_freq16__top10,gate_closed,10,-0.33917783843089727,288
dominant_freq16__top10,gate_closed,11,-0.33874933504097937,220
dominant_freq16__top10,gate_closed,12,-0.317312033270404,146
dominant_freq16__top10,gate_closed,13,-0.315827908392311,116
dominant_freq16__top10,gate_closed,14,-0.0456878260926295,91
dominant_freq16__top10,gate_closed,15,-0.5750524633604578,77
dominant_freq16__top10,gate_closed,16,-0.05878293791998824,53
dominant_freq16__top10,gate_closed,17,0.16718567661741027,41
dominant_freq16__top10,gate_closed,18,-0.1227717248472959,27
dominant_freq16__top10,gate_closed,19,0.4330431838552855,19
dominant_freq16__top10,gate_closed,20+,-0.2325966916121667,52
dominant_freq16__top10,label_clean,0,0.0446245409788045,2358
dominant_freq16__top10,label_clean,1,0.16633743532779538,2358
dominant_freq16__top10,label_clean,2,0.15957037900908805,2328
dominant_freq16__top10,label_clean,3,0.07720811601604378,2202
dominant_freq16__top10,label_clean,4,-0.004689815625164425,1814
dominant_freq16__top10,label_clean,5,-0.15137327508685383,1408
dominant_freq16__top10,label_clean,6,-0.1890661166268081,970
dominant_freq16__top10,label_clean,7,-0.25048797048865357,732
dominant_freq16__top10,label_clean,8,-0.2118077681600218,508
dominant_freq16__top10,label_clean,9,-0.23628565641501195,366
dominant_freq16__top10,label_clean,10,-0.19066447106625573,284
dominant_freq16__top10,label_clean,11,-0.39031496563652535,216
dominant_freq16__top10,label_clean,12,-0.21147689921967988,160
dominant_freq16__top10,label_clean,13,-0.1467598512836833,122
dominant_freq16__top10,label_clean,14,-0.3337029728554966,96
dominant_freq16__top10,label_clean,15,-0.2813194248642237,76
dominant_freq16__top10,label_clean,16,-0.020870346106846856,54
dominant_freq16__top10,label_clean,17,-0.026228731843327552,48
dominant_freq16__top10,label_clean,18,-0.09477491974725424,36
dominant_freq16__top10,label_clean,19,0.32571983109969466,28
dominant_freq16__top10,label_clean,20+,-0.15262361916975967,106
dominant_freq16__top10,pre_error,0,-0.07717374097442292,3898
dominant_freq16__top10,pre_error,1,0.08587973787307983,2844
dominant_freq16__top10,pre_error,2,0.10815245181160657,1860
dominant_freq16__top10,pre_error,3,0.12233628390768764,1214
dominant_freq16__top10,pre_error,4,0.050367993804595314,818
dominant_freq16__top10,pre_error,5,0.11156020337809434,520
dominant_freq16__top10,pre_error,6,0.03984997690364123,356
dominant_freq16__top10,pre_error,7,0.16464207169347206,238
dominant_freq16__top10,pre_error,8,0.07494399818202631,174
dominant_freq16__top10,pre_error,9,0.10610180971289147,128
dominant_freq16__top10,pre_error,10,-0.051413447634654344,84
dominant_freq16__top10,pre_error,11,0.012310981431819445,60
dominant_freq16__top10,pre_error,12,-0.06545467247098041,52
dominant_freq16__top10,pre_error,13,-0.012828026763264963,34
dominant_freq16__top10,pre_error,14,-0.061789733706104855,26
dominant_freq16__top10,pre_error,15,-0.36849868885778386,20
dominant_freq16__top10,pre_error,16,-0.6907882264534244,14
dominant_freq16__top10,pre_error,17,0.3614829313380717,12
dominant_freq16__top10,pre_error,18,-0.585774937789725,8
dominant_freq16__top10,pre_error,19,-0.06883224708882851,8
dominant_freq16__top10,pre_error,20+,0.0670239421567279,16
dominant_freq16__max,gate_closed,0,-0.043289328375648285,2244
dominant_freq16__max,gate_closed,1,0.12639208797510965,2244
dominant_freq16__max,gate_closed,2,0.09009030169141723,2216
dominant_freq16__max,gate_closed,3,0.0720768339439474,2092
dominant_freq16__max,gate_closed,4,-0.006121840693554564,1697
dominant_freq16__max,gate_closed,5,-0.06243392414371418,1297
dominant_freq16__max,gate_closed,6,-0.1018073735682206,943
dominant_freq16__max,gate_closed,7,-0.11425388853736801,713
dominant_freq16__max,gate_closed,8,-0.13309738663900939,517
dominant_freq16__max,gate_closed,9,-0.19862756607847265,377
dominant_freq16__max,gate_closed,10,-0.11725900428639374,288
dominant_freq16__max,gate_closed,11,-0.05457139220865507,220
dominant_freq16__max,gate_closed,12,-0.17862607648321072,146
dominant_freq16__max,gate_closed,13,-0.3358836454826278,116
dominant_freq16__max,gate_closed,14,0.03452570513344159,91
dominant_freq16__max,gate_closed,15,-0.2903464820127914,77
dominant_freq16__max,gate_closed,16,-0.03243415725551292,53
dominant_freq16__max,gate_closed,17,0.1663578038659571,41
dominant_freq16__max,gate_closed,18,0.15585111115637423,27
dominant_freq16__max,gate_closed,19,0.3451971286304165,19
dominant_freq16__max,gate_closed,20+,-0.1964594784850711,52
dominant_freq16__max,label_clean,0,-0.05030723848411236,2358
dominant_freq16__max,label_clean,1,0.10240404522637359,2358
dominant_freq16__max,label_clean,2,0.08335289223277662,2328
dominant_freq16__max,label_clean,3,0.04529744516772038,2202
dominant_freq16__max,label_clean,4,0.0059437610926913,1814
dominant_freq16__max,label_clean,5,-0.03800822861153975,1408
dominant_freq16__max,label_clean,6,-0.08072759963223804,970
dominant_freq16__max,label_clean,7,-0.061647990984130215,732
dominant_freq16__max,label_clean,8,-0.08245352434488527,508
dominant_freq16__max,label_clean,9,-0.2245172324507033,366
dominant_freq16__max,label_clean,10,-0.13026154706781992,284
dominant_freq16__max,label_clean,11,-0.11439034960188926,216
dominant_freq16__max,label_clean,12,-0.12068002389730778,160
dominant_freq16__max,label_clean,13,-0.10938300494651979,122
dominant_freq16__max,label_clean,14,-0.11797403105999561,96
dominant_freq16__max,label_clean,15,-0.1034284536130321,76
dominant_freq16__max,label_clean,16,0.12758626443466395,54
dominant_freq16__max,label_clean,17,-0.13164337071261326,48
dominant_freq16__max,label_clean,18,0.016595409775892522,36
dominant_freq16__max,label_clean,19,0.16356305325943368,28
dominant_freq16__max,label_clean,20+,-0.17561469706184288,106
dominant_freq16__max,pre_error,0,-0.08728538982664437,3898
dominant_freq16__max,pre_error,1,0.04418566769186528,2844
dominant_freq16__max,pre_error,2,0.08141589732228051,1860
dominant_freq16__max,pre_error,3,0.06241207361937058,1214
dominant_freq16__max,pre_error,4,0.025541027438405424,818
dominant_freq16__max,pre_error,5,0.028574299078941844,520
dominant_freq16__max,pre_error,6,0.05643254382321642,356
dominant_freq16__max,pre_error,7,0.14439410209403425,238
dominant_freq16__max,pre_error,8,0.07590750360975536,174
dominant_freq16__max,pre_error,9,-0.0018091338101144604,128
dominant_freq16__max,pre_error,10,0.009075534528038392,84
dominant_freq16__max,pre_error,11,0.17326805728050623,60
