locator,channel,readout,reference,stratum,miss_type,n_reference_misses,hit_given_miss,hit_given_miss_tolerance_one,shuffled_hit_given_miss,real_minus_shuffled,degenerate,real_minus_shuffled_ci95
energy_innovation__q90,energy_innovation,q90,ct7,steps_2_to_5,any,687,0.23435225618631733,0.6171761280931587,0.22561863173216884,0.008733624454148492,False,
energy_innovation__q90,energy_innovation,q90,ct7,steps_2_to_5,late,366,0.3087431693989071,0.7049180327868853,0.20491803278688525,0.10382513661202186,False,
energy_innovation__q90,energy_innovation,q90,ct7,steps_2_to_5,early,321,0.14953271028037382,0.5171339563862928,0.24922118380062305,-0.09968847352024923,False,
energy_innovation__q90,energy_innovation,q90,ct7,steps_6_to_10,any,1480,0.09594594594594595,0.34121621621621623,0.12432432432432433,-0.02837837837837838,False,
energy_innovation__q90,energy_innovation,q90,ct7,steps_6_to_10,late,815,0.1276073619631902,0.449079754601227,0.11288343558282209,0.01472392638036811,False,
energy_innovation__q90,energy_innovation,q90,ct7,steps_6_to_10,early,665,0.05714285714285714,0.20902255639097744,0.13834586466165413,-0.081203007518797,False,
energy_innovation__q90,energy_innovation,q90,ct7,steps_11_plus,any,576,0.04513888888888889,0.14930555555555555,0.07291666666666667,-0.027777777777777783,False,"[-0.0568014217147335, -0.0016954121501023159]"
energy_innovation__q90,energy_innovation,q90,ct7,steps_11_plus,late,345,0.06666666666666667,0.18840579710144928,0.0782608695652174,-0.011594202898550732,False,"[-0.056499840102334505, 0.030062947196811837]"
energy_innovation__q90,energy_innovation,q90,ct7,steps_11_plus,early,231,0.012987012987012988,0.09090909090909091,0.06493506493506493,-0.05194805194805194,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,all,any,3732,0.07207931404072883,0.30760986066452306,0.13960342979635584,-0.06752411575562701,False,"[-0.08207473836875659, -0.05251538188082805]"
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,all,late,1093,0.23513266239707228,0.5416285452881976,0.14181152790484905,0.09332113449222323,False,"[0.05770312912937697, 0.13004556699154435]"
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,all,early,2639,0.004547176960970065,0.21068586585827964,0.13868889730958697,-0.1341417203486169,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_2_to_5,any,961,0.1383975026014568,0.5515088449531738,0.2133194588969823,-0.0749219562955255,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_2_to_5,late,303,0.429042904290429,0.8514851485148515,0.2145214521452145,0.2145214521452145,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_2_to_5,early,658,0.004559270516717325,0.4133738601823708,0.2127659574468085,-0.2082066869300912,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_6_to_10,any,1997,0.05358037055583375,0.25037556334501754,0.12969454181271908,-0.07611417125688533,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_6_to_10,late,591,0.1692047377326565,0.46362098138747887,0.1353637901861252,0.0338409475465313,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_6_to_10,early,1406,0.004978662873399715,0.16073968705547653,0.12731152204836416,-0.12233285917496445,False,
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_11_plus,any,774,0.037467700258397935,0.1524547803617571,0.07364341085271318,-0.03617571059431525,False,"[-0.06183034765608398, -0.01010005717552888]"
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_11_plus,late,199,0.135678391959799,0.3015075376884422,0.05025125628140704,0.08542713567839197,False,"[0.017429542767047695, 0.15240740740740727]"
energy_innovation__first_token,energy_innovation,first_token,same_channel_top5,steps_11_plus,early,575,0.0034782608695652175,0.10086956521739131,0.0817391304347826,-0.07826086956521738,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,all,any,3105,0.08856682769726248,0.33365539452495974,0.13494363929146538,-0.0463768115942029,False,"[-0.06380876515316844, -0.029049602070954007]"
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,all,late,1663,0.16115453998797355,0.4455802766085388,0.13830426939266385,0.022850270595309696,False,"[-0.004250540287642814, 0.05056318490775419]"
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,all,early,1442,0.0048543689320388345,0.2045769764216366,0.13106796116504854,-0.1262135922330097,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_2_to_5,any,760,0.19473684210526315,0.6039473684210527,0.2013157894736842,-0.006578947368421045,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_2_to_5,late,421,0.3515439429928741,0.7719714964370546,0.20902612826603326,0.14251781472684086,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_2_to_5,early,339,0.0,0.3952802359882006,0.19174041297935104,-0.19174041297935104,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_6_to_10,any,1642,0.06455542021924482,0.28928136419001216,0.13093788063337394,-0.06638246041412912,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_6_to_10,late,895,0.1106145251396648,0.37988826815642457,0.1318435754189944,-0.021229050279329614,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_6_to_10,early,747,0.009370816599732263,0.18072289156626506,0.12985274431057564,-0.12048192771084337,False,
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_11_plus,any,703,0.029871977240398292,0.14509246088193456,0.07254623044096728,-0.04267425320056899,False,"[-0.06855198257127029, -0.016711931290622106]"
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_11_plus,late,347,0.06051873198847262,0.21902017291066284,0.069164265129683,-0.00864553314121038,False,"[-0.05382555488787783, 0.03560830860534125]"
energy_innovation__first_token,energy_innovation,first_token,fused_top5_soft_equal,steps_11_plus,early,356,0.0,0.07303370786516854,0.07584269662921349,-0.07584269662921349,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,all,any,2743,0.12541013488880787,0.33467006926722564,0.13999270871308786,-0.014582573824279993,False,"[-0.03575631923029876, 0.005926753569211665]"
energy_innovation__first_token,energy_innovation,first_token,ct7,all,late,1526,0.2214941022280472,0.4921363040629096,0.14678899082568808,0.07470511140235911,False,"[0.042799746317446444, 0.10601005356659114]"
energy_innovation__first_token,energy_innovation,first_token,ct7,all,early,1217,0.0049301561216105174,0.1372226787181594,0.1314708299096138,-0.1265406737880033,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_2_to_5,any,687,0.22852983988355166,0.586608442503639,0.20232896652110627,0.026200873362445393,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_2_to_5,late,366,0.42896174863387976,0.819672131147541,0.21584699453551912,0.21311475409836064,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_2_to_5,early,321,0.0,0.32087227414330216,0.18691588785046728,-0.18691588785046728,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_6_to_10,any,1480,0.10270270270270271,0.28783783783783784,0.13783783783783785,-0.03513513513513514,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_6_to_10,late,815,0.17914110429447852,0.45766871165644174,0.14355828220858896,0.03558282208588956,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_6_to_10,early,665,0.009022556390977444,0.07969924812030076,0.13082706766917293,-0.12180451127819548,False,
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_11_plus,any,576,0.06076388888888889,0.1545138888888889,0.07118055555555555,-0.010416666666666664,False,"[-0.04310032947864849, 0.02258977749586992]"
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_11_plus,late,345,0.10144927536231885,0.22608695652173913,0.08115942028985507,0.02028985507246378,False,"[-0.02985522836269105, 0.07462686567164178]"
energy_innovation__first_token,energy_innovation,first_token,ct7,steps_11_plus,early,231,0.0,0.047619047619047616,0.05627705627705628,-0.05627705627705628,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,all,any,3732,0.05493033226152197,0.3646838156484459,0.17282958199356913,-0.11789924973204716,False,"[-0.1325755896607974, -0.10335712397568067]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,all,late,1093,0.0878316559926807,0.40988106129917656,0.19304666056724612,-0.10521500457456542,False,"[-0.13623725671918444, -0.07564843530970788]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,all,early,2639,0.04130352406214475,0.34596438044713906,0.16445623342175067,-0.12315270935960593,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_2_to_5,any,961,0.08532778355879292,0.5681581685744017,0.26222684703433924,-0.17689906347554632,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_2_to_5,late,303,0.10231023102310231,0.5577557755775577,0.2739273927392739,-0.17161716171617158,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_2_to_5,early,658,0.07750759878419453,0.5729483282674772,0.256838905775076,-0.17933130699088148,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_6_to_10,any,1997,0.0485728592889334,0.33500250375563345,0.16174261392088132,-0.11316975463194792,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_6_to_10,late,591,0.08629441624365482,0.377326565143824,0.19289340101522842,-0.1065989847715736,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_6_to_10,early,1406,0.032716927453769556,0.31721194879089615,0.14864864864864866,-0.1159317211948791,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_11_plus,any,774,0.03359173126614987,0.18863049095607234,0.09043927648578812,-0.056847545219638244,False,"[-0.08205176767676768, -0.03158990972297174]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_11_plus,late,199,0.07035175879396985,0.2814070351758794,0.07035175879396985,0.0,False,"[-0.048544671986164065, 0.047619047619047616]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,same_channel_top5,steps_11_plus,early,575,0.020869565217391306,0.1565217391304348,0.09739130434782609,-0.07652173913043478,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,all,any,3105,0.11400966183574879,0.3967793880837359,0.15942028985507245,-0.04541062801932366,False,"[-0.06269346934633772, -0.027986948065049155]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,all,late,1663,0.1497294046903187,0.44678292242934453,0.16416115453998797,-0.014431749849669273,False,"[-0.04093170756175466, 0.011073883619311511]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,all,early,1442,0.07281553398058252,0.3391123439667129,0.1539528432732316,-0.08113730929264909,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_2_to_5,any,760,0.20921052631578949,0.6328947368421053,0.2565789473684211,-0.04736842105263159,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_2_to_5,late,421,0.27315914489311166,0.6888361045130641,0.26365795724465557,0.009501187648456089,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_2_to_5,early,339,0.12979351032448377,0.5634218289085545,0.24778761061946902,-0.11799410029498525,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_6_to_10,any,1642,0.1023142509135201,0.3702801461632156,0.146163215590743,-0.04384896467722289,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_6_to_10,late,895,0.12737430167597766,0.40670391061452515,0.14972067039106146,-0.022346368715083803,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_6_to_10,early,747,0.07228915662650602,0.32663989290495316,0.14190093708165996,-0.06961178045515394,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_11_plus,any,703,0.03840682788051209,0.2034139402560455,0.08534850640113797,-0.04694167852062588,False,"[-0.0724669887278583, -0.021581185553709123]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_11_plus,late,347,0.05763688760806916,0.2564841498559078,0.08069164265129683,-0.023054755043227668,False,"[-0.05901034584144952, 0.013523865090717402]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,fused_top5_soft_equal,steps_11_plus,early,356,0.019662921348314606,0.15168539325842698,0.0898876404494382,-0.0702247191011236,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,all,any,2743,0.14509660955158585,0.3991979584396646,0.16441851986875683,-0.01932191031717098,False,"[-0.03966413046203214, 0.00036684327405190183]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,all,late,1526,0.18283093053735255,0.46788990825688076,0.1690694626474443,0.013761467889908258,False,"[-0.014175714998337214, 0.04177772378851739]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,all,early,1217,0.09778142974527526,0.31306491372226786,0.15858668857847166,-0.0608052588331964,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_2_to_5,any,687,0.25036390101892286,0.6273653566229985,0.26055312954876275,-0.010189228529839889,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_2_to_5,late,366,0.31693989071038253,0.7076502732240437,0.2896174863387978,0.02732240437158473,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_2_to_5,early,321,0.17445482866043613,0.5358255451713395,0.22741433021806853,-0.052959501557632405,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_6_to_10,any,1480,0.13243243243243244,0.3722972972972973,0.15405405405405406,-0.021621621621621623,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_6_to_10,late,815,0.1705521472392638,0.4625766871165644,0.1607361963190184,0.009815950920245398,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_6_to_10,early,665,0.08571428571428572,0.26165413533834586,0.14586466165413534,-0.06015037593984962,False,
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_11_plus,any,576,0.052083333333333336,0.19618055555555555,0.0763888888888889,-0.02430555555555556,False,"[-0.056703470731231255, 0.007410901467505222]"
energy_innovation__boxcar8_max,energy_innovation,boxcar8_max,ct7,steps_11_plus,late,345,0.06956521739130435,0.22608695652173913,0.06086956521739131,0.008695652173913042,False,"[-0.03235294117647059, 0.049848130841121475]"
