cell,family,domain,method,arm,phase,selector,variant,n,n_pool,n_selected,n_kept,auroc,random_mean_auroc,delta_vs_matched_random_pp,random_percentile,random_repeats_completed,orientation_failure,selector_fallback,fit_residual,decomposition_converged,theorem_support_ok,nnz_pairs,sparse_fraction,mean_abs_spearman,max_abs_spearman,effective_rank,effective_rank_fraction
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,groupfs_native,native,groupfs,a2.select,1319,25,9,9,0.7823494335122242,0.778813613061704,0.3535820450520144,40.625,32,False,False,0.0727883166600441,,,,,0.8623437821005385,0.999877920993207,1.6676504487876749,0.18529449430974165
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,groupfs_native,native,groupfs,a2.select,1319,25,9,9,0.7788161161989693,0.7794207629117382,-0.060464671276894144,25.0,32,False,False,0.0727883166600441,,,,,0.8623437821005385,0.999877920993207,1.6676504487876749,0.18529449430974165
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,groupfs_native,native,groupfs,a2.select,1319,25,9,9,0.7787849660463337,0.7641178332398828,1.4667132806450933,50.0,32,False,False,0.07282380101740289,True,True,0,0.0,0.8623437821005385,0.999877920993207,1.6676504487876749,0.18529449430974165
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,1319,25,6,6,0.7754919499105546,0.7731556884628734,0.2336261447681176,31.25,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,1319,25,6,6,0.767513060813998,0.7768019250794328,-0.9288864265434849,21.875,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,1319,25,6,6,0.7675086107921929,0.7407645359962264,2.674407479596652,71.875,32,False,False,0.051272020340806794,True,True,0,0.0,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,spec_native,native,spec,spec_adapt,1319,25,6,6,0.7754919499105546,0.7731556884628734,0.2336261447681176,31.25,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,spec_native,native,spec,spec_adapt,1319,25,6,6,0.767513060813998,0.7768019250794328,-0.9288864265434849,21.875,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,spec_native,native,spec,spec_adapt,1319,25,6,6,0.7675086107921929,0.7407645359962264,2.674407479596652,71.875,32,False,False,0.051272020340806794,True,True,0,0.0,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,1319,25,8,6,0.8036872880677116,0.776945577345829,2.6741710721882583,87.5,32,False,False,0.1171697041365191,,,,,0.3103764167763418,0.9143063208843951,4.6059244819926,0.575740560249075
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,1319,25,8,8,0.8005678227823316,0.7865341227672016,1.4033700015130046,81.25,32,False,False,0.11497945032988212,,,,,0.3103764167763418,0.9143063208843951,4.6059244819926,0.575740560249075
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,1319,25,8,8,0.730030527149583,0.7224935808435462,0.7536946306036851,34.375,32,False,False,0.4451046419366063,True,False,8,0.2857142857142857,0.3103764167763418,0.9143063208843951,4.6059244819926,0.575740560249075
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,cae_native,native,cae,a3.cae,1319,25,5,3,0.7829946866739648,0.7482493336092346,3.4745353064730145,65.625,32,False,False,0.3139518399770495,,,,,0.18604809069172065,0.45201793016129077,4.337454095328659,0.8674908190657318
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,cae_native,native,cae,a3.cae,1319,25,5,5,0.7985163627301775,0.7571289349317811,4.138742779839633,93.75,32,False,False,0.15102374351457545,,,,,0.18604809069172065,0.45201793016129077,4.337454095328659,0.8674908190657318
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,cae_native,native,cae,a3.cae,1319,25,5,5,0.697376267143709,0.7382716894062782,-4.089542226256915,9.375,32,False,False,0.6926979954519937,True,False,3,0.3,0.18604809069172065,0.45201793016129077,4.337454095328659,0.8674908190657318
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,lscae_native,native,lscae,lscae,1319,25,7,7,0.7997356687047765,0.770824711416086,2.891095728869053,75.0,32,False,False,0.058168835375799956,,,,,0.4905920161851048,0.9897062740922359,2.5439554752087554,0.3634222107441079
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,lscae_native,native,lscae,lscae,1319,25,7,7,0.7997356687047765,0.7774057374131134,2.2329931291663163,87.5,32,False,False,0.058168835375799956,,,,,0.4905920161851048,0.9897062740922359,2.5439554752087554,0.3634222107441079
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,lscae_native,native,lscae,lscae,1319,25,7,7,0.8017337284952697,0.7461842453653024,5.554948312996732,87.5,32,False,False,0.28744871976157205,True,False,6,0.2857142857142857,0.4905920161851048,0.9897062740922359,2.5439554752087554,0.3634222107441079
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,dpp_native,native,dpp,dpp,1319,25,20,15,0.7943689424078177,0.8045704783328438,-1.020153592502604,6.25,32,False,False,0.09010167862663016,,,,,0.25068196501317513,0.9192084113769164,9.002509424362126,0.4501254712181063
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,dpp_native,native,dpp,dpp,1319,25,20,20,0.7867683051646953,0.8094200286581406,-2.265172349344524,0.0,32,False,False,0.11686158200699848,,,,,0.25068196501317513,0.9192084113769164,9.002509424362126,0.4501254712181063
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,dpp_native,native,dpp,dpp,1319,25,20,20,0.7899856709297874,0.7902446065735722,-0.02589356437847634,15.625,32,False,False,0.0767423387444303,True,True,3,0.015789473684210527,0.25068196501317513,0.9192084113769164,9.002509424362126,0.4501254712181063
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,dpp_ridge_native,native,dpp,dpp.ridge,1319,25,22,16,0.8100330191617939,0.806044408992604,0.39886101691899434,78.125,32,False,False,0.09698292278940804,,,,,0.27314197199468976,0.9315293756760887,8.54741778800112,0.38851899036368726
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,dpp_ridge_native,native,dpp,dpp.ridge,1319,25,22,22,0.7993084666114865,0.8085756370206214,-0.9267170409134939,0.0,32,False,False,0.1017943790515735,,,,,0.27314197199468976,0.9315293756760887,8.54741778800112,0.38851899036368726
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,dpp_ridge_native,native,dpp,dpp.ridge,1319,25,22,22,0.8017826787351258,0.7940431173737752,0.7739561361350566,15.625,32,False,False,0.08283476608383115,True,True,3,0.012987012987012988,0.27314197199468976,0.9315293756760887,8.54741778800112,0.38851899036368726
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,5,0.7655728513069713,0.7731556884628734,-0.7582837155902133,28.125,32,False,False,0.010200903789853956,,,,,0.710129960672205,0.999877920993207,1.5687564748004683,0.2614594124667447
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.7248685018556591,0.7768019250794328,-5.1933423223773705,6.25,32,False,False,0.1930076848501584,,,,,0.710129960672205,0.999877920993207,1.5687564748004683,0.2614594124667447
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,1319,25,6,6,0.7248685018556591,0.7407645359962264,-1.5896034140567283,31.25,32,False,False,0.19300662202841753,True,True,0,0.0,0.710129960672205,0.999877920993207,1.5687564748004683,0.2614594124667447
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.7754919499105546,0.7731556884628734,0.2336261447681176,31.25,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.767513060813998,0.7768019250794328,-0.9288864265434849,21.875,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,lapscore_k6,fixed_k6,lapscore,lapscore_s6,1319,25,6,6,0.7675086107921929,0.7407645359962264,2.674407479596652,71.875,32,False,False,0.051272020340806794,True,True,0,0.0,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.7754919499105546,0.7731556884628734,0.2336261447681176,31.25,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.767513060813998,0.7768019250794328,-0.9288864265434849,21.875,32,False,False,0.05125541446911425,,,,,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,spec_k6,fixed_k6,spec,spec_s6,1319,25,6,6,0.7675086107921929,0.7407645359962264,2.674407479596652,71.875,32,False,False,0.051272020340806794,True,True,0,0.0,0.9347905900975145,0.999877920993207,1.2473718485192256,0.20789530808653758
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,4,0.7966740537028631,0.7731556884628734,2.3518365239989736,87.5,32,False,False,0.12897756099371493,,,,,0.3897673473149577,0.9143063208843951,3.5600836385641332,0.5933472730940222
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,6,0.7951788463763473,0.7768019250794328,1.8376921296914484,71.875,32,False,False,0.15607728777404548,,,,,0.3897673473149577,0.9143063208843951,3.5600836385641332,0.5933472730940222
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,mcfs_k6,fixed_k6,mcfs,mcfs_s6,1319,25,6,6,0.7244101496097332,0.7407645359962264,-1.6354386386493225,31.25,32,False,False,0.5862025041215138,True,False,6,0.4,0.3897673473149577,0.9143063208843951,3.5600836385641332,0.5933472730940222
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,3,0.7829946866739648,0.7731556884628734,0.9838998211091354,53.125,32,False,False,0.3139518399770495,,,,,0.17764809158796419,0.45201793016129077,5.199149948656947,0.8665249914428245
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,6,0.7897453697523118,0.7768019250794328,1.2943444672879,59.375,32,False,False,0.45874224784471335,,,,,0.17764809158796419,0.45201793016129077,5.199149948656947,0.8665249914428245
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,cae_k6,fixed_k6,cae,a3.cae_k6,1319,25,6,6,0.6676946217036464,0.7407645359962264,-7.306991429258003,6.25,32,False,False,0.8810779944326068,True,False,7,0.4666666666666667,0.17764809158796419,0.45201793016129077,5.199149948656947,0.8665249914428245
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.8011463256169955,0.7731556884628734,2.799063715412209,93.75,32,False,False,0.12225145193860582,,,,,0.48986348730993673,0.999877920993207,2.498913234595547,0.41648553909925784
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.8011463256169955,0.7768019250794328,2.4344400537562705,84.375,32,False,False,0.12225145193860582,,,,,0.48986348730993673,0.999877920993207,2.498913234595547,0.41648553909925784
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,lscae_k6,fixed_k6,lscae,lscae.k6,1319,25,6,6,0.783506439181552,0.7407645359962264,4.2741903185325665,78.125,32,False,False,0.35437143153864714,True,False,9,0.6,0.48986348730993673,0.999877920993207,2.498913234595547,0.41648553909925784
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,3,0.744399647558273,0.7731556884628734,-2.8756040904600377,15.625,32,False,False,0.23412605785054108,,,,,0.11477752406168772,0.22578915750163342,5.76974280767094,0.96162380127849
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.7320419370054914,0.7768019250794328,-4.475998807394143,6.25,32,False,False,0.6546707059711845,,,,,0.11477752406168772,0.22578915750163342,5.76974280767094,0.96162380127849
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,dpp_k6,fixed_k6,dpp,dpp.k6,1319,25,6,6,0.6788641764344645,0.7407645359962264,-6.190035956176187,9.375,32,False,False,0.8679032265628733,True,False,7,0.4666666666666667,0.11477752406168772,0.22578915750163342,5.76974280767094,0.96162380127849
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,5,0.7246371007217935,0.7731556884628734,-4.851858774107987,9.375,32,False,False,0.08618808788154346,,,,,0.09836946626942274,0.22578915750163342,5.765198966897727,0.9608664944829545
lapeigvals_gsm8k_phi35,gsm8k,math,iu_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,6,0.7135609964488826,0.7768019250794328,-6.32409286305502,6.25,32,False,False,0.31318453710762595,,,,,0.09836946626942274,0.22578915750163342,5.765198966897727,0.9608664944829545
lapeigvals_gsm8k_phi35,gsm8k,math,su_pcr,decorr_k6,fixed_k6,decorrelation,decorr_s6,1319,25,6,6,0.7035662474746127,0.7407645359962264,-3.7198288521613665,18.75,32,False,False,0.4027977551692201,True,False,7,0.4666666666666667,0.09836946626942274,0.22578915750163342,5.765198966897727,0.9608664944829545
lapeigvals_gsm8k_phi35,gsm8k,math,deployed_upcr,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,1319,25,3,3,0.729656725317954,0.7321011779207718,-0.24444526028177815,34.375,32,False,False,0.01586051501246163,,,,,0.3519600355286631,0.4307684063025652,2.9016549059979297,0.9672183019993099
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,full,baseline,full,full,500,25,25,22,0.5691914406764511,0.5691914406764511,0.0,50.0,32,False,False,0.06705407547799003,,,,,0.3907816502868755,1.0,7.094124519543581,0.2837649807817433
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,full,baseline,full,full,500,25,25,25,0.5711578683923559,0.5711578683923559,0.0,50.0,32,False,False,0.08025909770531271,,,,,0.3907816502868755,1.0,7.094124519543581,0.2837649807817433
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,full,baseline,full,full,500,25,25,25,0.5713902643951447,0.5713902643951447,0.0,50.0,32,False,False,0.08343447072523756,True,True,2,0.006666666666666667,0.3907816502868755,1.0,7.094124519543581,0.2837649807817433
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,dufs_native,native,dufs,a2.dufs_pf,500,25,12,12,0.5628452421387583,0.5631647866425927,-0.03195445038344236,40.625,32,False,False,0.09490172525061664,,,,,0.7276856772881637,1.0,2.3280367660675774,0.1940030638389648
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,dufs_native,native,dufs,a2.dufs_pf,500,25,12,12,0.5628452421387583,0.5691651843972899,-0.6319942258531608,18.75,32,False,False,0.09490172525061664,,,,,0.7276856772881637,1.0,2.3280367660675774,0.1940030638389648
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,dufs_native,native,dufs,a2.dufs_pf,500,25,12,12,0.5627916122919608,0.5652440604944673,-0.2452448202506452,34.375,32,False,False,0.09507860326047843,True,True,0,0.0,0.7276856772881637,1.0,2.3280367660675774,0.1940030638389648
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,groupfs_native,native,groupfs,a2.select,500,25,9,9,0.5623089436707842,0.5639798485850659,-0.1670904914281679,46.875,32,False,False,0.04893211382289705,,,,,0.8912723650894603,1.0,1.5137830249688016,0.16819811388542238
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,groupfs_native,native,groupfs,a2.select,500,25,9,9,0.5633100341443358,0.5677713670247949,-0.44613328804591346,25.0,32,False,False,0.04893211382289705,,,,,0.8912723650894603,1.0,1.5137830249688016,0.16819811388542238
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,groupfs_native,native,groupfs,a2.select,500,25,9,9,0.5633100341443358,0.5641530282986824,-0.08429941543466324,46.875,32,False,False,0.0494543600442856,True,True,0,0.0,0.8912723650894603,1.0,1.5137830249688016,0.16819811388542238
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,lapscore_native,native,lapscore,lapscore_adapt,500,25,5,5,0.5613257298128318,0.5622994467187472,-0.09737169059154116,43.75,32,False,False,0.003317254440847188,,,,,0.9906836139344557,1.0,1.0490926531965838,0.20981853063931677
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,lapscore_native,native,lapscore,lapscore_adapt,500,25,5,5,0.5608430611916552,0.5582375444680813,0.26055167235738974,34.375,32,False,False,0.003317254440847188,,,,,0.9906836139344557,1.0,1.0490926531965838,0.20981853063931677
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,lapscore_native,native,lapscore,lapscore_adapt,500,25,5,5,0.5,0.5636619800139437,-6.366198001394374,0.0,32,False,False,0.0,True,False,10,1.0,0.9906836139344557,1.0,1.0490926531965838,0.20981853063931677
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,spec_native,native,spec,spec_adapt,500,25,5,5,0.5613257298128318,0.5622994467187472,-0.09737169059154116,43.75,32,False,False,0.003317254440847188,,,,,0.9906836139344557,1.0,1.0490926531965838,0.20981853063931677
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,spec_native,native,spec,spec_adapt,500,25,5,5,0.5608430611916552,0.5582375444680813,0.26055167235738974,34.375,32,False,False,0.003317254440847188,,,,,0.9906836139344557,1.0,1.0490926531965838,0.20981853063931677
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,spec_native,native,spec,spec_adapt,500,25,5,5,0.5,0.5636619800139437,-6.366198001394374,0.0,32,False,False,0.0,True,False,10,1.0,0.9906836139344557,1.0,1.0490926531965838,0.20981853063931677
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,mcfs_native,native,mcfs,mcfs_adapt,500,25,3,3,0.5616117556624179,0.5627703838109368,-0.11586281485188588,50.0,32,False,False,0.18338847968852154,,,,,0.7789771319085276,0.8797856311425244,1.6261471485758596,0.5420490495252865
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,mcfs_native,native,mcfs,mcfs_adapt,500,25,3,3,0.5560342515954879,0.5569459589910438,-0.09117073955559052,50.0,32,False,False,0.18338847968852154,,,,,0.7789771319085276,0.8797856311425244,1.6261471485758596,0.5420490495252865
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,mcfs_native,native,mcfs,mcfs_adapt,500,25,3,3,0.5,0.5546370823575681,-5.4637082357568145,9.375,32,False,False,0.0,True,False,3,1.0,0.7789771319085276,0.8797856311425244,1.6261471485758596,0.5420490495252865
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,cae_native,native,cae,a3.cae,500,25,4,4,0.5615402492000214,0.558089503745151,0.3450745454870452,56.25,32,False,False,0.20274322683937443,,,,,0.3801427045708183,0.6042497449989799,3.2047434182180874,0.8011858545545218
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,cae_native,native,cae,a3.cae,500,25,4,4,0.5669389871109601,0.5631781941042922,0.3760793006667984,56.25,32,False,False,0.20274322683937443,,,,,0.3801427045708183,0.6042497449989799,3.2047434182180874,0.8011858545545218
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,cae_native,native,cae,a3.cae,500,25,4,4,0.5517796170828938,0.5639820831620157,-1.2202466079121899,25.0,32,False,False,0.3608914916297415,True,False,3,0.5,0.3801427045708183,0.6042497449989799,3.2047434182180874,0.8011858545545218
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,lscae_native,native,lscae,lscae,500,25,8,8,0.5593235488657287,0.5589034483991491,0.04201004665795871,43.75,32,False,False,0.062181521292638015,,,,,0.5678843743946403,0.996069168276673,2.6474363223803348,0.33092954029754185
losnet_hotpotqa_mistral7b,hotpotqa,QA,iu_pcr,lscae_native,native,lscae,lscae,500,25,8,8,0.5593235488657287,0.5641915747510682,-0.4868025885339522,21.875,32,False,False,0.062181521292638015,,,,,0.5678843743946403,0.996069168276673,2.6474363223803348,0.33092954029754185
losnet_hotpotqa_mistral7b,hotpotqa,QA,su_pcr,lscae_native,native,lscae,lscae,500,25,8,8,0.5468456711775327,0.5672479173742827,-2.040224619675002,12.5,32,False,False,0.26965376474116975,True,False,8,0.2857142857142857,0.5678843743946403,0.996069168276673,2.6474363223803348,0.33092954029754185
losnet_hotpotqa_mistral7b,hotpotqa,QA,deployed_upcr,dpp_native,native,dpp,dpp,500,25,19,17,0.5650083126262536,0.5681233128944028,-0.31150002681491484,31.25,32,False,False,0.06613618910272502,,,,,0.32239698872784844,0.9693121246363433,8.405638120173041,0.4424020063248969
