cell,group,removed,n_pool,auroc,n_kept,excluded_by_upcr
math500_r1distill8b,math,hurst_exponent,27,0.8397630949793523,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,cusum_max,27,0.8365572701586611,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,cusum_shift_idx,27,0.8361769180612909,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,epr_spilled,27,0.8370462942838512,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,sw_var_peak_spilled,27,0.8385677026733319,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,cusum_max_spilled,27,0.8366116061725711,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,min_spilled,27,0.8361769180612909,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,epr_energy,27,0.8399804390349924,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,min_energy,27,0.839165398826342,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,sw_var_peak_energy,27,0.8361769180612909,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,cusum_max_energy,27,0.8355248858943708,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,mean_top1_logprob,27,0.8390567267985221,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,logprob_margin,27,0.8386220386872419,21,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,mean_logprob_entropy,27,0.8369376222560312,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,varentropy,27,0.8371549663116715,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,renyi_entropy_2,27,0.8370462942838512,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b,math,topk_tail_mass,27,0.8368832862421212,22,stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_spilled|min_spilled|sw_var_peak_energy
math500_r1distill8b_mn4096,math,__FULL__,29,0.8357853439820653,26,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,epr,28,0.8334500957451778,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,spectral_entropy,28,0.8277987950119098,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,low_band_power,28,0.8401289057026762,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,high_band_power,28,0.8384475269721171,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,hl_ratio,28,0.8383074120779039,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,dominant_freq,28,0.8360188688057539,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,spectral_centroid,28,0.8402223156321518,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,stft_max_high_power,28,0.8364859184531315,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,stft_spectral_entropy,28,0.8249497921629069,24,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,rpdi,28,0.8327028163093737,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,sw_var_peak,28,0.8362523936294429,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,pe_mean,28,0.8357853439820653,26,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,hurst_exponent,28,0.8384942319368549,24,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,cusum_max,28,0.8357386390173276,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,cusum_shift_idx,28,0.8357853439820653,26,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,epr_spilled,28,0.8336369156041288,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,sw_var_peak_spilled,28,0.833777030498342,24,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,cusum_max_spilled,28,0.835458409228901,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,min_spilled,28,0.8330764560272758,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,epr_energy,28,0.8351781794404745,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,min_energy,28,0.8344309000046706,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,sw_var_peak_energy,28,0.8330764560272758,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,cusum_max_energy,28,0.8286394843771893,24,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,mean_top1_logprob,28,0.8332165709214889,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,logprob_margin,28,0.8335902106393909,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,mean_logprob_entropy,28,0.8337303255336043,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,varentropy,28,0.833590210639391,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,renyi_entropy_2,28,0.8334033907804399,25,pe_mean|cusum_shift_idx|min_spilled
math500_r1distill8b_mn4096,math,topk_tail_mass,28,0.8338704404278174,25,pe_mean|cusum_shift_idx|min_spilled
noise_gsm8k_mistral7b,math,__FULL__,29,0.7830679315212743,23,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,epr,28,0.7840404839310431,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,trace_length,28,0.7780764154891042,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,spectral_entropy,28,0.7772119244581985,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,low_band_power,28,0.783778377607843,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,high_band_power,28,0.7834748860757165,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,hl_ratio,28,0.7833162427748322,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,dominant_freq,28,0.7830679315212743,23,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,spectral_centroid,28,0.7830311446688953,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,stft_max_high_power,28,0.7830679315212743,23,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,stft_spectral_entropy,28,0.7831116159084742,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,rpdi,28,0.7811113308103684,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,sw_var_peak,28,0.7831484027608533,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,pe_mean,28,0.7830679315212743,23,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,hurst_exponent,28,0.7831116159084742,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,cusum_max,28,0.7815918590695685,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,cusum_shift_idx,28,0.7830679315212743,23,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,epr_spilled,28,0.7861603262993806,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,sw_var_peak_spilled,28,0.7841393485968116,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,cusum_max_spilled,28,0.7824793418832109,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,epr_energy,28,0.7826287884710005,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,min_energy,28,0.7827828334153374,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,sw_var_peak_energy,28,0.7830679315212743,23,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,cusum_max_energy,28,0.7803411060886839,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,mean_top1_logprob,28,0.7841761354491905,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,logprob_margin,28,0.783238070713527,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,mean_logprob_entropy,28,0.783946217621822,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,varentropy,28,0.7833921156578639,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,renyi_entropy_2,28,0.7840795699616957,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_mistral7b,math,topk_tail_mass,28,0.7834886811453585,22,dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|cusum_shift_idx|sw_var_peak_energy
noise_gsm8k_phi3mini,math,__FULL__,29,0.6830577313606034,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,epr,28,0.68061692441588,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,trace_length,28,0.6809851375778269,18,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,spectral_entropy,28,0.6822961995938498,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,low_band_power,28,0.6827202026288188,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,high_band_power,28,0.6826030438954721,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,hl_ratio,28,0.6796824440427573,17,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,dominant_freq,28,0.6822961995938498,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,spectral_centroid,28,0.6800869206221687,18,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,stft_max_high_power,28,0.6822961995938498,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,stft_spectral_entropy,28,0.6817968802303007,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,rpdi,28,0.6830577313606034,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,sw_var_peak,28,0.6823994108589408,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,pe_mean,28,0.6830577313606034,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,hurst_exponent,28,0.6827202026288188,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,cusum_max,28,0.665955345785633,14,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,cusum_shift_idx,28,0.6819865657985762,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,epr_spilled,28,0.6831163107272769,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,sw_var_peak_spilled,28,0.6835263662939903,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,cusum_max_spilled,28,0.683743946798777,18,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,epr_energy,28,0.6847872174242932,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,min_energy,28,0.6830577313606034,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,sw_var_peak_energy,28,0.6830577313606034,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,cusum_max_energy,28,0.6822961995938498,19,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,mean_top1_logprob,28,0.6806978197317624,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,logprob_margin,28,0.681609984155676,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,mean_logprob_entropy,28,0.6806699247952512,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,varentropy,28,0.6808400839079689,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,renyi_entropy_2,28,0.6807089777063667,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
noise_gsm8k_phi3mini,math,topk_tail_mass,28,0.6819726183303206,20,dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|pe_mean|hurst_exponent|min_energy|sw_var_peak_energy|cusum_max_energy
sciq_llama8b,QA,__FULL__,30,0.738976871368349,24,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,epr,29,0.7405719494132391,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,trace_length,29,0.7380653981998405,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,spectral_entropy,29,0.7392047396604763,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,low_band_power,29,0.742736698188447,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,high_band_power,29,0.742736698188447,25,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,hl_ratio,29,0.7388629372222856,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,dominant_freq,29,0.7387490030762219,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,spectral_centroid,29,0.741939159166002,24,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,stft_max_high_power,29,0.7411416201435571,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,stft_spectral_entropy,29,0.7389768713683491,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,rpdi,29,0.7385211347840949,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,sw_var_peak,29,0.7428506323345107,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,pe_mean,29,0.738976871368349,24,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,hurst_exponent,29,0.7379514640537769,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,cusum_max,29,0.7400022786829212,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,cusum_shift_idx,29,0.738976871368349,24,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,epr_spilled,29,0.7436481713569557,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,sw_var_peak_spilled,29,0.7423948957502563,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,cusum_max_spilled,29,0.7392047396604763,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,min_spilled,29,0.738976871368349,24,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,epr_energy,29,0.7414834225817477,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,min_energy,29,0.7403440811211119,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,sw_var_peak_energy,29,0.738976871368349,24,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,cusum_max_energy,29,0.7401162128289849,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,mean_top1_logprob,29,0.7418252250199384,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,logprob_margin,29,0.7387490030762219,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,mean_logprob_entropy,29,0.7409137518514298,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,varentropy,29,0.7396604762447305,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,renyi_entropy_2,29,0.7420530933120656,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
sciq_llama8b,QA,topk_tail_mass,29,0.7421670274581291,23,high_band_power|spectral_centroid|pe_mean|cusum_shift_idx|min_spilled|sw_var_peak_energy
se_nq_open_llama8b,QA,__FULL__,27,0.7468965488308481,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,epr,26,0.7440832005996438,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,trace_length,26,0.7489557552814956,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,spectral_entropy,26,0.7489611811643554,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,low_band_power,26,0.7497993961607683,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,high_band_power,26,0.7489968689299684,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,hl_ratio,26,0.7468965488308481,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,dominant_freq,26,0.7504353991310198,20,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,spectral_centroid,26,0.7509246795163134,20,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,rpdi,26,0.7468965488308481,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,sw_var_peak,26,0.7434625243500478,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,pe_mean,26,0.7468965488308481,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,hurst_exponent,26,0.7468965488308481,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,cusum_max,26,0.7479812779072873,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,cusum_shift_idx,26,0.7468965488308481,22,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,epr_spilled,26,0.7455441615123111,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,sw_var_peak_spilled,26,0.7468713212723975,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,cusum_max_spilled,26,0.7472888905048448,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,epr_energy,26,0.7431894961620269,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,min_energy,26,0.7453043598646885,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,sw_var_peak_energy,26,0.7493680664418936,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,cusum_max_energy,26,0.7499881833221227,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,mean_top1_logprob,26,0.7446682450205637,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,logprob_margin,26,0.7443705486434593,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,mean_logprob_entropy,26,0.744027319599883,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,varentropy,26,0.7430834956669851,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,renyi_entropy_2,26,0.7444119419766155,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_nq_open_llama8b,QA,topk_tail_mass,26,0.7448294552721262,21,hl_ratio|rpdi|pe_mean|hurst_exponent|cusum_shift_idx
se_squad_v2_llama8b,QA,__FULL__,27,0.8102507127768863,23,rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
se_squad_v2_llama8b,QA,epr,26,0.8126608798033081,22,rpdi|pe_mean|cusum_shift_idx|sw_var_peak_energy
