scope,cell_id,arm_id,metric,value,bootstrap_draws_requested,bootstrap_draws_valid,ci_lower,bootstrap_median,ci_upper,ci_level,ci_quantile_rule,n_rows,n_groups
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_0p03,auprc,0.5519444250510882,20000,20000,0.46864023028542484,0.5595088497320897,0.6444020440754119,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_0p03,auroc,0.7594335811247577,20000,20000,0.710932366553996,0.7601690825445993,0.8059815592903826,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_0p03,auprc,0.5505288185295039,20000,20000,0.46704256862531196,0.5581955163518735,0.6430599908689619,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_0p03,auroc,0.7589487718164188,20000,20000,0.7102968341170303,0.7597373965513812,0.8054539651787032,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_0p03,auprc,0.550542517472628,20000,20000,0.4670773712376716,0.5581384006295167,0.6432181496864054,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_0p1,auroc,0.7591507756948933,20000,20000,0.7107956272518685,0.7599959193715219,0.8056644514506124,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_0p1,auprc,0.5493999927869153,20000,20000,0.46590566286094354,0.5569558330820955,0.6419297613519118,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_0p1,auroc,0.7607668067226891,20000,20000,0.7126153734061932,0.7615284706430017,0.8070180965265986,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_0p1,auprc,0.5523549117034074,20000,20000,0.4692288132675871,0.5599601644873184,0.6452865002100567,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_0p1,auroc,0.7598779896574015,20000,20000,0.7117549226552742,0.7606615345555643,0.8061900878284955,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_0p1,auprc,0.5504071029874426,20000,20000,0.466978817654017,0.5578384552457485,0.642717182127006,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_0p1,auroc,0.7587063671622495,20000,20000,0.7100414235257986,0.7594784076148808,0.8052121961091147,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_0p1,auprc,0.55013828771368,20000,20000,0.46673963860142026,0.5577439015490064,0.6427912571356779,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_0p3,auroc,0.7575347446670976,20000,20000,0.709417032130727,0.7582319006088452,0.8039679348690101,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_0p3,auprc,0.5451792791594255,20000,20000,0.46228520321668803,0.5525454947614437,0.6373847095920854,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_0p3,auroc,0.763069650937298,20000,20000,0.7153835287288529,0.7638319094195131,0.8090386492082439,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_0p3,auprc,0.5540927546746068,20000,20000,0.4709014655382947,0.5614553616821177,0.6469784128636286,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_0p3,auroc,0.7608880090497738,20000,20000,0.7130762913577076,0.7616488429353778,0.80714905078375,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_0p3,auprc,0.5483597086723057,20000,20000,0.46515196778439244,0.5558017549390479,0.6410437940407681,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_0p3,auroc,0.7586457659987071,20000,20000,0.7100623138974167,0.7594006561129012,0.8051346202077897,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_0p3,auprc,0.5496041151737998,20000,20000,0.46630086784293573,0.5572189863950936,0.6422449677793202,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_1,auroc,0.7499393988364577,20000,20000,0.7019537298347399,0.7507633889816951,0.7964132813203443,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_1,auprc,0.5311656174603515,20000,20000,0.4479467020855101,0.5370750504961082,0.6200375733383047,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_1,auroc,0.7663219133807369,20000,20000,0.7191942104771344,0.7670895281189399,0.8117112668289509,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_1,auprc,0.5599170200246928,20000,20000,0.47487582431778985,0.5652535069734406,0.6495938234094767,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_1,auroc,0.7561005171299289,20000,20000,0.7083900543529174,0.7568432497314208,0.8023802335135506,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_1,auprc,0.5382456217229775,20000,20000,0.45487895929095024,0.5443557955862615,0.6271663304389608,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_1,auroc,0.7595143826761473,20000,20000,0.7112674828972231,0.7602650591874776,0.8059335137950702,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_1,auprc,0.5499868471885607,20000,20000,0.4667356518762426,0.5575262920978415,0.6425988567211417,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_3,auroc,0.7377989657401421,20000,20000,0.6905477786306697,0.7383924392785004,0.7837850647031573,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_3,auprc,0.5165452137491666,20000,20000,0.43486292788397923,0.5211165311040923,0.6028819083361953,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_3,auroc,0.7705639948287007,20000,20000,0.7241681566936208,0.7714070540697253,0.8149827359030704,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_3,auprc,0.5613424499358006,20000,20000,0.4766254752436236,0.5665099680083268,0.6503351255626295,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_3,auroc,0.7367687459599225,20000,20000,0.688382736023361,0.7375263183224515,0.7840476913203358,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_3,auprc,0.5050995475281504,20000,20000,0.42319156365582067,0.5104982617516112,0.5935805643394159,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_3,auroc,0.7594739819004526,20000,20000,0.7115365696766587,0.7601670685655725,0.8055521120815238,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_3,auprc,0.5483444560662644,20000,20000,0.4655082403817721,0.5558071928163938,0.6408216457171703,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_10,auroc,0.6361102133160956,20000,20000,0.5825136609495577,0.6361959885068779,0.6892141225001853,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_residual_graph__lam_10,auprc,0.3679092993387287,20000,20000,0.306617674331647,0.37474389691651616,0.44938218045391887,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_10,auroc,0.7716346153846154,20000,20000,0.7250040794893163,0.7724855906006016,0.8157165176625956,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,feature_smooth_raw_graph__lam_10,auprc,0.5570857136707638,20000,20000,0.4726285475027756,0.5625196168203392,0.6472109467670878,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_10,auroc,0.6974991919844861,20000,20000,0.6482543429583013,0.6980553841417477,0.7468091214700889,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,score_smooth_residual_graph__lam_10,auprc,0.44203140422054754,20000,20000,0.3676972125910896,0.44765200399357097,0.5297362781480198,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_10,auroc,0.7590497737556561,20000,20000,0.7112526278759985,0.7596416720995978,0.8049462304112566,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,residual_ridge_correction__lam_10,auprc,0.5448711981350783,20000,20000,0.4623881615145449,0.5524014099286372,0.6376980805911302,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,signed_deem_b3,auroc,0.7807651906916613,20000,20000,0.7350048194713067,0.7813286509728137,0.8239971713062053,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,signed_deem_b3,auprc,0.5861363036254776,20000,20000,0.5011335165947629,0.5907692131367102,0.6721800875283556,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,signed_family_nrm_a,auroc,0.7642614738202973,20000,20000,0.7163354777486567,0.7648740262577164,0.8103221491019424,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,signed_family_nrm_a,auprc,0.5600363739182079,20000,20000,0.47559505793131596,0.567622335791889,0.6528295708325109,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,signed_pgrd_a,auroc,0.7561409179056238,20000,20000,0.7083507655567524,0.7566909975669099,0.802037513890455,0.95,linear_type7,500,500
cell,ars_gsm8k_r1distill8b,signed_pgrd_a,auprc,0.5370439193836947,20000,20000,0.45497357838757224,0.5444809029927729,0.62955478782674,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,iu_pcr,auroc,0.7131294444123258,20000,20000,0.6642346121985009,0.7131233423529684,0.761298280934202,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,iu_pcr,auprc,0.8451653900754419,20000,20000,0.8011387183900759,0.8468640319367031,0.8856961579230166,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,equal_family_mean,auroc,0.7278718852980285,20000,20000,0.6796181568821388,0.7279250307250615,0.774822007608487,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,equal_family_mean,auprc,0.8526873097752424,20000,20000,0.8097532635735444,0.8542169159897424,0.8920273341641177,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_0p03,auroc,0.7130330885895435,20000,20000,0.6641423237540601,0.7130873771498771,0.7615094165149616,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_0p03,auprc,0.8449524262210852,20000,20000,0.8010738431928334,0.8466483166733685,0.885541702216209,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_0p03,auroc,0.7130330885895435,20000,20000,0.6641614614913609,0.7130394706977226,0.7613735458913404,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_0p03,auprc,0.8444596905286601,20000,20000,0.8001808638167133,0.8462666304587627,0.8854563305145714,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_0p03,auroc,0.7132065290705517,20000,20000,0.6643409287394455,0.7132262614488595,0.761581656134374,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_0p03,auprc,0.8450554425258932,20000,20000,0.80116257766163,0.8467152767278039,0.8855888617914793,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_0p03,auroc,0.7130138174249869,20000,20000,0.664168068060181,0.7130155037472388,0.7612584083781733,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_0p03,auprc,0.8451040081512478,20000,20000,0.8010030276954466,0.846804824890685,0.8856467041623042,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_0p1,auroc,0.7140544603110366,20000,20000,0.6651384385144801,0.7142259273570819,0.7622519243448895,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_0p1,auprc,0.8444349846097955,20000,20000,0.8002236858809977,0.8464129407019529,0.8859097222801071,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_0p1,auroc,0.7131487155768823,20000,20000,0.6642912118846444,0.7131702132763222,0.7616115976014661,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_0p1,auprc,0.8444323437244883,20000,20000,0.8001686541573817,0.846221105503725,0.8854364735510153,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_0p1,auroc,0.7138039351718024,20000,20000,0.664989451361347,0.7139503074556419,0.7619370869912777,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_0p1,auprc,0.8453038155234296,20000,20000,0.8014894233603516,0.8470091697606469,0.8859081938929567,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_0p1,auroc,0.7130138174249869,20000,20000,0.6640731164575094,0.7130253516047007,0.7612948393367425,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_0p1,auprc,0.8451065112682788,20000,20000,0.8010921945996412,0.8468118797120141,0.885631824344295,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_0p3,auroc,0.7142471719566013,20000,20000,0.6656149992297592,0.714281721185791,0.7622833436599915,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_0p3,auprc,0.8432307105281717,20000,20000,0.7986664262495206,0.8452505388672669,0.8852903996529556,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_0p3,auroc,0.7136497658553507,20000,20000,0.6645352693408395,0.7136545785634072,0.7620501800658129,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_0p3,auprc,0.8440888750491998,20000,20000,0.7999763391832226,0.8459626228959898,0.8853140274934796,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_0p3,auroc,0.7147096799059567,20000,20000,0.6661416495658888,0.714829313296341,0.762649184547811,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_0p3,auprc,0.8435733648165276,20000,20000,0.7993486177403812,0.8455648495879118,0.885461010841183,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_0p3,auroc,0.7129560039313176,20000,20000,0.6639468080659767,0.7129729429373546,0.7613074442776808,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_0p3,auprc,0.844613829838607,20000,20000,0.8003826122226996,0.8464118039753873,0.8855134482260487,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_1,auroc,0.7050162841340502,20000,20000,0.6549546725107472,0.7052725657247603,0.754453316953317,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_1,auprc,0.8373566274693324,20000,20000,0.7924670304445,0.8394223179994066,0.8802612106620301,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_1,auroc,0.7137461216781331,20000,20000,0.664402938718451,0.7137172284644194,0.76236745349343,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_1,auprc,0.8430248000762779,20000,20000,0.7985437924732942,0.8449744470650757,0.8849547968821757,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_1,auroc,0.7087548900580063,20000,20000,0.6589794873372335,0.709050159542706,0.7580568032123269,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_1,auprc,0.8390428803161661,20000,20000,0.7942494873829441,0.841064291945806,0.8816232122077406,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_1,auroc,0.7128981904376481,20000,20000,0.663821665785413,0.7129707763089317,0.7612295969809582,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_1,auprc,0.8441035853672524,20000,20000,0.7997106939763248,0.8460495184075422,0.8854529832905352,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_3,auroc,0.685051357653543,20000,20000,0.6333934743199165,0.6855982143866193,0.7357285272304971,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_3,auprc,0.8212901117166185,20000,20000,0.7735898529033938,0.8235425156926037,0.867650253305589,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_3,auroc,0.7123585978300669,20000,20000,0.663400675770308,0.7124935347084576,0.7609371720256127,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_3,auprc,0.8412990488321229,20000,20000,0.7966647436630735,0.8438743356499968,0.8841401828782369,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_3,auroc,0.6919504345647607,20000,20000,0.6407894450302586,0.6923236412876432,0.7427499979046893,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,score_smooth_residual_graph__lam_3,auprc,0.8270684275285738,20000,20000,0.7809054235093819,0.829129755391065,0.871739209596558,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_3,auroc,0.7119346322098244,20000,20000,0.6627381659692663,0.7120322949311311,0.760280039990338,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,residual_ridge_correction__lam_3,auprc,0.8431170089170772,20000,20000,0.7985390957247247,0.8450502568390279,0.8847058695521319,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_10,auroc,0.6577248463124626,20000,20000,0.6047549953799954,0.658412026690538,0.7103882774568484,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_residual_graph__lam_10,auprc,0.8030762360310493,20000,20000,0.7539894228179073,0.8054682162543004,0.852394267745819,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_10,auroc,0.707001214083367,20000,20000,0.6574475445759745,0.7070203105432935,0.7561154876253386,0.95,linear_type7,500,500
cell,internalstates_gsm8k_qwen25_7b,feature_smooth_raw_graph__lam_10,auprc,0.8383109884751633,20000,20000,0.7932858789997039,0.8408577192526118,0.8815059479170738,0.95,linear_type7,500,500
