domain,cell,size,lsml_auroc,upcr_auroc,lsml_rel_residual,upcr_k1_residual,route_lsml,lsml_wins,router_correct
repgrid,ars_gsm8k_r1distill8b,6,0.44,0.5755,0.3542,0.23776,False,False,True
repgrid,ars_gsm8k_r1distill8b,6,0.3928,0.4366,0.12425,0.4265,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.6599,0.7039,0.27477,0.77357,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.501,0.6252,0.1237,0.54935,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.6162,0.5032,0.19513,0.64389,True,True,True
repgrid,ars_gsm8k_r1distill8b,6,0.7509,0.7495,0.18383,0.50169,True,True,True
repgrid,ars_gsm8k_r1distill8b,6,0.358,0.6835,0.24375,0.99964,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.6655,0.4104,0.47314,0.70531,True,True,True
repgrid,ars_gsm8k_r1distill8b,6,0.4391,0.5996,0.18144,0.63877,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.6428,0.697,0.12277,0.59419,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.4384,0.445,0.19125,0.32441,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.4081,0.5286,0.21345,0.79163,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.3824,0.5832,0.18022,0.90984,True,False,False
repgrid,ars_gsm8k_r1distill8b,6,0.5457,0.5245,0.23408,0.21999,False,True,False
repgrid,ars_gsm8k_r1distill8b,6,0.7638,0.7266,0.17631,0.96849,True,True,True
repgrid,ars_gsm8k_r1distill8b,6,0.6683,0.6872,0.12436,0.5694,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.6849,0.6532,0.44378,0.83505,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6061,0.5901,0.43965,0.42822,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6032,0.5754,1.40333,0.74308,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.5755,0.5846,0.31496,0.13598,False,False,True
repgrid,epr_triviaqa_mistral24b,4,0.6745,0.7192,0.07962,0.39511,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.5924,0.5849,0.28833,0.25548,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6059,0.6201,0.17221,0.10678,False,False,True
repgrid,epr_triviaqa_mistral24b,4,0.5375,0.6075,0.24649,0.51864,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.6521,0.5727,0.0016,0.99919,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6821,0.5739,0.32138,0.14641,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.5908,0.5769,0.55002,0.47445,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6226,0.6197,0.04663,0.43569,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6498,0.6589,0.0184,0.20169,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.6524,0.707,0.10915,0.30823,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.5898,0.5785,0.23074,0.26963,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6206,0.6175,0.25898,0.25899,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6868,0.5687,0.06312,0.19387,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6069,0.5843,0.11193,0.05643,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6139,0.6197,0.0606,0.34932,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.7102,0.7195,0.12378,0.12152,False,False,True
repgrid,epr_triviaqa_mistral24b,4,0.6543,0.5847,0.30309,0.10024,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.67,0.5679,0.15271,0.20983,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.7003,0.6789,0.43315,0.10129,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6915,0.7396,0.10965,0.25974,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.6542,0.6666,0.21746,0.94572,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.596,0.5854,0.12406,0.19689,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.5918,0.5917,0.33353,0.16565,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6638,0.6699,0.1052,0.74991,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.6766,0.6932,0.15098,0.49959,True,False,False
repgrid,epr_triviaqa_mistral24b,4,0.6006,0.5972,0.04721,0.94459,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.5872,0.5703,0.25334,0.99991,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.6823,0.6643,0.04914,0.90232,True,True,True
repgrid,epr_triviaqa_mistral24b,4,0.5877,0.5867,0.22935,0.17664,False,True,False
repgrid,epr_triviaqa_mistral24b,4,0.6773,0.7052,0.15469,0.14725,False,False,True
repgrid,epr_triviaqa_mistral24b,5,0.6386,0.614,0.04859,0.98387,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6012,0.5145,0.25335,0.87945,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.5817,0.5874,0.56254,0.23615,False,False,True
repgrid,epr_triviaqa_mistral24b,5,0.5816,0.6355,0.51955,0.20327,False,False,True
repgrid,epr_triviaqa_mistral24b,5,0.6681,0.6954,0.1319,0.29068,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6309,0.5827,0.17233,0.57282,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6214,0.4995,0.11891,0.87328,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6576,0.6759,0.19656,0.92124,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6203,0.6081,0.2089,0.57194,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6653,0.5882,0.01592,0.2595,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6429,0.5998,0.0631,0.87525,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.603,0.5941,0.15561,0.15221,False,True,False
repgrid,epr_triviaqa_mistral24b,5,0.6628,0.6164,0.132,0.63834,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6238,0.6058,0.09609,0.29082,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.707,0.7373,0.20107,0.4694,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6975,0.7197,0.08452,0.34673,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6552,0.6905,0.12065,0.23639,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6982,0.722,0.11732,0.68013,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6221,0.5825,0.14833,0.38625,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6805,0.6135,0.22803,0.37284,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6145,0.5924,0.15616,0.39789,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6609,0.5919,0.23192,0.10579,False,True,False
repgrid,epr_triviaqa_mistral24b,5,0.574,0.5666,0.19035,0.84141,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6221,0.6147,0.07843,0.62926,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6936,0.5646,0.18196,0.28819,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6699,0.6678,0.34384,0.51261,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6487,0.707,0.11809,0.15999,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.5598,0.5801,0.2202,0.2615,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6867,0.5291,0.65657,0.74717,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.6472,0.6706,0.22585,0.20704,False,False,True
repgrid,epr_triviaqa_mistral24b,5,0.6909,0.7396,0.13826,0.3247,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6082,0.6357,0.27603,0.99763,True,False,False
repgrid,epr_triviaqa_mistral24b,5,0.6011,0.5884,0.06161,0.25207,True,True,True
repgrid,epr_triviaqa_mistral24b,5,0.7024,0.6937,0.13607,0.99993,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6126,0.5919,0.23208,0.15702,False,True,False
repgrid,epr_triviaqa_mistral24b,6,0.6935,0.7089,0.16665,0.50948,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.7003,0.7282,0.29052,0.13641,False,False,True
repgrid,epr_triviaqa_mistral24b,6,0.6863,0.7321,0.15138,0.17238,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6747,0.5563,0.18078,0.66224,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.651,0.5873,0.28333,0.33772,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6692,0.6568,0.19482,0.58712,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6125,0.583,0.20501,0.52425,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.604,0.5891,0.08315,0.09754,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6139,0.503,0.05875,1.0,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6072,0.6058,0.17407,0.13909,False,True,False
repgrid,epr_triviaqa_mistral24b,6,0.677,0.7197,0.22718,0.60067,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6018,0.5671,0.21744,0.45845,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6326,0.6555,0.23478,0.64906,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6097,0.6114,0.16124,0.77395,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6569,0.6091,0.17377,0.57673,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6659,0.693,0.10663,0.26571,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6978,0.6248,0.17905,0.83739,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.7007,0.729,0.13217,0.33401,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6284,0.5918,0.22822,0.25893,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6674,0.5789,0.20012,0.58776,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.5989,0.5653,0.16772,0.97401,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6432,0.7106,0.21215,0.19968,False,False,True
repgrid,epr_triviaqa_mistral24b,6,0.6997,0.5255,0.20747,0.94012,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6034,0.5855,0.26817,0.13009,False,True,False
repgrid,epr_triviaqa_mistral24b,6,0.6107,0.5955,0.17383,0.31516,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6576,0.668,0.27789,0.46471,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6088,0.6131,0.27585,0.67957,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6096,0.6154,0.2129,0.25401,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6651,0.4951,0.14546,0.98593,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6046,0.6164,0.24573,0.34284,True,False,False
repgrid,epr_triviaqa_mistral24b,6,0.6104,0.5886,0.12539,0.54122,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6211,0.5771,0.22977,0.30266,True,True,True
repgrid,epr_triviaqa_mistral24b,6,0.6563,0.6706,0.2262,0.10615,False,False,True
repgrid,inside_coqa_llama7b,4,0.437,0.4772,0.25975,0.84252,True,False,False
repgrid,inside_coqa_llama7b,4,0.5375,0.53,0.28596,0.28939,True,True,True
repgrid,inside_coqa_llama7b,4,0.4902,0.5486,0.20429,0.44898,True,False,False
repgrid,inside_coqa_llama7b,4,0.4343,0.4666,0.06116,0.76155,True,False,False
repgrid,inside_coqa_llama7b,4,0.5539,0.5446,0.15162,0.12764,False,True,False
repgrid,inside_coqa_llama7b,4,0.5161,0.4518,0.18016,0.44955,True,True,True
repgrid,inside_coqa_llama7b,4,0.4548,0.4663,0.1087,0.30095,True,False,False
repgrid,inside_coqa_llama7b,4,0.4273,0.4848,0.33226,0.77255,True,False,False
repgrid,inside_coqa_llama7b,4,0.4098,0.4003,0.71966,0.30355,False,True,False
repgrid,inside_coqa_llama7b,4,0.458,0.4225,0.15313,0.95284,True,True,True
repgrid,inside_coqa_llama7b,4,0.5363,0.5086,0.10921,0.99235,True,True,True
repgrid,inside_coqa_llama7b,4,0.4596,0.5061,0.0447,0.53764,True,False,False
repgrid,inside_coqa_llama7b,4,0.4385,0.4331,0.03274,0.0944,True,True,True
repgrid,inside_coqa_llama7b,4,0.4242,0.3588,0.18099,0.99889,True,True,True
repgrid,inside_coqa_llama7b,4,0.6696,0.5117,0.70238,0.31622,False,True,False
repgrid,inside_coqa_llama7b,4,0.3911,0.3986,0.22739,0.81974,True,False,False
repgrid,inside_coqa_llama7b,4,0.4948,0.5732,0.24867,0.23586,False,False,True
repgrid,inside_coqa_llama7b,4,0.4068,0.4286,0.38891,0.64575,True,False,False
repgrid,inside_coqa_llama7b,4,0.5514,0.5148,0.02915,0.43683,True,True,True
repgrid,inside_coqa_llama7b,4,0.5474,0.5823,0.36981,0.20767,False,False,True
repgrid,inside_coqa_llama7b,4,0.4864,0.5776,0.0893,0.30718,True,False,False
repgrid,inside_coqa_llama7b,4,0.572,0.5883,0.14281,0.41089,True,False,False
repgrid,inside_coqa_llama7b,4,0.4663,0.476,0.12317,0.26857,True,False,False
repgrid,inside_coqa_llama7b,4,0.4744,0.4685,0.74974,0.97992,True,True,True
repgrid,inside_coqa_llama7b,4,0.5173,0.4923,0.4691,0.39531,False,True,False
repgrid,inside_coqa_llama7b,4,0.5698,0.456,0.20761,0.42675,True,True,True
repgrid,inside_coqa_llama7b,4,0.4164,0.4611,0.23269,0.91572,True,False,False
repgrid,inside_coqa_llama7b,4,0.5242,0.5072,0.25753,0.23304,False,True,False
repgrid,inside_coqa_llama7b,4,0.4596,0.4607,1.14951,0.22747,False,False,True
repgrid,inside_coqa_llama7b,4,0.4985,0.4383,0.14053,0.81027,True,True,True
repgrid,inside_coqa_llama7b,4,0.3844,0.3987,0.14356,0.93468,True,False,False
repgrid,inside_coqa_llama7b,4,0.5081,0.5264,0.02664,0.4703,True,False,False
repgrid,inside_coqa_llama7b,4,0.5707,0.5675,0.0569,0.83303,True,True,True
repgrid,inside_coqa_llama7b,4,0.6394,0.5617,0.20829,0.69268,True,True,True
repgrid,inside_coqa_llama7b,5,0.4251,0.4331,0.07255,0.31428,True,False,False
repgrid,inside_coqa_llama7b,5,0.4102,0.5692,0.14063,0.92092,True,False,False
repgrid,inside_coqa_llama7b,5,0.4837,0.5053,0.13512,0.6761,True,False,False
repgrid,inside_coqa_llama7b,5,0.5668,0.5577,0.18197,0.22268,True,True,True
repgrid,inside_coqa_llama7b,5,0.3882,0.4024,0.11011,0.55039,True,False,False
repgrid,inside_coqa_llama7b,5,0.4834,0.5029,0.24425,0.22033,False,False,True
repgrid,inside_coqa_llama7b,5,0.4889,0.6074,0.33898,0.40878,True,False,False
repgrid,inside_coqa_llama7b,5,0.4946,0.4617,0.20521,0.44747,True,True,True
repgrid,inside_coqa_llama7b,5,0.608,0.4744,0.17385,0.27661,True,True,True
repgrid,inside_coqa_llama7b,5,0.562,0.5055,0.07229,0.99697,True,True,True
repgrid,inside_coqa_llama7b,5,0.4257,0.4463,0.19861,0.19338,False,False,True
repgrid,inside_coqa_llama7b,5,0.5242,0.4861,0.12534,0.16941,True,True,True
repgrid,inside_coqa_llama7b,5,0.5457,0.4795,0.09845,0.23922,True,True,True
repgrid,inside_coqa_llama7b,5,0.4005,0.45,0.14403,0.12174,False,False,True
repgrid,inside_coqa_llama7b,5,0.4794,0.4645,0.13661,0.61447,True,True,True
repgrid,inside_coqa_llama7b,5,0.5221,0.5166,0.04202,0.16061,True,True,True
repgrid,inside_coqa_llama7b,5,0.4043,0.4127,0.09885,0.12876,True,False,False
repgrid,inside_coqa_llama7b,5,0.4903,0.5131,0.14784,0.17394,True,False,False
repgrid,inside_coqa_llama7b,5,0.4404,0.3828,0.46948,0.12439,False,True,False
repgrid,inside_coqa_llama7b,5,0.4712,0.5115,0.1346,0.14827,True,False,False
repgrid,inside_coqa_llama7b,5,0.4374,0.4482,0.10224,0.16162,True,False,False
repgrid,inside_coqa_llama7b,5,0.5844,0.5793,0.09357,0.10983,True,True,True
repgrid,inside_coqa_llama7b,5,0.4323,0.4525,0.16037,0.53033,True,False,False
repgrid,inside_coqa_llama7b,5,0.4863,0.5031,0.24953,0.21648,False,False,True
repgrid,inside_coqa_llama7b,5,0.5789,0.5355,0.12121,0.19558,True,True,True
repgrid,inside_coqa_llama7b,5,0.5262,0.5119,0.26204,0.28874,True,True,True
repgrid,inside_coqa_llama7b,5,0.4165,0.5791,0.15593,0.81998,True,False,False
repgrid,inside_coqa_llama7b,5,0.5349,0.5446,0.22428,0.21932,False,False,True
repgrid,inside_coqa_llama7b,5,0.4816,0.5166,0.06366,0.27042,True,False,False
repgrid,inside_coqa_llama7b,5,0.5114,0.5367,0.19485,0.25729,True,False,False
repgrid,inside_coqa_llama7b,5,0.5183,0.4761,0.07992,0.95508,True,True,True
repgrid,inside_coqa_llama7b,5,0.548,0.5446,0.23083,0.21668,False,True,False
repgrid,inside_coqa_llama7b,5,0.4891,0.4844,0.20821,0.18857,False,True,False
repgrid,inside_coqa_llama7b,5,0.5863,0.5157,0.12686,0.43903,True,True,True
repgrid,inside_coqa_llama7b,6,0.517,0.4643,0.28092,0.21149,False,True,False
repgrid,inside_coqa_llama7b,6,0.4903,0.459,0.3039,0.13936,False,True,False
repgrid,inside_coqa_llama7b,6,0.5065,0.49,0.37042,0.27693,False,True,False
repgrid,inside_coqa_llama7b,6,0.5456,0.4335,0.13237,0.41252,True,True,True
repgrid,inside_coqa_llama7b,6,0.4403,0.4846,0.21137,0.5383,True,False,False
repgrid,inside_coqa_llama7b,6,0.4874,0.4779,0.142,0.14839,True,True,True
repgrid,inside_coqa_llama7b,6,0.4648,0.5472,0.34347,0.15161,False,False,True
repgrid,inside_coqa_llama7b,6,0.5656,0.5676,0.26335,0.53969,True,False,False
repgrid,inside_coqa_llama7b,6,0.4157,0.4362,0.21553,0.49672,True,False,False
repgrid,inside_coqa_llama7b,6,0.4275,0.4893,0.20736,0.32225,True,False,False
repgrid,inside_coqa_llama7b,6,0.5232,0.5355,0.16809,0.1277,False,False,True
repgrid,inside_coqa_llama7b,6,0.5101,0.5554,0.26599,0.25003,False,False,True
repgrid,inside_coqa_llama7b,6,0.4847,0.4344,0.18397,0.66206,True,True,True
repgrid,inside_coqa_llama7b,6,0.456,0.4545,0.18781,0.42729,True,True,True
repgrid,inside_coqa_llama7b,6,0.5217,0.5367,0.1954,0.11448,False,False,True
repgrid,inside_coqa_llama7b,6,0.5067,0.5514,0.25478,0.18157,False,False,True
repgrid,inside_coqa_llama7b,6,0.5958,0.5676,0.25652,0.14661,False,True,False
repgrid,inside_coqa_llama7b,6,0.5468,0.5267,0.10973,0.14333,True,True,True
repgrid,inside_coqa_llama7b,6,0.5502,0.5446,0.31869,0.19022,False,True,False
repgrid,inside_coqa_llama7b,6,0.5227,0.4751,0.19793,0.26884,True,True,True
repgrid,inside_coqa_llama7b,6,0.5477,0.484,0.13567,0.65191,True,True,True
repgrid,inside_coqa_llama7b,6,0.4252,0.5605,0.25729,0.72009,True,False,False
repgrid,inside_coqa_llama7b,6,0.4858,0.4819,0.31374,0.18353,False,True,False
repgrid,inside_coqa_llama7b,6,0.4936,0.6263,0.24323,0.21514,False,False,True
repgrid,inside_coqa_llama7b,6,0.5263,0.528,0.16098,0.68005,True,False,False
repgrid,inside_coqa_llama7b,6,0.4443,0.5131,0.17371,0.42311,True,False,False
repgrid,inside_coqa_llama7b,6,0.5466,0.574,0.23094,0.1511,False,False,True
repgrid,inside_coqa_llama7b,6,0.4142,0.4276,0.19514,0.27366,True,False,False
repgrid,inside_coqa_llama7b,6,0.4702,0.4865,0.31653,0.17262,False,False,True
repgrid,inside_coqa_llama7b,6,0.4238,0.5033,0.1354,0.99324,True,False,False
repgrid,inside_coqa_llama7b,6,0.4866,0.5034,0.27966,0.16715,False,False,True
repgrid,inside_coqa_llama7b,6,0.4317,0.5972,0.18969,0.99305,True,False,False
repgrid,inside_coqa_llama7b,6,0.5576,0.606,0.20416,0.65266,True,False,False
repgrid,inside_coqa_llama7b,6,0.4659,0.5347,0.18729,0.15652,False,False,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.69,0.663,0.28771,0.1945,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6593,0.6802,0.0981,0.855,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6853,0.6726,0.30065,0.60682,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6568,0.6915,1.47997,0.09096,False,False,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6376,0.6352,0.30714,0.64649,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6259,0.5825,1.4009,0.89089,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6778,0.6637,0.32649,0.35146,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6078,0.5908,0.16484,0.18992,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6503,0.6531,0.20239,0.8934,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6911,0.6287,0.14506,0.47671,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6007,0.5845,0.85853,0.99475,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6636,0.6602,0.17459,0.97052,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6756,0.667,0.13057,0.56383,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6526,0.6207,0.3037,0.21806,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6461,0.642,0.2675,0.98409,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6015,0.605,0.1237,0.51911,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.696,0.6672,0.25235,0.2316,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6916,0.6802,0.1441,0.89023,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6709,0.6428,1.52676,0.93422,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6602,0.6876,0.7241,0.97647,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6122,0.6255,0.17192,0.12725,False,False,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6436,0.529,0.43538,0.93522,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6835,0.6915,0.12697,0.37187,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6032,0.6527,0.24977,0.1044,False,False,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6218,0.6028,0.17805,0.20682,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6322,0.5765,0.51489,0.29166,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6379,0.5606,0.10297,0.30377,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6909,0.6743,0.13608,0.58873,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6182,0.6239,0.0636,0.22986,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6931,0.6615,0.11991,0.38971,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6182,0.6191,0.26073,0.31726,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,4,0.708,0.7067,0.84786,0.94166,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6912,0.6644,0.17728,0.2729,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,4,0.6873,0.6908,0.28102,0.58684,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6705,0.626,0.17933,0.19159,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6815,0.6027,0.15715,0.46149,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6378,0.6094,0.12377,0.2203,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6607,0.4175,0.69003,0.98568,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.631,0.6155,0.22298,0.27073,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.619,0.3647,0.31944,0.99581,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6825,0.6582,0.146,0.31677,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6581,0.6221,0.23018,0.36753,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.7043,0.6987,0.17673,0.31916,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6865,0.6619,0.21867,0.20481,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6792,0.5789,0.22798,0.89517,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6379,0.6312,0.29507,0.4636,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6914,0.64,0.17282,0.99888,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6096,0.5285,0.13494,0.69953,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6342,0.5476,0.42853,0.98653,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6912,0.6939,0.31546,0.54676,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6914,0.6935,0.17482,0.99843,True,False,False
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6749,0.6523,0.27608,0.89659,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6552,0.6193,0.23829,0.20423,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6252,0.6132,0.21938,0.19482,False,True,False
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6794,0.6028,0.17883,0.35687,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6763,0.4291,0.17186,0.80184,True,True,True
repgrid,internalstates_gsm8k_qwen25_7b,5,0.6544,0.48,0.21199,0.78876,True,True,True
